epoch,selected_frac,func_repl_frac,zero_frac
0,0.7767,0.000122,0.0039
10,0.7834,0.007935,0.0039
20,0.7784,0.052734,0.0036
30,0.7754,0.190613,0.0032
40,0.7781,0.422302,0.0028
50,0.7780,0.629333,0.0026
60,0.7794,0.711853,0.0026
70,0.7795,0.760681,0.0027
80,0.7808,0.777771,0.0028
90,0.7826,0.807922,0.0025
100,0.7791,0.812561,0.0026
110,0.7821,0.818420,0.0026
120,0.7762,0.819214,0.0028
130,0.7828,0.810791,0.0027
140,0.7794,0.810547,0.0025
150,0.7783,0.804199,0.0028
160,0.7776,0.814331,0.0028
170,0.7771,0.827332,0.0029
180,0.7776,0.836975,0.0028
190,0.7787,0.841858,0.0028
200,0.7793,0.846436,0.0027
210,0.7770,0.848389,0.0026
220,0.7792,0.845154,0.0026
230,0.7772,0.849915,0.0024
240,0.7816,0.845093,0.0022
250,0.7781,0.856201,0.0024
260,0.7825,0.869934,0.0021
270,0.7804,0.863098,0.0022
280,0.7787,0.866028,0.0021
290,0.7804,0.871155,0.0019
300,0.7764,0.872986,0.0019
310,0.7819,0.876221,0.0019
320,0.7794,0.876038,0.0020
330,0.7733,0.881714,0.0020
340,0.7791,0.888733,0.0019
350,0.7760,0.890015,0.0018
360,0.7805,0.892456,0.0016
370,0.7789,0.899536,0.0018
380,0.7804,0.903992,0.0018
390,0.7795,0.908936,0.0019
400,0.7792,0.902710,0.0020
410,0.7828,0.902222,0.0021
420,0.7771,0.899536,0.0020
430,0.7770,0.902039,0.0019
440,0.7794,0.899292,0.0019
450,0.7797,0.897278,0.0018
460,0.7804,0.895447,0.0018
470,0.7776,0.892944,0.0017
480,0.7747,0.896362,0.0016
490,0.7805,0.902954,0.0015
500,0.7784,0.902161,0.0016
510,0.7799,0.906433,0.0016
520,0.7753,0.900146,0.0016
530,0.7836,0.910889,0.0016
540,0.7794,0.918213,0.0017
550,0.7812,0.923157,0.0016
560,0.7845,0.920044,0.0014
570,0.7780,0.918762,0.0014
580,0.7784,0.912842,0.0012
590,0.7772,0.914307,0.0013
600,0.7804,0.914795,0.0014
610,0.7804,0.915649,0.0014
620,0.7815,0.914917,0.0012
630,0.7733,0.919434,0.0012
640,0.7803,0.919067,0.0012
650,0.7822,0.918518,0.0013
660,0.7816,0.917419,0.0014
670,0.7823,0.924622,0.0014
680,0.7834,0.920349,0.0012
690,0.7823,0.922546,0.0011
700,0.7781,0.924622,0.0011
710,0.7782,0.925354,0.0011
720,0.7772,0.928711,0.0012
730,0.7811,0.940735,0.0012
740,0.7786,0.936035,0.0012
750,0.7795,0.931885,0.0015
760,0.7764,0.924805,0.0015
770,0.7811,0.923340,0.0017
780,0.7822,0.926758,0.0017
790,0.7793,0.921143,0.0016
800,0.7810,0.921631,0.0018
810,0.7787,0.914978,0.0019
820,0.7848,0.913086,0.0017
