epoch,selected_frac,func_repl_frac,zero_frac
0,0.7800,0.000000,0.0040
10,0.7826,0.000061,0.0038
20,0.7837,0.001099,0.0038
30,0.7798,0.005249,0.0036
40,0.7765,0.030579,0.0032
50,0.7806,0.114990,0.0029
60,0.7784,0.276917,0.0023
70,0.7825,0.461487,0.0022
80,0.7800,0.623901,0.0019
90,0.7744,0.716187,0.0020
100,0.7742,0.759521,0.0021
110,0.7832,0.784180,0.0019
120,0.7770,0.799622,0.0019
130,0.7817,0.818481,0.0019
140,0.7786,0.824402,0.0020
150,0.7781,0.830017,0.0020
160,0.7823,0.825439,0.0020
170,0.7787,0.833862,0.0021
180,0.7806,0.833740,0.0022
190,0.7891,0.831116,0.0022
200,0.7819,0.820557,0.0025
210,0.7711,0.825500,0.0026
220,0.7770,0.830200,0.0028
230,0.7762,0.820374,0.0026
240,0.7788,0.822876,0.0026
250,0.7781,0.820374,0.0026
260,0.7758,0.812378,0.0026
270,0.7761,0.810913,0.0024
280,0.7805,0.806885,0.0026
290,0.7791,0.807190,0.0026
300,0.7814,0.812500,0.0024
310,0.7744,0.812439,0.0022
320,0.7770,0.812073,0.0022
330,0.7823,0.818848,0.0024
340,0.7808,0.803467,0.0025
350,0.7794,0.792969,0.0028
360,0.7772,0.786255,0.0029
370,0.7814,0.787964,0.0026
380,0.7780,0.778931,0.0026
390,0.7780,0.774048,0.0028
400,0.7820,0.769958,0.0026
410,0.7761,0.775574,0.0025
420,0.7850,0.776062,0.0025
430,0.7794,0.772400,0.0025
440,0.7794,0.774231,0.0025
450,0.7814,0.771362,0.0023
460,0.7820,0.771912,0.0023
470,0.7781,0.765564,0.0026
480,0.7814,0.775513,0.0025
490,0.7798,0.766785,0.0025
500,0.7780,0.757324,0.0025
510,0.7778,0.765076,0.0028
520,0.7798,0.759216,0.0027
530,0.7767,0.758118,0.0027
540,0.7782,0.759094,0.0026
550,0.7787,0.764832,0.0024
560,0.7834,0.751953,0.0020
570,0.7739,0.744080,0.0021
580,0.7794,0.737610,0.0020
590,0.7798,0.730286,0.0021
600,0.7810,0.731506,0.0024
610,0.7809,0.729126,0.0022
620,0.7799,0.721497,0.0023
630,0.7756,0.725281,0.0022
640,0.7832,0.721863,0.0023
650,0.7830,0.711060,0.0021
660,0.7715,0.705566,0.0023
670,0.7786,0.709839,0.0023
680,0.7806,0.713257,0.0025
690,0.7804,0.716248,0.0026
700,0.7758,0.715393,0.0024
710,0.7784,0.705872,0.0023
720,0.7815,0.703186,0.0024
730,0.7781,0.700867,0.0021
740,0.7816,0.708069,0.0021
750,0.7754,0.710815,0.0020
760,0.7797,0.713318,0.0019
770,0.7817,0.710693,0.0020
780,0.7828,0.700195,0.0019
790,0.7753,0.686096,0.0020
800,0.7771,0.675476,0.0020
810,0.7799,0.677795,0.0018
820,0.7759,0.680176,0.0020
830,0.7827,0.678711,0.0021
840,0.7792,0.676208,0.0020
850,0.7811,0.664001,0.0020
