epoch,selected_frac,func_repl_frac,zero_frac
0,0.7856,0.001526,0.0039
10,0.7781,0.027161,0.0038
20,0.7806,0.146240,0.0035
30,0.7797,0.364441,0.0034
40,0.7777,0.565918,0.0031
50,0.7847,0.664368,0.0031
60,0.7761,0.722778,0.0030
70,0.7797,0.758484,0.0029
80,0.7781,0.783630,0.0030
90,0.7787,0.797485,0.0030
100,0.7787,0.816467,0.0029
110,0.7817,0.820923,0.0030
120,0.7814,0.838013,0.0031
130,0.7814,0.832825,0.0033
140,0.7787,0.839722,0.0031
150,0.7795,0.845581,0.0032
160,0.7775,0.854065,0.0034
170,0.7819,0.854553,0.0034
180,0.7781,0.863647,0.0035
190,0.7793,0.874451,0.0036
200,0.7804,0.872925,0.0033
210,0.7794,0.885925,0.0031
220,0.7776,0.884277,0.0033
230,0.7832,0.884644,0.0031
240,0.7810,0.890137,0.0030
250,0.7760,0.900330,0.0032
260,0.7781,0.894958,0.0034
270,0.7747,0.896240,0.0034
280,0.7809,0.898926,0.0033
290,0.7792,0.909851,0.0035
300,0.7814,0.913879,0.0034
310,0.7794,0.916809,0.0035
320,0.7756,0.908386,0.0033
330,0.7781,0.906677,0.0032
340,0.7789,0.901123,0.0030
350,0.7822,0.907104,0.0029
360,0.7784,0.907410,0.0029
370,0.7770,0.898315,0.0027
380,0.7812,0.907104,0.0028
390,0.7778,0.911865,0.0025
400,0.7789,0.917480,0.0025
410,0.7764,0.921082,0.0025
420,0.7842,0.915527,0.0025
430,0.7775,0.916016,0.0023
440,0.7821,0.924500,0.0024
450,0.7776,0.928223,0.0025
460,0.7798,0.933350,0.0025
470,0.7782,0.940369,0.0026
480,0.7787,0.938049,0.0026
490,0.7759,0.941101,0.0024
500,0.7781,0.937134,0.0025
510,0.7782,0.936035,0.0023
520,0.7831,0.926575,0.0024
530,0.7814,0.921814,0.0024
540,0.7783,0.928345,0.0023
550,0.7803,0.923584,0.0022
560,0.7820,0.924683,0.0022
570,0.7784,0.925598,0.0021
580,0.7809,0.922119,0.0019
590,0.7773,0.930176,0.0018
600,0.7784,0.931274,0.0019
610,0.7772,0.933594,0.0018
620,0.7855,0.935547,0.0018
630,0.7819,0.932861,0.0018
640,0.7745,0.930847,0.0018
650,0.7761,0.938354,0.0017
660,0.7817,0.937561,0.0016
670,0.7772,0.935303,0.0017
680,0.7761,0.932861,0.0018
690,0.7787,0.931641,0.0016
700,0.7776,0.932556,0.0016
710,0.7793,0.930481,0.0018
720,0.7766,0.928650,0.0018
730,0.7753,0.928345,0.0019
740,0.7784,0.933777,0.0020
750,0.7749,0.931580,0.0019
760,0.7766,0.935242,0.0018
770,0.7783,0.937256,0.0019
780,0.7784,0.938782,0.0017
790,0.7745,0.946411,0.0016
800,0.7819,0.946106,0.0015
810,0.7805,0.939941,0.0014
820,0.7788,0.942871,0.0013
