epoch,selected_frac,func_repl_frac,zero_frac
0,0.7856,0.000000,0.0039
10,0.7781,0.000000,0.0037
20,0.7806,0.000793,0.0036
30,0.7797,0.013733,0.0036
40,0.7777,0.073914,0.0034
50,0.7847,0.245605,0.0034
60,0.7761,0.488525,0.0036
70,0.7797,0.670288,0.0035
80,0.7781,0.756165,0.0036
90,0.7787,0.787170,0.0037
100,0.7787,0.816589,0.0039
110,0.7817,0.839294,0.0042
120,0.7814,0.859741,0.0043
130,0.7814,0.863159,0.0049
140,0.7787,0.872437,0.0051
150,0.7795,0.879456,0.0053
160,0.7775,0.887024,0.0056
170,0.7819,0.887634,0.0054
180,0.7781,0.885010,0.0058
190,0.7793,0.887939,0.0057
200,0.7804,0.887512,0.0056
210,0.7794,0.893311,0.0054
220,0.7776,0.894470,0.0053
230,0.7832,0.903503,0.0054
240,0.7810,0.904297,0.0054
250,0.7760,0.908264,0.0053
260,0.7781,0.907837,0.0055
270,0.7747,0.911438,0.0057
280,0.7809,0.907593,0.0054
290,0.7792,0.921204,0.0055
300,0.7814,0.922791,0.0057
310,0.7794,0.916809,0.0058
320,0.7756,0.923096,0.0058
330,0.7781,0.923218,0.0055
340,0.7789,0.912659,0.0055
350,0.7822,0.916870,0.0054
360,0.7784,0.921448,0.0053
370,0.7770,0.922302,0.0054
380,0.7812,0.921631,0.0053
390,0.7778,0.921326,0.0051
400,0.7789,0.923767,0.0050
410,0.7764,0.923340,0.0048
420,0.7842,0.925171,0.0047
430,0.7775,0.924622,0.0048
440,0.7821,0.922302,0.0044
450,0.7776,0.925293,0.0041
460,0.7798,0.924988,0.0038
470,0.7782,0.924438,0.0038
480,0.7787,0.926331,0.0037
490,0.7759,0.935059,0.0036
500,0.7781,0.937378,0.0037
510,0.7782,0.936523,0.0036
520,0.7831,0.940063,0.0036
530,0.7814,0.936035,0.0036
540,0.7783,0.946228,0.0036
550,0.7803,0.949646,0.0036
560,0.7820,0.950195,0.0037
570,0.7784,0.952576,0.0036
580,0.7809,0.950989,0.0036
590,0.7773,0.954895,0.0037
600,0.7784,0.953735,0.0037
610,0.7772,0.956604,0.0037
620,0.7855,0.960205,0.0039
630,0.7819,0.959717,0.0042
640,0.7745,0.959167,0.0042
650,0.7761,0.955200,0.0040
660,0.7817,0.954590,0.0040
670,0.7772,0.958252,0.0040
680,0.7761,0.952515,0.0038
690,0.7787,0.951355,0.0040
700,0.7776,0.950806,0.0039
710,0.7793,0.950073,0.0039
720,0.7766,0.949829,0.0043
730,0.7753,0.951538,0.0040
740,0.7784,0.954224,0.0039
750,0.7749,0.947449,0.0038
760,0.7766,0.948425,0.0036
770,0.7783,0.952393,0.0034
780,0.7784,0.949707,0.0032
790,0.7745,0.951599,0.0032
800,0.7819,0.954041,0.0033
810,0.7805,0.951294,0.0033
820,0.7788,0.951172,0.0033
830,0.7775,0.949585,0.0033
840,0.7773,0.948669,0.0032
