epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.257080,0.0039
50,0.7751,0.977051,0.0038
100,0.7770,0.991699,0.0036
150,0.7777,0.991699,0.0039
200,0.7777,0.994629,0.0035
250,0.7810,0.995117,0.0036
300,0.7803,0.993164,0.0029
350,0.7791,0.993164,0.0030
400,0.7811,0.994629,0.0033
450,0.7723,0.994385,0.0034
500,0.7815,0.993408,0.0037
550,0.7781,0.996826,0.0042
600,0.7754,0.997070,0.0041
650,0.7803,0.996338,0.0038
700,0.7731,0.995850,0.0043
750,0.7841,0.995605,0.0046
800,0.7762,0.996338,0.0047
850,0.7810,0.996826,0.0039
900,0.7821,0.998047,0.0041
950,0.7784,0.993896,0.0044
1000,0.7749,0.996582,0.0040
1050,0.7804,0.994629,0.0035
1100,0.7842,0.996826,0.0031
1150,0.7855,0.996826,0.0030
1200,0.7758,0.998291,0.0032
1250,0.7792,0.997559,0.0038
1300,0.7781,0.997559,0.0034
1350,0.7803,0.993408,0.0029
1400,0.7825,0.994873,0.0030
1450,0.7786,0.994873,0.0032
1500,0.7817,0.998291,0.0041
1550,0.7820,0.995850,0.0036
1600,0.7803,0.996582,0.0027
1650,0.7811,0.997559,0.0041
1700,0.7802,0.998291,0.0044
1750,0.7792,0.994141,0.0042
1800,0.7806,0.996094,0.0045
1850,0.7758,0.994385,0.0043
1900,0.7839,0.997559,0.0042
1950,0.7812,0.995850,0.0055
2000,0.7750,0.997559,0.0057
2050,0.7832,0.997803,0.0055
2100,0.7825,0.995361,0.0060
2150,0.7792,0.995850,0.0052
2200,0.7744,0.997803,0.0043
2250,0.7749,0.995850,0.0037
2300,0.7811,0.996826,0.0036
2350,0.7800,0.998047,0.0029
2400,0.7771,0.998047,0.0035
2450,0.7734,0.996094,0.0040
2500,0.7756,0.996826,0.0036
2550,0.7778,0.998047,0.0038
2600,0.7805,0.995850,0.0039
2650,0.7832,0.996826,0.0033
2700,0.7742,0.998779,0.0031
2750,0.7780,0.994873,0.0030
2800,0.7823,0.997559,0.0028
2850,0.7794,0.996338,0.0024
2900,0.7776,0.995361,0.0023
2950,0.7761,0.997559,0.0020
3000,0.7770,0.997803,0.0017
3050,0.7799,0.996582,0.0019
3100,0.7775,0.996582,0.0020
3150,0.7751,0.995117,0.0026
3200,0.7776,0.997314,0.0019
3250,0.7798,0.995117,0.0016
3300,0.7823,0.994385,0.0015
3350,0.7783,0.996094,0.0018
3400,0.7728,0.996826,0.0019
3450,0.7786,0.998047,0.0018
3500,0.7750,0.996826,0.0016
3550,0.7795,0.998779,0.0015
3600,0.7769,0.996582,0.0017
3650,0.7781,0.998047,0.0016
3700,0.7858,0.998047,0.0017
3750,0.7765,0.998291,0.0017
3800,0.7788,0.993896,0.0022
3850,0.7828,0.996826,0.0021
3900,0.7788,0.997803,0.0017
3950,0.7781,0.997803,0.0024
4000,0.7765,0.996826,0.0022
4050,0.7815,0.996338,0.0022
4100,0.7809,0.997070,0.0017
4150,0.7847,0.997559,0.0013
4200,0.7811,0.997314,0.0013
4250,0.7781,0.996826,0.0015
4300,0.7820,0.997803,0.0019
4350,0.7758,0.996338,0.0015
4400,0.7815,0.995605,0.0013
4450,0.7815,0.998291,0.0012
4500,0.7815,0.997314,0.0017
4550,0.7788,0.995850,0.0014
4600,0.7769,0.992188,0.0022
4650,0.7806,0.995605,0.0024
4700,0.7811,0.998047,0.0029
4750,0.7792,0.994385,0.0024
4800,0.7762,0.994629,0.0024
4850,0.7812,0.997803,0.0024
4900,0.7797,0.997070,0.0027
4950,0.7806,0.996338,0.0031
5000,0.7792,0.996094,0.0027
5050,0.7814,0.995850,0.0032
5100,0.7821,0.994385,0.0034
5150,0.7802,0.997803,0.0032
5200,0.7843,0.995361,0.0035
5250,0.7891,0.995117,0.0032
5300,0.7816,0.997070,0.0034
5350,0.7783,0.992920,0.0037
5400,0.7764,0.994873,0.0032
5450,0.7832,0.996338,0.0033
5500,0.7773,0.996826,0.0031
5550,0.7809,0.995117,0.0033
5600,0.7836,0.991455,0.0030
5650,0.7822,0.994873,0.0036
5700,0.7733,0.995361,0.0040
5750,0.7844,0.995850,0.0037
5800,0.7766,0.995117,0.0043
5850,0.7719,0.997559,0.0038
5900,0.7798,0.997070,0.0042
5950,0.7777,0.995361,0.0041
6000,0.7802,0.993652,0.0047
6050,0.7751,0.997314,0.0042
6100,0.7834,0.993652,0.0031
6150,0.7776,0.995361,0.0033
6200,0.7815,0.994873,0.0039
6250,0.7789,0.997070,0.0042
6300,0.7782,0.994385,0.0038
6350,0.7777,0.997314,0.0027
6400,0.7808,0.996094,0.0028
6450,0.7821,0.997803,0.0026
6500,0.7754,0.995117,0.0026
6550,0.7764,0.995850,0.0024
6600,0.7834,0.995117,0.0027
6650,0.7754,0.995850,0.0029
6700,0.7791,0.995850,0.0032
6750,0.7777,0.996094,0.0031
6800,0.7773,0.995361,0.0033
6850,0.7804,0.998535,0.0033
6900,0.7793,0.996094,0.0040
6950,0.7803,0.994873,0.0035
7000,0.7753,0.996826,0.0025
7050,0.7814,0.997314,0.0026
7100,0.7848,0.996582,0.0030
7150,0.7791,0.995117,0.0034
7200,0.7803,0.998047,0.0039
7250,0.7826,0.995605,0.0034
7300,0.7820,0.995361,0.0036
7350,0.7810,0.996826,0.0031
7400,0.7802,0.996094,0.0035
7450,0.7821,0.995850,0.0037
7500,0.7811,0.996826,0.0034
7550,0.7804,0.996338,0.0035
7600,0.7771,0.996826,0.0036
7650,0.7825,0.996094,0.0039
7700,0.7762,0.997559,0.0040
7750,0.7822,0.995361,0.0035
7800,0.7826,0.997314,0.0040
7850,0.7777,0.995850,0.0040
7900,0.7838,0.998291,0.0040
7950,0.7777,0.997070,0.0039
8000,0.7753,0.996338,0.0040
8050,0.7754,0.997070,0.0039
8100,0.7826,0.994629,0.0040
8150,0.7782,0.997559,0.0035
8200,0.7765,0.997803,0.0037
8250,0.7745,0.996826,0.0039
8300,0.7795,0.997803,0.0039
8350,0.7864,0.996582,0.0041
8400,0.7812,0.996582,0.0037
8450,0.7803,0.994873,0.0038
8500,0.7820,0.997314,0.0035
8550,0.7787,0.996826,0.0038
8600,0.7819,0.997314,0.0033
8650,0.7791,0.998291,0.0028
8700,0.7760,0.996582,0.0027
8750,0.7789,0.997314,0.0025
8800,0.7866,0.996826,0.0031
8850,0.7744,0.997803,0.0038
8900,0.7788,0.997803,0.0043
8950,0.7799,0.996826,0.0038
9000,0.7804,0.997559,0.0037
9050,0.7775,0.997559,0.0039
9100,0.7812,0.999023,0.0040
9150,0.7863,0.997559,0.0033
9200,0.7723,0.998291,0.0030
9250,0.7834,0.995850,0.0023
9300,0.7806,0.995605,0.0024
9350,0.7788,0.996582,0.0027
9400,0.7782,0.996826,0.0027
9450,0.7805,0.997070,0.0033
9500,0.7822,0.997314,0.0032
9550,0.7783,0.996094,0.0030
9600,0.7808,0.996094,0.0037
9650,0.7841,0.998047,0.0035
9700,0.7754,0.996826,0.0032
9750,0.7788,0.996826,0.0031
9800,0.7837,0.995850,0.0032
9850,0.7810,0.995605,0.0036
9900,0.7809,0.998047,0.0039
9950,0.7769,0.998047,0.0048
10000,0.7754,0.995850,0.0043
10050,0.7791,0.997070,0.0039
10100,0.7805,0.997070,0.0049
10150,0.7788,0.997559,0.0050
10200,0.7819,0.996582,0.0052
10250,0.7767,0.996582,0.0057
10300,0.7742,0.998291,0.0068
10350,0.7714,0.999268,0.0057
10400,0.7826,0.997070,0.0056
10450,0.7787,0.999023,0.0062
10500,0.7816,0.998291,0.0058
10550,0.7832,0.998291,0.0058
10600,0.7767,0.996826,0.0055
10650,0.7794,0.994385,0.0052
10700,0.7826,0.997803,0.0051
10750,0.7848,0.996338,0.0048
10800,0.7777,0.997070,0.0052
10850,0.7832,0.998535,0.0050
10900,0.7823,0.995850,0.0051
10950,0.7793,0.997070,0.0055
11000,0.7805,0.998047,0.0049
11050,0.7811,0.997559,0.0046
11100,0.7720,0.998779,0.0043
11150,0.7767,0.998047,0.0044
11200,0.7800,0.997314,0.0042
11250,0.7747,0.996582,0.0040
11300,0.7793,0.997070,0.0042
11350,0.7765,0.998535,0.0041
11400,0.7789,0.997314,0.0042
11450,0.7777,0.997070,0.0041
11500,0.7808,0.997314,0.0048
11550,0.7830,0.996094,0.0050
11600,0.7808,0.997314,0.0044
11650,0.7767,0.997070,0.0044
11700,0.7795,0.997803,0.0038
11750,0.7819,0.998779,0.0040
11800,0.7799,0.998291,0.0049
11850,0.7817,0.998535,0.0048
11900,0.7819,0.997070,0.0050
11950,0.7815,0.997803,0.0046
12000,0.7816,0.995850,0.0048
12050,0.7838,0.996582,0.0043
12100,0.7767,0.996582,0.0042
12150,0.7780,0.996582,0.0039
12200,0.7780,0.995605,0.0040
12250,0.7819,0.997803,0.0043
12300,0.7820,0.997559,0.0038
12350,0.7836,0.998047,0.0033
12400,0.7797,0.998047,0.0033
12450,0.7804,0.996582,0.0033
12500,0.7767,0.994873,0.0034
12550,0.7765,0.997803,0.0037
12600,0.7827,0.997803,0.0035
12650,0.7825,0.996094,0.0041
12700,0.7756,0.998535,0.0039
12750,0.7804,0.996338,0.0044
12800,0.7791,0.996582,0.0039
12850,0.7777,0.998535,0.0041
12900,0.7810,0.996094,0.0047
12950,0.7767,0.998047,0.0041
13000,0.7833,0.997803,0.0042
13050,0.7804,0.997070,0.0047
13100,0.7778,0.997070,0.0050
13150,0.7804,0.995605,0.0041
13200,0.7770,0.996338,0.0037
13250,0.7839,0.997559,0.0042
13300,0.7776,0.996338,0.0038
13350,0.7806,0.998047,0.0028
13400,0.7794,0.997070,0.0025
13450,0.7797,0.997314,0.0026
13500,0.7802,0.995850,0.0030
13550,0.7804,0.996338,0.0027
13600,0.7822,0.996826,0.0020
13650,0.7794,0.997070,0.0019
13700,0.7847,0.997314,0.0017
13750,0.7748,0.997803,0.0017
13800,0.7761,0.996826,0.0015
13850,0.7823,0.995361,0.0017
