epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7671,0.000000,0.0038,0.005859,5.232,20
100,0.7837,0.000000,0.0037,0.005859,5.194,20
200,0.7710,0.000000,0.0038,0.006348,5.219,20
300,0.7866,0.000000,0.0038,0.005615,5.224,18
400,0.7754,0.000000,0.0038,0.005371,5.222,20
500,0.7783,0.000000,0.0039,0.005615,5.231,20
600,0.7759,0.000000,0.0040,0.006348,5.242,20
700,0.7759,0.000000,0.0040,0.005615,5.216,20
800,0.7856,0.000000,0.0039,0.005615,5.238,20
900,0.7827,0.000000,0.0040,0.005859,5.233,24
1000,0.7754,0.000000,0.0040,0.006348,5.263,26
1100,0.7739,0.000000,0.0040,0.006348,5.226,26
1200,0.7808,0.000000,0.0041,0.005859,5.224,26
1300,0.7793,0.000000,0.0041,0.007080,5.229,26
1400,0.7866,0.000000,0.0040,0.005859,5.220,26
1500,0.7920,0.000000,0.0040,0.005615,5.240,26
1600,0.7812,0.000000,0.0040,0.005859,5.215,26
1700,0.7720,0.000000,0.0039,0.005371,5.208,26
1800,0.7773,0.000000,0.0039,0.005615,5.220,26
1900,0.7725,0.000000,0.0039,0.006104,5.187,26
2000,0.7729,0.000000,0.0038,0.007568,5.192,26
2100,0.7808,0.000000,0.0038,0.006348,5.192,23
2200,0.7905,0.000000,0.0039,0.005615,5.204,23
2300,0.7808,0.000000,0.0039,0.004639,5.227,23
2400,0.7837,0.000000,0.0040,0.005859,5.199,23
2500,0.7808,0.000000,0.0040,0.005371,5.208,23
2600,0.7749,0.000000,0.0039,0.004395,5.218,23
2700,0.7847,0.000000,0.0039,0.004395,5.204,25
2800,0.7822,0.000000,0.0039,0.005859,5.201,25
2900,0.7720,0.000000,0.0039,0.005127,5.242,25
3000,0.7793,0.000000,0.0039,0.004150,5.235,23
3100,0.7764,0.000000,0.0039,0.006104,5.240,23
3200,0.7842,0.000000,0.0039,0.007324,5.209,23
3300,0.7700,0.000000,0.0039,0.005127,5.192,23
3400,0.7900,0.000000,0.0040,0.004150,5.187,21
3500,0.7759,0.000000,0.0041,0.004883,5.218,21
3600,0.7773,0.000000,0.0041,0.005127,5.234,21
3700,0.7827,0.000000,0.0040,0.004639,5.243,21
3800,0.7788,0.000000,0.0039,0.004150,5.257,20
3900,0.7808,0.000000,0.0039,0.003906,5.243,24
4000,0.7837,0.000000,0.0039,0.004395,5.259,24
4100,0.7822,0.000000,0.0040,0.003906,5.268,24
4200,0.7930,0.000000,0.0040,0.004883,5.252,20
4300,0.7866,0.000000,0.0039,0.007080,5.272,18
4400,0.7871,0.000000,0.0039,0.006104,5.276,22
4500,0.7715,0.000000,0.0039,0.006104,5.268,22
4600,0.7778,0.000000,0.0039,0.006104,5.245,22
4700,0.7788,0.000000,0.0040,0.005615,5.247,22
4800,0.7769,0.000000,0.0038,0.004883,5.249,22
4900,0.7832,0.000000,0.0038,0.005127,5.261,20
5000,0.7886,0.000000,0.0039,0.006592,5.255,20
5100,0.7744,0.000000,0.0039,0.007812,5.252,20
5200,0.7803,0.000000,0.0039,0.008789,5.253,22
5300,0.7847,0.000000,0.0038,0.008545,5.228,22
5400,0.7666,0.000000,0.0038,0.006348,5.234,20
5500,0.7837,0.000000,0.0039,0.005859,5.244,22
5600,0.7812,0.000000,0.0038,0.007812,5.260,24
5700,0.7817,0.000000,0.0039,0.009521,5.293,22
5800,0.7749,0.000000,0.0039,0.009766,5.293,20
5900,0.7817,0.000000,0.0039,0.008301,5.243,22
6000,0.7725,0.000000,0.0039,0.007812,5.226,22
6100,0.7812,0.000000,0.0039,0.006348,5.218,20
6200,0.7798,0.000000,0.0039,0.006592,5.208,20
6300,0.7803,0.000000,0.0039,0.007080,5.251,20
6400,0.7739,0.000000,0.0039,0.006592,5.237,22
6500,0.7739,0.000000,0.0039,0.007568,5.224,22
6600,0.7764,0.000000,0.0039,0.007324,5.223,22
6700,0.7803,0.000000,0.0040,0.007080,5.215,22
6800,0.7783,0.000000,0.0040,0.006592,5.200,22
6900,0.7759,0.000000,0.0039,0.007080,5.222,24
7000,0.7759,0.000000,0.0040,0.007080,5.222,22
7100,0.7749,0.000000,0.0040,0.006592,5.245,22
7200,0.7744,0.000000,0.0040,0.006836,5.260,22
7300,0.7827,0.000000,0.0039,0.005859,5.257,22
7400,0.7949,0.000000,0.0039,0.006836,5.252,22
7500,0.7871,0.000000,0.0039,0.008301,5.243,22
7600,0.7744,0.000000,0.0038,0.007812,5.216,22
7700,0.7715,0.000000,0.0037,0.007080,5.243,24
7800,0.7617,0.000000,0.0037,0.007324,5.265,24
7900,0.7871,0.000000,0.0037,0.005127,5.218,22
8000,0.7793,0.000000,0.0038,0.005615,5.219,22
8100,0.7817,0.000000,0.0036,0.004883,5.203,22
8200,0.7798,0.000000,0.0035,0.003906,5.208,18
8300,0.7759,0.000000,0.0034,0.004395,5.229,22
8400,0.7739,0.000000,0.0035,0.005371,5.185,23
8500,0.7656,0.000000,0.0034,0.004883,5.138,21
8600,0.7715,0.000000,0.0035,0.003906,5.093,21
8700,0.7734,0.000000,0.0035,0.004395,5.094,21
8800,0.7832,0.000000,0.0036,0.004150,5.099,20
8900,0.7847,0.000000,0.0037,0.004150,5.079,20
9000,0.7700,0.000000,0.0037,0.004150,5.091,20
9100,0.7744,0.000000,0.0037,0.004639,5.097,26
9200,0.7764,0.000000,0.0038,0.006348,5.113,26
9300,0.7856,0.000000,0.0038,0.007080,5.086,26
9400,0.7749,0.000000,0.0037,0.007568,5.097,20
9500,0.7686,0.000000,0.0036,0.006836,5.074,22
9600,0.7788,0.000000,0.0036,0.007812,5.052,24
9700,0.7837,0.000000,0.0037,0.006592,5.025,24
9800,0.7861,0.000000,0.0037,0.005859,5.059,24
9900,0.7773,0.000000,0.0038,0.005859,5.072,24
10000,0.7817,0.000000,0.0037,0.006592,5.068,24
10100,0.7773,0.000000,0.0038,0.004639,5.083,20
10200,0.7754,0.000000,0.0038,0.005859,5.086,20
10300,0.7817,0.000000,0.0038,0.005615,5.115,24
10400,0.7729,0.000000,0.0037,0.005615,5.115,22
10500,0.7710,0.000000,0.0037,0.004395,5.110,22
10600,0.7871,0.000000,0.0037,0.005127,5.139,22
