epoch,selected_frac,copy_sig_frac,storeloop_frac,stackcopy_frac,func_repl_frac,true_repl_frac,solve_frac,niches_solved,avg_steps,halt_frac,uniq_frac,zero_frac
46000,0.7794,0.0999,0.0659,0.0374,0.0000,0.0000,0.0000,0,18.7,0.9746,1.0000,0.0848
48000,0.7823,0.1145,0.0767,0.0435,0.0000,0.0000,0.0000,0,18.8,0.9749,1.0000,0.0836
50000,0.7809,0.1077,0.0745,0.0356,0.0000,0.0000,0.0000,0,18.1,0.9768,1.0000,0.0842
52000,0.7803,0.0964,0.0703,0.0305,0.0000,0.0000,0.0000,0,21.6,0.9705,1.0000,0.0835
54000,0.7793,0.1079,0.0752,0.0364,0.0000,0.0000,0.0000,0,22.9,0.9692,1.0000,0.0820
56000,0.7782,0.1067,0.0769,0.0342,0.0000,0.0000,0.0000,0,19.1,0.9741,1.0000,0.0850
58000,0.7769,0.1018,0.0742,0.0317,0.0000,0.0000,0.0000,0,21.8,0.9697,1.0000,0.0842
60000,0.7734,0.1021,0.0696,0.0366,0.0000,0.0000,0.0000,0,22.4,0.9690,1.0000,0.0819
62000,0.7727,0.1021,0.0713,0.0342,0.0000,0.0000,0.0000,0,20.5,0.9719,1.0000,0.0813
64000,0.7782,0.0989,0.0679,0.0344,0.0000,0.0000,0.0000,0,22.9,0.9685,1.0000,0.0814
66000,0.7753,0.0991,0.0730,0.0298,0.0000,0.0000,0.0000,0,17.7,0.9778,1.0000,0.0870
68000,0.7820,0.1001,0.0740,0.0315,0.0000,0.0000,0.0000,0,20.3,0.9714,1.0000,0.0844
70000,0.7810,0.1111,0.0774,0.0378,0.0000,0.0000,0.0000,0,22.5,0.9678,0.9980,0.0846
72000,0.7821,0.1084,0.0769,0.0339,0.0000,0.0000,0.0000,0,22.4,0.9690,1.0000,0.0838
74000,0.7814,0.1091,0.0757,0.0371,0.0000,0.0000,0.0000,0,20.0,0.9734,1.0000,0.0852
76000,0.7803,0.1147,0.0757,0.0442,0.0000,0.0000,0.0000,0,19.9,0.9727,1.0000,0.0810
78000,0.7765,0.1025,0.0728,0.0322,0.0000,0.0000,0.0000,0,19.2,0.9729,1.0000,0.0851
80000,0.7827,0.1084,0.0745,0.0393,0.0000,0.0000,0.0000,0,22.4,0.9678,1.0000,0.0844
82000,0.7750,0.1108,0.0779,0.0381,0.0000,0.0000,0.0000,0,21.5,0.9705,1.0000,0.0847
84000,0.7742,0.1011,0.0713,0.0352,0.0000,0.0000,0.0000,0,22.9,0.9673,1.0000,0.0857
86000,0.7800,0.1021,0.0740,0.0327,0.0000,0.0000,0.0000,0,20.1,0.9724,1.0000,0.0856
88000,0.7800,0.1047,0.0710,0.0366,0.0000,0.0000,0.0000,0,20.4,0.9712,1.0000,0.0836
90000,0.7811,0.1069,0.0735,0.0369,0.0000,0.0000,0.0000,0,20.3,0.9724,1.0000,0.0861
92000,0.7778,0.1064,0.0698,0.0415,0.0000,0.0000,0.0000,0,22.2,0.9702,0.9980,0.0829
94000,0.7872,0.0999,0.0671,0.0374,0.0000,0.0000,0.0000,0,24.2,0.9651,1.0000,0.0873
96000,0.7761,0.1138,0.0786,0.0396,0.0000,0.0000,0.0000,0,21.8,0.9692,1.0000,0.0833
98000,0.7821,0.1045,0.0769,0.0320,0.0000,0.0000,0.0000,0,21.3,0.9714,1.0000,0.0829
100000,0.7772,0.0977,0.0679,0.0334,0.0000,0.0000,0.0000,0,19.0,0.9756,1.0000,0.0836
102000,0.7806,0.1125,0.0808,0.0349,0.0000,0.0000,0.0000,0,18.8,0.9746,1.0000,0.0825
104000,0.7750,0.1118,0.0781,0.0378,0.0000,0.0000,0.0000,0,18.0,0.9771,1.0000,0.0858
106000,0.7804,0.1111,0.0801,0.0364,0.0000,0.0000,0.0000,0,19.8,0.9744,1.0000,0.0851
108000,0.7782,0.1038,0.0713,0.0371,0.0000,0.0000,0.0000,0,24.2,0.9651,1.0000,0.0826
110000,0.7804,0.1067,0.0742,0.0371,0.0000,0.0000,0.0000,0,19.5,0.9756,0.9980,0.0828
112000,0.7794,0.1084,0.0737,0.0371,0.0000,0.0000,0.0000,0,21.3,0.9702,1.0000,0.0835
114000,0.7786,0.1074,0.0774,0.0334,0.0000,0.0000,0.0000,0,20.3,0.9722,1.0000,0.0829
116000,0.7780,0.1086,0.0779,0.0339,0.0000,0.0000,0.0000,0,20.5,0.9722,1.0000,0.0807
118000,0.7756,0.1084,0.0757,0.0364,0.0000,0.0000,0.0000,0,26.3,0.9602,1.0000,0.0824
120000,0.7803,0.1206,0.0862,0.0376,0.0000,0.0000,0.0000,0,21.7,0.9695,1.0000,0.0835
122000,0.7792,0.1089,0.0764,0.0386,0.0000,0.0000,0.0000,0,23.4,0.9661,1.0000,0.0822
124000,0.7786,0.0989,0.0669,0.0364,0.0000,0.0000,0.0000,0,21.9,0.9697,1.0000,0.0810
126000,0.7791,0.1064,0.0776,0.0330,0.0000,0.0000,0.0000,0,21.9,0.9697,0.9980,0.0812
128000,0.7797,0.1006,0.0718,0.0327,0.0000,0.0000,0.0000,0,21.1,0.9707,1.0000,0.0829
130000,0.7808,0.0964,0.0696,0.0288,0.0000,0.0000,0.0000,0,21.2,0.9702,1.0000,0.0829
132000,0.7833,0.1074,0.0710,0.0388,0.0000,0.0000,0.0000,0,21.8,0.9697,1.0000,0.0823
134000,0.7769,0.1040,0.0701,0.0364,0.0000,0.0000,0.0000,0,21.1,0.9702,1.0000,0.0835
136000,0.7839,0.1064,0.0693,0.0413,0.0000,0.0000,0.0000,0,25.1,0.9624,1.0000,0.0844
138000,0.7783,0.1045,0.0728,0.0361,0.0000,0.0000,0.0000,0,23.3,0.9675,1.0000,0.0814
140000,0.7838,0.1060,0.0718,0.0374,0.0000,0.0000,0.0000,0,22.1,0.9702,1.0000,0.0816
142000,0.7773,0.0955,0.0715,0.0298,0.0000,0.0000,0.0000,0,23.5,0.9663,1.0000,0.0824
144000,0.7754,0.1096,0.0789,0.0344,0.0000,0.0000,0.0000,0,20.0,0.9722,0.9980,0.0818
146000,0.7804,0.1052,0.0752,0.0327,0.0000,0.0000,0.0000,0,20.4,0.9722,1.0000,0.0810
148000,0.7775,0.0989,0.0669,0.0339,0.0000,0.0000,0.0000,0,22.6,0.9688,1.0000,0.0830
150000,0.7770,0.1038,0.0742,0.0334,0.0000,0.0000,0.0000,0,19.4,0.9746,1.0000,0.0810
152000,0.7825,0.1167,0.0811,0.0400,0.0000,0.0000,0.0000,0,22.3,0.9685,1.0000,0.0849
154000,0.7787,0.1013,0.0691,0.0354,0.0000,0.0000,0.0000,0,25.3,0.9626,1.0000,0.0803
156000,0.7762,0.1052,0.0723,0.0378,0.0000,0.0000,0.0000,0,22.4,0.9692,1.0000,0.0817
158000,0.7788,0.1047,0.0728,0.0352,0.0000,0.0000,0.0000,0,24.7,0.9651,0.9980,0.0838
160000,0.7754,0.1006,0.0715,0.0315,0.0000,0.0000,0.0000,0,22.3,0.9695,1.0000,0.0830
162000,0.7826,0.1045,0.0735,0.0383,0.0000,0.0000,0.0000,0,20.9,0.9717,1.0000,0.0853
164000,0.7815,0.1050,0.0720,0.0366,0.0000,0.0000,0.0000,0,19.2,0.9751,1.0000,0.0800
166000,0.7758,0.1045,0.0735,0.0354,0.0000,0.0000,0.0000,0,19.1,0.9749,1.0000,0.0863
168000,0.7797,0.1030,0.0706,0.0356,0.0000,0.0000,0.0000,0,22.0,0.9690,1.0000,0.0825
170000,0.7742,0.1077,0.0728,0.0371,0.0000,0.0000,0.0000,0,18.6,0.9751,1.0000,0.0829
172000,0.7798,0.1064,0.0747,0.0364,0.0000,0.0000,0.0000,0,18.9,0.9756,1.0000,0.0831
174000,0.7798,0.1035,0.0676,0.0400,0.0000,0.0000,0.0000,0,21.5,0.9700,1.0000,0.0812
176000,0.7784,0.0994,0.0696,0.0325,0.0000,0.0000,0.0000,0,21.2,0.9714,1.0000,0.0821
178000,0.7817,0.1016,0.0725,0.0327,0.0000,0.0000,0.0000,0,21.4,0.9705,1.0000,0.0844
180000,0.7761,0.0957,0.0654,0.0322,0.0000,0.0000,0.0000,0,22.9,0.9666,1.0000,0.0846
182000,0.7767,0.1057,0.0759,0.0334,0.0000,0.0000,0.0000,0,20.5,0.9722,1.0000,0.0808
184000,0.7806,0.1011,0.0698,0.0347,0.0000,0.0000,0.0000,0,19.6,0.9736,1.0000,0.0836
186000,0.7759,0.1008,0.0688,0.0352,0.0000,0.0000,0.0002,0,23.3,0.9661,1.0000,0.0842
188000,0.7777,0.1064,0.0793,0.0308,0.0000,0.0000,0.0000,0,23.0,0.9675,1.0000,0.0822
190000,0.7751,0.1082,0.0754,0.0349,0.0000,0.0000,0.0000,0,20.0,0.9736,1.0000,0.0835
192000,0.7788,0.1001,0.0742,0.0298,0.0000,0.0000,0.0000,0,20.8,0.9722,1.0000,0.0836
194000,0.7751,0.1008,0.0698,0.0349,0.0000,0.0000,0.0000,0,22.7,0.9670,1.0000,0.0828
196000,0.7726,0.1101,0.0713,0.0425,0.0000,0.0000,0.0000,0,21.4,0.9712,1.0000,0.0826
198000,0.7771,0.1033,0.0713,0.0371,0.0000,0.0000,0.0000,0,21.0,0.9707,1.0000,0.0818
200000,0.7823,0.1057,0.0713,0.0361,0.0000,0.0000,0.0000,0,21.0,0.9712,1.0000,0.0849
202000,0.7811,0.1045,0.0752,0.0320,0.0000,0.0000,0.0000,0,19.4,0.9749,1.0000,0.0821
204000,0.7843,0.1074,0.0718,0.0391,0.0000,0.0000,0.0000,0,20.8,0.9712,1.0000,0.0859
206000,0.7838,0.0994,0.0662,0.0374,0.0000,0.0000,0.0000,0,21.2,0.9702,1.0000,0.0854
208000,0.7845,0.1025,0.0654,0.0383,0.0000,0.0000,0.0000,0,21.0,0.9705,1.0000,0.0823
210000,0.7820,0.1064,0.0728,0.0369,0.0000,0.0000,0.0000,0,20.4,0.9714,0.9980,0.0828
212000,0.7805,0.1086,0.0750,0.0383,0.0000,0.0000,0.0000,0,20.6,0.9734,1.0000,0.0845
214000,0.7828,0.1121,0.0835,0.0322,0.0000,0.0000,0.0000,0,22.1,0.9695,1.0000,0.0813
216000,0.7775,0.1042,0.0742,0.0342,0.0000,0.0000,0.0000,0,19.0,0.9751,1.0000,0.0854
218000,0.7799,0.1096,0.0757,0.0361,0.0000,0.0000,0.0000,0,25.1,0.9631,1.0000,0.0840
220000,0.7804,0.1074,0.0808,0.0288,0.0000,0.0000,0.0000,0,22.1,0.9688,1.0000,0.0841
222000,0.7777,0.1079,0.0747,0.0371,0.0000,0.0000,0.0000,0,22.7,0.9673,1.0000,0.0841
224000,0.7786,0.0981,0.0715,0.0320,0.0000,0.0000,0.0000,0,22.4,0.9717,1.0000,0.0809
226000,0.7793,0.1040,0.0735,0.0352,0.0000,0.0000,0.0000,0,20.3,0.9717,1.0000,0.0852
228000,0.7800,0.1118,0.0791,0.0374,0.0000,0.0000,0.0000,0,21.3,0.9702,1.0000,0.0808
230000,0.7804,0.1042,0.0720,0.0369,0.0000,0.0000,0.0000,0,16.9,0.9790,1.0000,0.0853
232000,0.7802,0.1045,0.0740,0.0347,0.0000,0.0000,0.0000,0,22.0,0.9683,1.0000,0.0823
234000,0.7822,0.0957,0.0635,0.0356,0.0000,0.0000,0.0000,0,23.4,0.9680,1.0000,0.0823
236000,0.7808,0.1016,0.0732,0.0310,0.0000,0.0000,0.0000,0,19.9,0.9731,1.0000,0.0844
238000,0.7786,0.1052,0.0718,0.0371,0.0000,0.0000,0.0000,0,21.3,0.9722,1.0000,0.0836
240000,0.7853,0.1064,0.0696,0.0391,0.0000,0.0000,0.0000,0,23.5,0.9668,1.0000,0.0816
242000,0.7806,0.1116,0.0815,0.0330,0.0000,0.0000,0.0000,0,19.7,0.9734,1.0000,0.0857
244000,0.7783,0.1035,0.0730,0.0359,0.0000,0.0000,0.0000,0,22.0,0.9700,1.0000,0.0854
246000,0.7788,0.1113,0.0808,0.0334,0.0000,0.0000,0.0000,0,21.2,0.9712,1.0000,0.0819
248000,0.7821,0.0950,0.0691,0.0288,0.0000,0.0000,0.0000,0,21.8,0.9692,1.0000,0.0849
250000,0.7776,0.0969,0.0698,0.0312,0.0000,0.0000,0.0000,0,19.7,0.9734,1.0000,0.0856
252000,0.7802,0.1057,0.0735,0.0364,0.0000,0.0000,0.0000,0,20.9,0.9722,1.0000,0.0862
254000,0.7821,0.1062,0.0762,0.0330,0.0000,0.0000,0.0000,0,20.0,0.9746,1.0000,0.0851
256000,0.7819,0.1060,0.0774,0.0322,0.0000,0.0000,0.0000,0,21.6,0.9688,1.0000,0.0853
258000,0.7804,0.1062,0.0728,0.0376,0.0000,0.0000,0.0000,0,21.7,0.9697,1.0000,0.0821
260000,0.7788,0.1084,0.0759,0.0361,0.0000,0.0000,0.0000,0,19.4,0.9751,1.0000,0.0869
262000,0.7781,0.1091,0.0769,0.0361,0.0000,0.0000,0.0000,0,22.8,0.9678,1.0000,0.0861
264000,0.7786,0.1016,0.0718,0.0330,0.0000,0.0000,0.0000,0,18.2,0.9773,1.0000,0.0827
266000,0.7814,0.1023,0.0701,0.0349,0.0000,0.0000,0.0000,0,21.4,0.9702,1.0000,0.0847
268000,0.7809,0.1040,0.0676,0.0393,0.0000,0.0000,0.0000,0,20.5,0.9727,0.9980,0.0808
270000,0.7756,0.1021,0.0703,0.0344,0.0000,0.0000,0.0000,0,24.7,0.9651,1.0000,0.0866
272000,0.7751,0.1047,0.0747,0.0344,0.0000,0.0000,0.0000,0,21.2,0.9697,1.0000,0.0861
274000,0.7777,0.1108,0.0747,0.0408,0.0000,0.0000,0.0000,0,21.9,0.9695,1.0000,0.0826
276000,0.7793,0.1089,0.0774,0.0349,0.0000,0.0000,0.0000,0,20.8,0.9709,1.0000,0.0828
278000,0.7771,0.1086,0.0767,0.0361,0.0000,0.0000,0.0000,0,23.0,0.9683,1.0000,0.0848
280000,0.7795,0.0967,0.0698,0.0300,0.0000,0.0000,0.0000,0,23.4,0.9653,1.0000,0.0844
282000,0.7810,0.1035,0.0776,0.0298,0.0000,0.0000,0.0000,0,23.4,0.9666,1.0000,0.0818
284000,0.7825,0.1055,0.0786,0.0312,0.0000,0.0000,0.0000,0,20.3,0.9722,1.0000,0.0849
286000,0.7828,0.1025,0.0730,0.0342,0.0000,0.0000,0.0000,0,25.0,0.9639,0.9980,0.0806
288000,0.7812,0.1104,0.0769,0.0352,0.0000,0.0000,0.0000,0,20.6,0.9719,1.0000,0.0810
290000,0.7839,0.1040,0.0679,0.0403,0.0000,0.0000,0.0000,0,23.4,0.9658,1.0000,0.0839
292000,0.7827,0.0991,0.0659,0.0354,0.0000,0.0000,0.0000,0,19.7,0.9739,1.0000,0.0842
294000,0.7794,0.1025,0.0688,0.0374,0.0000,0.0000,0.0000,0,20.2,0.9734,1.0000,0.0854
296000,0.7798,0.0952,0.0681,0.0291,0.0000,0.0000,0.0000,0,21.9,0.9688,1.0000,0.0838
298000,0.7833,0.1060,0.0750,0.0339,0.0000,0.0000,0.0000,0,19.1,0.9756,1.0000,0.0839
300000,0.7765,0.1118,0.0781,0.0374,0.0000,0.0000,0.0000,0,21.7,0.9707,1.0000,0.0837
302000,0.7795,0.0977,0.0710,0.0317,0.0000,0.0000,0.0000,0,20.9,0.9709,1.0000,0.0851
304000,0.7778,0.1018,0.0752,0.0310,0.0000,0.0000,0.0000,0,22.5,0.9683,1.0000,0.0855
306000,0.7820,0.1082,0.0735,0.0396,0.0000,0.0000,0.0000,0,22.9,0.9683,1.0000,0.0856
308000,0.7828,0.1111,0.0786,0.0369,0.0000,0.0000,0.0000,0,21.7,0.9697,1.0000,0.0837
310000,0.7765,0.1177,0.0791,0.0422,0.0000,0.0000,0.0000,0,20.2,0.9719,1.0000,0.0844
312000,0.7854,0.1067,0.0745,0.0344,0.0000,0.0000,0.0000,0,19.5,0.9731,1.0000,0.0829
314000,0.7776,0.1060,0.0742,0.0344,0.0000,0.0000,0.0000,0,23.8,0.9658,1.0000,0.0824
316000,0.7830,0.1116,0.0784,0.0386,0.0000,0.0000,0.0000,0,21.9,0.9690,1.0000,0.0840
318000,0.7759,0.1138,0.0803,0.0376,0.0000,0.0000,0.0000,0,21.4,0.9714,1.0000,0.0842
320000,0.7830,0.1040,0.0764,0.0325,0.0000,0.0000,0.0000,0,23.5,0.9668,1.0000,0.0843
322000,0.7777,0.1165,0.0842,0.0374,0.0000,0.0000,0.0000,0,22.3,0.9695,1.0000,0.0813
324000,0.7794,0.1077,0.0771,0.0344,0.0000,0.0000,0.0000,0,22.2,0.9692,1.0000,0.0846
326000,0.7814,0.1013,0.0696,0.0334,0.0000,0.0000,0.0000,0,24.0,0.9673,1.0000,0.0857
328000,0.7811,0.1091,0.0747,0.0369,0.0000,0.0000,0.0000,0,21.0,0.9719,0.9980,0.0848
330000,0.7800,0.1028,0.0710,0.0347,0.0000,0.0000,0.0000,0,23.2,0.9673,1.0000,0.0838
332000,0.7788,0.1135,0.0791,0.0398,0.0000,0.0000,0.0000,0,20.2,0.9734,1.0000,0.0844
334000,0.7825,0.1025,0.0764,0.0312,0.0000,0.0000,0.0000,0,20.9,0.9717,1.0000,0.0843
336000,0.7805,0.1074,0.0745,0.0371,0.0000,0.0000,0.0000,0,22.3,0.9685,1.0000,0.0850
338000,0.7744,0.1094,0.0735,0.0381,0.0000,0.0000,0.0000,0,21.9,0.9702,1.0000,0.0841
340000,0.7788,0.0901,0.0662,0.0291,0.0000,0.0000,0.0000,0,22.2,0.9702,1.0000,0.0836
342000,0.7797,0.1057,0.0747,0.0352,0.0000,0.0000,0.0000,0,20.3,0.9722,1.0000,0.0844
344000,0.7742,0.1038,0.0676,0.0413,0.0000,0.0000,0.0000,0,24.2,0.9634,1.0000,0.0860
346000,0.7795,0.1003,0.0747,0.0288,0.0000,0.0000,0.0000,0,21.7,0.9709,1.0000,0.0827
348000,0.7759,0.1016,0.0671,0.0376,0.0000,0.0000,0.0000,0,21.2,0.9717,1.0000,0.0858
350000,0.7833,0.1035,0.0747,0.0317,0.0000,0.0000,0.0000,0,19.4,0.9744,1.0000,0.0867
352000,0.7784,0.1077,0.0803,0.0327,0.0000,0.0000,0.0000,0,21.4,0.9712,1.0000,0.0825
354000,0.7809,0.1099,0.0732,0.0396,0.0000,0.0000,0.0000,0,21.0,0.9700,1.0000,0.0824
356000,0.7799,0.1050,0.0715,0.0383,0.0000,0.0000,0.0000,0,21.0,0.9714,1.0000,0.0819
358000,0.7791,0.1013,0.0708,0.0327,0.0000,0.0000,0.0000,0,22.1,0.9700,1.0000,0.0827
360000,0.7773,0.1025,0.0688,0.0366,0.0000,0.0000,0.0000,0,20.7,0.9717,1.0000,0.0808
362000,0.7854,0.1018,0.0742,0.0303,0.0000,0.0000,0.0000,0,19.7,0.9734,0.9980,0.0864
364000,0.7776,0.1096,0.0769,0.0356,0.0000,0.0000,0.0000,0,20.3,0.9722,1.0000,0.0830
366000,0.7812,0.1028,0.0715,0.0366,0.0000,0.0000,0.0000,0,19.7,0.9731,1.0000,0.0863
368000,0.7772,0.0996,0.0654,0.0374,0.0000,0.0000,0.0000,0,22.1,0.9685,1.0000,0.0852
370000,0.7828,0.1077,0.0811,0.0293,0.0000,0.0000,0.0000,0,20.1,0.9729,1.0000,0.0844
372000,0.7758,0.1064,0.0742,0.0386,0.0000,0.0000,0.0000,0,22.9,0.9685,1.0000,0.0842
374000,0.7775,0.1018,0.0696,0.0349,0.0000,0.0000,0.0000,0,20.3,0.9741,1.0000,0.0835
376000,0.7764,0.1082,0.0769,0.0374,0.0000,0.0000,0.0000,0,19.1,0.9741,1.0000,0.0861
378000,0.7783,0.0947,0.0662,0.0330,0.0000,0.0000,0.0000,0,24.1,0.9653,1.0000,0.0841
380000,0.7770,0.1050,0.0740,0.0344,0.0000,0.0000,0.0000,0,17.4,0.9768,1.0000,0.0856
382000,0.7794,0.1104,0.0791,0.0356,0.0000,0.0000,0.0000,0,23.7,0.9661,1.0000,0.0853
384000,0.7781,0.1003,0.0703,0.0325,0.0000,0.0000,0.0000,0,20.9,0.9714,1.0000,0.0841
386000,0.7809,0.1096,0.0806,0.0337,0.0000,0.0000,0.0000,0,20.0,0.9729,1.0000,0.0822
388000,0.7804,0.1023,0.0720,0.0342,0.0000,0.0000,0.0000,0,22.4,0.9688,1.0000,0.0838
390000,0.7812,0.1045,0.0679,0.0398,0.0000,0.0000,0.0000,0,21.9,0.9692,1.0000,0.0832
392000,0.7809,0.1062,0.0781,0.0308,0.0000,0.0000,0.0000,0,19.5,0.9739,1.0000,0.0821
394000,0.7792,0.1057,0.0801,0.0303,0.0000,0.0000,0.0000,0,22.6,0.9685,1.0000,0.0848
396000,0.7737,0.0981,0.0696,0.0315,0.0000,0.0000,0.0000,0,18.8,0.9749,1.0000,0.0853
398000,0.7772,0.1021,0.0708,0.0337,0.0000,0.0000,0.0000,0,19.2,0.9734,1.0000,0.0852
400000,0.7810,0.0989,0.0669,0.0364,0.0000,0.0000,0.0000,0,21.8,0.9697,1.0000,0.0812
402000,0.7759,0.1152,0.0791,0.0400,0.0000,0.0000,0.0000,0,20.6,0.9729,1.0000,0.0813
404000,0.7770,0.1040,0.0703,0.0369,0.0000,0.0000,0.0000,0,19.5,0.9731,1.0000,0.0829
406000,0.7800,0.1050,0.0710,0.0361,0.0000,0.0000,0.0000,0,21.7,0.9712,1.0000,0.0825
408000,0.7797,0.1118,0.0771,0.0383,0.0000,0.0000,0.0000,0,17.4,0.9778,1.0000,0.0846
410000,0.7822,0.1079,0.0698,0.0413,0.0000,0.0000,0.0000,0,21.1,0.9705,0.9980,0.0851
412000,0.7810,0.1008,0.0759,0.0278,0.0000,0.0000,0.0000,0,19.8,0.9734,1.0000,0.0883
414000,0.7806,0.1111,0.0791,0.0361,0.0000,0.0000,0.0000,0,20.0,0.9734,1.0000,0.0843
416000,0.7781,0.1030,0.0715,0.0359,0.0000,0.0000,0.0000,0,23.1,0.9680,1.0000,0.0821
418000,0.7778,0.1094,0.0725,0.0410,0.0000,0.0000,0.0000,0,20.9,0.9712,1.0000,0.0814
420000,0.7773,0.1006,0.0752,0.0273,0.0000,0.0000,0.0000,0,19.5,0.9751,1.0000,0.0826
422000,0.7754,0.1125,0.0779,0.0381,0.0000,0.0000,0.0000,0,18.8,0.9734,1.0000,0.0861
424000,0.7781,0.1064,0.0771,0.0310,0.0000,0.0000,0.0000,0,19.6,0.9739,1.0000,0.0835
426000,0.7783,0.1030,0.0742,0.0305,0.0000,0.0000,0.0000,0,21.4,0.9702,1.0000,0.0821
428000,0.7794,0.0989,0.0718,0.0293,0.0000,0.0000,0.0000,0,17.1,0.9795,1.0000,0.0861
430000,0.7828,0.1035,0.0757,0.0315,0.0000,0.0000,0.0000,0,18.8,0.9758,1.0000,0.0849
432000,0.7771,0.1035,0.0776,0.0291,0.0000,0.0000,0.0000,0,21.4,0.9697,0.9980,0.0843
434000,0.7814,0.1116,0.0737,0.0417,0.0000,0.0000,0.0000,0,21.2,0.9709,1.0000,0.0808
436000,0.7758,0.1018,0.0732,0.0339,0.0000,0.0000,0.0000,0,19.8,0.9724,1.0000,0.0847
438000,0.7772,0.1008,0.0706,0.0325,0.0000,0.0000,0.0000,0,19.8,0.9731,1.0000,0.0851
440000,0.7798,0.1016,0.0706,0.0334,0.0000,0.0000,0.0000,0,19.8,0.9727,1.0000,0.0815
442000,0.7773,0.1011,0.0713,0.0337,0.0000,0.0000,0.0000,0,20.7,0.9727,1.0000,0.0829
444000,0.7733,0.1094,0.0781,0.0349,0.0000,0.0000,0.0000,0,19.1,0.9758,1.0000,0.0819
446000,0.7808,0.1116,0.0745,0.0400,0.0000,0.0000,0.0000,0,19.1,0.9756,1.0000,0.0828
448000,0.7812,0.1084,0.0779,0.0327,0.0000,0.0000,0.0000,0,22.3,0.9688,1.0000,0.0869
450000,0.7732,0.1052,0.0725,0.0356,0.0000,0.0000,0.0000,0,22.6,0.9690,1.0000,0.0832
452000,0.7804,0.1018,0.0679,0.0381,0.0000,0.0000,0.0000,0,21.5,0.9702,1.0000,0.0829
454000,0.7804,0.0984,0.0688,0.0325,0.0000,0.0000,0.0000,0,19.8,0.9729,1.0000,0.0833
456000,0.7828,0.1025,0.0703,0.0371,0.0000,0.0000,0.0000,0,16.4,0.9797,1.0000,0.0852
458000,0.7778,0.1123,0.0803,0.0352,0.0000,0.0000,0.0000,0,19.9,0.9729,1.0000,0.0826
460000,0.7788,0.1064,0.0742,0.0359,0.0000,0.0000,0.0000,0,23.7,0.9683,1.0000,0.0847
462000,0.7821,0.1079,0.0759,0.0371,0.0000,0.0000,0.0000,0,21.2,0.9709,1.0000,0.0853
464000,0.7806,0.1028,0.0684,0.0361,0.0000,0.0000,0.0000,0,20.3,0.9719,1.0000,0.0844
466000,0.7808,0.0989,0.0686,0.0347,0.0000,0.0000,0.0000,0,19.4,0.9749,1.0000,0.0835
