epoch,selected_frac,func_repl_frac,zero_frac
0,0.7856,0.000000,0.0039
10,0.7781,0.000000,0.0038
20,0.7806,0.000000,0.0037
30,0.7797,0.000061,0.0036
40,0.7777,0.001282,0.0034
50,0.7847,0.007996,0.0035
60,0.7761,0.031433,0.0033
70,0.7797,0.096924,0.0028
80,0.7781,0.228088,0.0026
90,0.7787,0.393555,0.0026
100,0.7787,0.550171,0.0025
110,0.7817,0.647888,0.0023
120,0.7814,0.716064,0.0021
130,0.7814,0.755859,0.0020
140,0.7787,0.774902,0.0019
150,0.7795,0.797241,0.0019
160,0.7775,0.808594,0.0019
170,0.7819,0.813354,0.0020
180,0.7781,0.819275,0.0021
190,0.7793,0.824097,0.0019
200,0.7804,0.820312,0.0019
210,0.7794,0.817200,0.0018
220,0.7776,0.824097,0.0019
230,0.7832,0.825073,0.0021
240,0.7810,0.825562,0.0020
250,0.7760,0.834290,0.0022
260,0.7781,0.834412,0.0021
270,0.7747,0.849670,0.0023
280,0.7809,0.842773,0.0025
290,0.7792,0.839722,0.0024
300,0.7814,0.841187,0.0022
310,0.7794,0.836243,0.0023
320,0.7756,0.841614,0.0023
330,0.7781,0.838928,0.0020
340,0.7789,0.832886,0.0018
350,0.7822,0.824829,0.0018
360,0.7784,0.838318,0.0016
370,0.7770,0.840515,0.0016
380,0.7812,0.832825,0.0015
390,0.7778,0.832581,0.0015
400,0.7789,0.831604,0.0014
410,0.7764,0.828003,0.0012
420,0.7842,0.825256,0.0012
430,0.7775,0.819580,0.0013
440,0.7821,0.815063,0.0012
450,0.7776,0.822815,0.0012
460,0.7798,0.813354,0.0010
470,0.7782,0.808777,0.0011
480,0.7787,0.806946,0.0012
490,0.7759,0.805481,0.0013
500,0.7781,0.811096,0.0013
510,0.7782,0.820129,0.0015
520,0.7831,0.812744,0.0016
530,0.7814,0.795654,0.0019
540,0.7783,0.800781,0.0021
550,0.7803,0.805908,0.0020
560,0.7820,0.801575,0.0021
570,0.7784,0.808472,0.0020
580,0.7809,0.806152,0.0018
590,0.7773,0.808167,0.0019
600,0.7784,0.804260,0.0020
610,0.7772,0.802856,0.0019
620,0.7855,0.796204,0.0017
630,0.7819,0.790344,0.0018
640,0.7745,0.781677,0.0018
650,0.7761,0.779175,0.0018
660,0.7817,0.767883,0.0020
670,0.7772,0.782959,0.0019
680,0.7761,0.782288,0.0017
690,0.7787,0.779053,0.0018
700,0.7776,0.780640,0.0018
710,0.7793,0.785767,0.0018
720,0.7766,0.786560,0.0019
730,0.7753,0.782959,0.0019
740,0.7784,0.776062,0.0018
750,0.7749,0.777344,0.0019
760,0.7766,0.768494,0.0019
770,0.7783,0.753113,0.0021
780,0.7784,0.756104,0.0021
790,0.7745,0.753479,0.0021
800,0.7819,0.745544,0.0024
810,0.7805,0.737549,0.0024
820,0.7788,0.725098,0.0026
830,0.7775,0.731201,0.0025
840,0.7773,0.728882,0.0024
850,0.7738,0.721313,0.0025
860,0.7791,0.716797,0.0023
870,0.7783,0.712708,0.0024
