epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.010254,0.0038
50,0.7751,0.639893,0.0030
100,0.7770,0.760986,0.0030
150,0.7777,0.796875,0.0034
200,0.7777,0.821777,0.0026
250,0.7810,0.840576,0.0030
300,0.7803,0.863281,0.0023
350,0.7791,0.885986,0.0017
400,0.7811,0.894531,0.0015
450,0.7723,0.914307,0.0016
500,0.7815,0.937744,0.0013
550,0.7781,0.944824,0.0017
600,0.7754,0.944092,0.0010
650,0.7803,0.953857,0.0012
700,0.7731,0.961426,0.0013
750,0.7841,0.953125,0.0014
800,0.7762,0.962158,0.0019
850,0.7810,0.947021,0.0019
900,0.7821,0.945312,0.0019
950,0.7784,0.942627,0.0017
1000,0.7749,0.940430,0.0022
1050,0.7804,0.938721,0.0016
1100,0.7842,0.950439,0.0020
1150,0.7855,0.943359,0.0020
1200,0.7758,0.947998,0.0020
1250,0.7792,0.941406,0.0023
1300,0.7781,0.945312,0.0017
1350,0.7803,0.949463,0.0015
1400,0.7825,0.945557,0.0013
1450,0.7786,0.946045,0.0016
1500,0.7817,0.954590,0.0013
1550,0.7820,0.953369,0.0012
1600,0.7803,0.959717,0.0014
1650,0.7811,0.956055,0.0015
1700,0.7802,0.944580,0.0021
1750,0.7792,0.934570,0.0020
1800,0.7806,0.939453,0.0021
1850,0.7758,0.943604,0.0019
1900,0.7839,0.932861,0.0020
1950,0.7812,0.940674,0.0027
2000,0.7750,0.932129,0.0030
2050,0.7832,0.933350,0.0026
2100,0.7825,0.928467,0.0029
2150,0.7792,0.956055,0.0026
2200,0.7744,0.933105,0.0020
2250,0.7749,0.951172,0.0023
2300,0.7811,0.956543,0.0025
2350,0.7800,0.954102,0.0024
2400,0.7771,0.960205,0.0024
2450,0.7734,0.964844,0.0027
2500,0.7756,0.969238,0.0029
2550,0.7778,0.968018,0.0025
2600,0.7805,0.963867,0.0025
2650,0.7832,0.969971,0.0022
2700,0.7742,0.966553,0.0022
2750,0.7780,0.965332,0.0019
2800,0.7823,0.959229,0.0015
2850,0.7794,0.960938,0.0014
2900,0.7776,0.957275,0.0014
2950,0.7761,0.952881,0.0012
3000,0.7770,0.952637,0.0012
3050,0.7799,0.942139,0.0012
3100,0.7775,0.963379,0.0016
3150,0.7751,0.946289,0.0015
3200,0.7776,0.949219,0.0012
3250,0.7798,0.931152,0.0010
3300,0.7823,0.940430,0.0010
3350,0.7783,0.950684,0.0011
3400,0.7728,0.949707,0.0008
3450,0.7786,0.958984,0.0012
3500,0.7750,0.955322,0.0013
3550,0.7795,0.953125,0.0010
3600,0.7769,0.965332,0.0010
3650,0.7781,0.968262,0.0012
3700,0.7858,0.974609,0.0014
3750,0.7765,0.958496,0.0013
3800,0.7788,0.931885,0.0013
3850,0.7828,0.942139,0.0014
3900,0.7788,0.959961,0.0011
3950,0.7781,0.959717,0.0015
4000,0.7765,0.958252,0.0013
4050,0.7815,0.958252,0.0016
4100,0.7809,0.953369,0.0012
4150,0.7847,0.944092,0.0012
4200,0.7811,0.943604,0.0013
4250,0.7781,0.950684,0.0011
4300,0.7820,0.947510,0.0013
4350,0.7758,0.962158,0.0010
4400,0.7815,0.954834,0.0010
4450,0.7815,0.966064,0.0011
4500,0.7815,0.974609,0.0013
4550,0.7788,0.978027,0.0012
4600,0.7769,0.970459,0.0018
4650,0.7806,0.964844,0.0014
4700,0.7811,0.972168,0.0016
4750,0.7792,0.976318,0.0016
4800,0.7762,0.973389,0.0019
4850,0.7812,0.975586,0.0015
4900,0.7797,0.970215,0.0016
4950,0.7806,0.972656,0.0018
5000,0.7792,0.974609,0.0015
5050,0.7814,0.972900,0.0019
5100,0.7821,0.968750,0.0019
5150,0.7802,0.977539,0.0016
5200,0.7843,0.965332,0.0018
5250,0.7891,0.972412,0.0014
5300,0.7816,0.967041,0.0014
5350,0.7783,0.966309,0.0016
5400,0.7764,0.969727,0.0014
5450,0.7832,0.973633,0.0018
5500,0.7773,0.965088,0.0014
5550,0.7809,0.969238,0.0013
5600,0.7836,0.965576,0.0012
