epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7787,0.000000,0.0037,0.005371,5.261,20
20,0.7818,0.000244,0.0037,0.054688,6.994,30
40,0.7798,0.024658,0.0034,0.345703,12.998,32
60,0.7784,0.206787,0.0030,0.666992,22.791,32
80,0.7788,0.541016,0.0025,0.449951,28.096,32
100,0.7794,0.713379,0.0025,0.283936,29.571,32
120,0.7771,0.765137,0.0024,0.231689,29.974,32
140,0.7784,0.786621,0.0027,0.211182,30.173,32
160,0.7808,0.778076,0.0028,0.219238,30.124,32
180,0.7798,0.792969,0.0026,0.206299,30.287,32
200,0.7801,0.806641,0.0026,0.189941,30.334,32
220,0.7820,0.809326,0.0025,0.188965,30.409,32
240,0.7803,0.818359,0.0028,0.180176,30.407,32
260,0.7798,0.820312,0.0029,0.177246,30.417,32
280,0.7761,0.818359,0.0031,0.180176,30.429,32
300,0.7780,0.831787,0.0026,0.166992,30.544,32
320,0.7787,0.814453,0.0028,0.183838,30.477,32
340,0.7793,0.822754,0.0029,0.176025,30.501,32
360,0.7778,0.815186,0.0025,0.183105,30.436,32
380,0.7787,0.821045,0.0026,0.177734,30.490,32
400,0.7831,0.819336,0.0027,0.179443,30.479,32
420,0.7786,0.802734,0.0026,0.196045,30.419,32
440,0.7796,0.814941,0.0030,0.184326,30.403,32
460,0.7787,0.795410,0.0033,0.201172,30.309,32
480,0.7811,0.810791,0.0031,0.186768,30.353,32
500,0.7767,0.798340,0.0033,0.201172,30.306,32
520,0.7810,0.800537,0.0030,0.197998,30.389,32
540,0.7812,0.783203,0.0030,0.215332,30.262,32
560,0.7794,0.786865,0.0029,0.212646,30.243,32
580,0.7754,0.793457,0.0030,0.206055,30.366,32
600,0.7809,0.767578,0.0032,0.229980,30.154,32
620,0.7798,0.765625,0.0031,0.233398,30.172,32
640,0.7810,0.777588,0.0031,0.221191,30.211,32
660,0.7793,0.752686,0.0027,0.246826,30.042,32
680,0.7791,0.748291,0.0028,0.251221,30.041,32
700,0.7787,0.763672,0.0027,0.235107,30.130,32
720,0.7807,0.752441,0.0029,0.245850,30.088,32
740,0.7802,0.763916,0.0026,0.235840,30.121,32
760,0.7786,0.756104,0.0027,0.242920,30.041,32
780,0.7829,0.715088,0.0026,0.283936,29.869,32
800,0.7782,0.727051,0.0026,0.272217,29.901,32
820,0.7792,0.706543,0.0025,0.292969,29.826,32
840,0.7811,0.712891,0.0023,0.286377,29.857,32
860,0.7809,0.705811,0.0026,0.293457,29.832,32
