epoch,selected_frac,func_repl_frac,zero_frac
0,0.7767,0.000000,0.0039
10,0.7834,0.000244,0.0039
20,0.7784,0.005432,0.0038
30,0.7754,0.037659,0.0036
40,0.7781,0.158020,0.0034
50,0.7780,0.368896,0.0040
60,0.7794,0.556641,0.0044
70,0.7795,0.661987,0.0046
80,0.7808,0.724609,0.0044
90,0.7826,0.766663,0.0043
100,0.7791,0.800476,0.0042
110,0.7821,0.821716,0.0041
120,0.7762,0.834412,0.0043
130,0.7828,0.838928,0.0040
140,0.7794,0.849487,0.0044
150,0.7783,0.851624,0.0043
160,0.7776,0.852234,0.0042
170,0.7771,0.847290,0.0042
180,0.7776,0.856567,0.0037
190,0.7787,0.864136,0.0036
200,0.7793,0.872864,0.0035
210,0.7770,0.876648,0.0037
220,0.7792,0.874390,0.0038
230,0.7772,0.873047,0.0039
240,0.7816,0.870850,0.0039
250,0.7781,0.868591,0.0038
260,0.7825,0.882629,0.0039
270,0.7804,0.878845,0.0037
280,0.7787,0.876953,0.0037
290,0.7804,0.888428,0.0039
300,0.7764,0.898865,0.0038
310,0.7819,0.897949,0.0037
320,0.7794,0.894409,0.0038
330,0.7733,0.899536,0.0036
340,0.7791,0.899475,0.0039
350,0.7760,0.904175,0.0040
360,0.7805,0.907593,0.0041
370,0.7789,0.906128,0.0041
380,0.7804,0.905334,0.0042
390,0.7795,0.907837,0.0042
400,0.7792,0.911987,0.0045
410,0.7828,0.910278,0.0042
420,0.7771,0.916321,0.0043
430,0.7770,0.914795,0.0044
440,0.7794,0.915771,0.0042
450,0.7797,0.920593,0.0043
460,0.7804,0.929565,0.0042
470,0.7776,0.921631,0.0044
480,0.7747,0.921936,0.0044
490,0.7805,0.923645,0.0045
500,0.7784,0.923096,0.0041
510,0.7799,0.932251,0.0039
520,0.7753,0.936584,0.0039
530,0.7836,0.937683,0.0037
540,0.7794,0.921265,0.0033
550,0.7812,0.927734,0.0034
560,0.7845,0.934753,0.0032
570,0.7780,0.936279,0.0033
580,0.7784,0.933899,0.0031
590,0.7772,0.939453,0.0029
600,0.7804,0.950317,0.0031
610,0.7804,0.941162,0.0031
620,0.7815,0.939453,0.0029
630,0.7733,0.946838,0.0034
640,0.7803,0.945923,0.0034
650,0.7822,0.947571,0.0035
660,0.7816,0.945007,0.0037
670,0.7823,0.946411,0.0035
680,0.7834,0.946045,0.0032
690,0.7823,0.942566,0.0033
700,0.7781,0.946045,0.0031
710,0.7782,0.945190,0.0029
720,0.7772,0.941589,0.0030
730,0.7811,0.945862,0.0030
740,0.7786,0.942566,0.0031
750,0.7795,0.936768,0.0032
760,0.7764,0.934692,0.0032
770,0.7811,0.931335,0.0033
780,0.7822,0.934753,0.0031
790,0.7793,0.940979,0.0031
800,0.7810,0.947632,0.0031
810,0.7787,0.945801,0.0028
820,0.7848,0.945251,0.0025
830,0.7753,0.943542,0.0026
840,0.7817,0.951416,0.0027
