epoch,selected_frac,func_repl_frac,zero_frac
0,0.7856,0.000000,0.0039
10,0.7781,0.000000,0.0039
20,0.7806,0.000061,0.0039
30,0.7797,0.001648,0.0037
40,0.7777,0.013062,0.0034
50,0.7847,0.058533,0.0033
60,0.7761,0.172180,0.0033
70,0.7797,0.343079,0.0032
80,0.7781,0.514465,0.0030
90,0.7787,0.631104,0.0029
100,0.7787,0.685303,0.0026
110,0.7817,0.716614,0.0023
120,0.7814,0.734619,0.0024
130,0.7814,0.753601,0.0022
140,0.7787,0.767822,0.0019
150,0.7795,0.777588,0.0020
160,0.7775,0.784912,0.0020
170,0.7819,0.797363,0.0018
180,0.7781,0.791016,0.0019
190,0.7793,0.790344,0.0020
200,0.7804,0.787659,0.0019
210,0.7794,0.800720,0.0020
220,0.7776,0.800964,0.0020
230,0.7832,0.800598,0.0019
240,0.7810,0.804993,0.0019
250,0.7760,0.807739,0.0018
260,0.7781,0.821228,0.0020
270,0.7747,0.825317,0.0020
280,0.7809,0.808105,0.0021
290,0.7792,0.817200,0.0022
300,0.7814,0.817932,0.0023
310,0.7794,0.802795,0.0025
320,0.7756,0.807495,0.0024
330,0.7781,0.814697,0.0021
340,0.7789,0.808899,0.0020
350,0.7822,0.800232,0.0018
360,0.7784,0.798279,0.0017
370,0.7770,0.794128,0.0016
380,0.7812,0.796875,0.0017
390,0.7778,0.795227,0.0017
400,0.7789,0.784729,0.0016
410,0.7764,0.778687,0.0015
420,0.7842,0.786072,0.0015
430,0.7775,0.785400,0.0013
440,0.7821,0.780457,0.0015
450,0.7776,0.787720,0.0015
460,0.7798,0.784180,0.0015
470,0.7782,0.779175,0.0016
480,0.7787,0.772949,0.0015
490,0.7759,0.785583,0.0015
500,0.7781,0.776367,0.0016
510,0.7782,0.778503,0.0014
520,0.7831,0.769470,0.0016
530,0.7814,0.759338,0.0016
540,0.7783,0.785095,0.0017
550,0.7803,0.773987,0.0018
560,0.7820,0.775818,0.0018
570,0.7784,0.773926,0.0019
580,0.7809,0.773621,0.0019
590,0.7773,0.774597,0.0019
600,0.7784,0.776184,0.0018
610,0.7772,0.779907,0.0018
620,0.7855,0.774780,0.0017
630,0.7819,0.770325,0.0014
640,0.7745,0.773438,0.0014
650,0.7761,0.767090,0.0015
660,0.7817,0.764893,0.0015
670,0.7772,0.757446,0.0015
680,0.7761,0.750122,0.0015
690,0.7787,0.747253,0.0014
700,0.7776,0.738525,0.0015
710,0.7793,0.727173,0.0015
720,0.7766,0.720093,0.0014
730,0.7753,0.708313,0.0015
740,0.7784,0.706360,0.0015
750,0.7749,0.718018,0.0018
760,0.7766,0.708130,0.0017
770,0.7783,0.709839,0.0018
780,0.7784,0.700623,0.0018
790,0.7745,0.694031,0.0016
800,0.7819,0.705872,0.0016
810,0.7805,0.712585,0.0015
820,0.7788,0.711853,0.0017
830,0.7775,0.707275,0.0016
840,0.7773,0.704712,0.0016
850,0.7738,0.703735,0.0016
