epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7787,0.000000,0.0037,0.005127,5.190,20
100,0.7794,0.000000,0.0039,0.006348,5.242,22
200,0.7801,0.000000,0.0037,0.007080,5.276,24
300,0.7780,0.000000,0.0039,0.005371,5.276,22
400,0.7831,0.000000,0.0039,0.004883,5.237,20
500,0.7767,0.000000,0.0040,0.004150,5.163,20
600,0.7809,0.000000,0.0039,0.007080,5.228,24
700,0.7787,0.000000,0.0038,0.006348,5.202,24
800,0.7782,0.000000,0.0042,0.005859,5.102,24
900,0.7796,0.000000,0.0040,0.006104,5.144,20
1000,0.7768,0.000000,0.0038,0.005127,5.198,22
1100,0.7784,0.374268,0.0024,0.017090,14.875,32
1200,0.7800,0.896484,0.0003,0.102539,30.308,32
1300,0.7757,0.970947,0.0005,0.028320,30.979,32
1400,0.7777,0.975830,0.0005,0.022949,31.133,32
1500,0.7784,0.982910,0.0005,0.016846,31.327,32
1600,0.7806,0.979248,0.0009,0.020020,31.425,32
1700,0.7801,0.981689,0.0007,0.017334,31.472,32
1800,0.7801,0.986816,0.0013,0.013184,31.534,32
1900,0.7815,0.980713,0.0014,0.018799,31.483,32
2000,0.7804,0.980713,0.0013,0.018555,31.521,32
2100,0.7822,0.983398,0.0017,0.015869,31.563,32
2200,0.7775,0.984863,0.0015,0.013672,31.541,32
2300,0.7792,0.983154,0.0016,0.016113,31.594,32
2400,0.7780,0.984619,0.0014,0.014893,31.630,32
2500,0.7811,0.984375,0.0014,0.014893,31.636,32
2600,0.7811,0.984863,0.0012,0.014893,31.660,32
2700,0.7765,0.985352,0.0013,0.013916,31.704,32
2800,0.7805,0.983154,0.0015,0.016357,31.657,32
2900,0.7807,0.986816,0.0016,0.012695,31.660,32
3000,0.7787,0.983643,0.0017,0.014648,31.625,32
3100,0.7788,0.981689,0.0012,0.017334,31.629,32
