epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7833,0.000000,0.0040,0.006592,5.255,22
20,0.7800,0.000488,0.0039,0.050781,6.873,30
40,0.7779,0.024658,0.0035,0.309814,12.470,32
60,0.7802,0.207764,0.0034,0.655273,22.806,32
80,0.7783,0.529785,0.0026,0.459473,28.057,32
100,0.7771,0.691895,0.0026,0.304443,29.406,32
120,0.7785,0.757080,0.0022,0.240479,29.920,32
140,0.7775,0.780029,0.0025,0.217773,30.101,32
160,0.7773,0.800293,0.0025,0.197998,30.277,32
180,0.7823,0.806641,0.0028,0.191895,30.353,32
200,0.7785,0.812256,0.0027,0.186523,30.395,32
220,0.7770,0.835449,0.0027,0.163574,30.636,32
240,0.7782,0.835205,0.0025,0.163574,30.598,32
260,0.7791,0.825684,0.0028,0.173096,30.529,32
280,0.7807,0.824219,0.0026,0.173584,30.520,32
300,0.7804,0.827148,0.0027,0.170654,30.510,32
320,0.7775,0.828857,0.0024,0.169922,30.519,32
340,0.7820,0.831543,0.0024,0.167480,30.463,32
360,0.7792,0.843262,0.0025,0.154297,30.563,32
380,0.7791,0.832275,0.0025,0.166016,30.508,32
400,0.7782,0.823486,0.0025,0.176270,30.465,32
420,0.7790,0.829102,0.0024,0.169434,30.451,32
440,0.7821,0.818359,0.0023,0.180420,30.440,32
460,0.7765,0.813965,0.0023,0.184570,30.318,32
480,0.7791,0.809326,0.0022,0.190186,30.366,32
500,0.7822,0.813232,0.0021,0.186035,30.359,32
520,0.7814,0.805908,0.0020,0.192383,30.284,32
540,0.7761,0.801270,0.0020,0.198242,30.314,32
560,0.7793,0.799316,0.0020,0.199951,30.308,32
580,0.7789,0.806641,0.0020,0.191406,30.257,32
600,0.7788,0.792969,0.0022,0.206055,30.180,32
620,0.7774,0.776611,0.0023,0.222412,30.074,32
640,0.7800,0.779785,0.0023,0.219238,30.148,32
660,0.7791,0.778809,0.0021,0.218750,30.120,32
680,0.7777,0.770264,0.0022,0.228516,30.047,32
700,0.7785,0.763916,0.0022,0.234863,30.017,32
720,0.7833,0.752930,0.0022,0.246826,30.038,32
740,0.7804,0.734375,0.0019,0.264648,29.863,32
760,0.7818,0.719971,0.0019,0.278809,29.843,32
780,0.7771,0.718994,0.0020,0.279541,29.799,32
800,0.7799,0.713867,0.0020,0.284424,29.805,32
820,0.7802,0.710938,0.0019,0.287598,29.783,32
840,0.7789,0.706055,0.0018,0.293945,29.731,32
860,0.7781,0.702148,0.0015,0.296875,29.782,32
