epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7807,0.000000,0.0038,0.003906,5.161,20
100,0.7768,0.000000,0.0038,0.006348,5.224,20
200,0.7779,0.000000,0.0042,0.004883,5.171,18
300,0.7804,0.000000,0.0043,0.005615,5.240,22
400,0.7784,0.000000,0.0042,0.006348,5.164,20
500,0.7798,0.000000,0.0038,0.006836,5.208,22
600,0.7777,0.106201,0.0036,0.007568,8.130,32
700,0.7798,0.930908,0.0002,0.068604,31.208,32
800,0.7796,0.959717,0.0004,0.040039,31.635,32
900,0.7815,0.965576,0.0005,0.034180,31.658,32
1000,0.7772,0.973389,0.0003,0.025879,31.671,32
1100,0.7789,0.971436,0.0005,0.027344,31.666,32
1200,0.7809,0.982178,0.0004,0.017090,31.729,32
1300,0.7810,0.982666,0.0006,0.016846,31.742,32
1400,0.7795,0.980469,0.0009,0.019043,31.693,32
1500,0.7786,0.982422,0.0009,0.016846,31.682,32
1600,0.7812,0.982178,0.0009,0.017822,31.724,32
1700,0.7800,0.983398,0.0010,0.016113,31.729,32
1800,0.7795,0.980957,0.0013,0.018555,31.712,32
1900,0.7806,0.978760,0.0012,0.021240,31.704,32
2000,0.7764,0.982910,0.0011,0.016357,31.708,32
2100,0.7799,0.986084,0.0014,0.013428,31.730,32
2200,0.7817,0.985840,0.0011,0.013916,31.737,32
2300,0.7798,0.984131,0.0009,0.015381,31.720,32
2400,0.7787,0.983154,0.0012,0.015869,31.686,32
2500,0.7802,0.982666,0.0013,0.016602,31.711,32
2600,0.7790,0.985840,0.0011,0.013428,31.720,32
