epoch,selected_frac,func_repl_frac,zero_frac
0,0.7767,0.011719,0.0038
50,0.7780,0.633057,0.0031
100,0.7791,0.718994,0.0036
150,0.7783,0.789795,0.0031
200,0.7793,0.782471,0.0029
250,0.7781,0.841064,0.0026
300,0.7764,0.861816,0.0024
350,0.7760,0.871826,0.0026
400,0.7792,0.899170,0.0028
450,0.7797,0.893555,0.0024
500,0.7784,0.906250,0.0025
550,0.7812,0.929199,0.0025
600,0.7804,0.930664,0.0027
650,0.7822,0.940674,0.0032
700,0.7781,0.934082,0.0032
750,0.7795,0.930420,0.0022
800,0.7810,0.934570,0.0022
850,0.7843,0.947510,0.0024
900,0.7809,0.953857,0.0024
950,0.7793,0.942627,0.0023
1000,0.7788,0.967529,0.0025
1050,0.7832,0.960205,0.0021
1100,0.7764,0.955566,0.0020
1150,0.7766,0.958008,0.0014
1200,0.7764,0.954834,0.0018
1250,0.7787,0.964844,0.0022
1300,0.7786,0.970459,0.0024
1350,0.7822,0.969238,0.0027
1400,0.7762,0.970215,0.0023
1450,0.7815,0.978516,0.0024
1500,0.7794,0.974609,0.0028
1550,0.7800,0.973633,0.0022
1600,0.7806,0.970947,0.0020
1650,0.7770,0.964111,0.0018
1700,0.7794,0.968506,0.0019
1750,0.7775,0.962891,0.0014
1800,0.7836,0.970703,0.0013
1850,0.7732,0.968750,0.0010
1900,0.7784,0.970215,0.0007
1950,0.7832,0.965820,0.0008
2000,0.7811,0.973145,0.0010
2050,0.7780,0.966064,0.0009
2100,0.7778,0.975342,0.0008
2150,0.7775,0.975830,0.0009
2200,0.7780,0.973633,0.0009
2250,0.7802,0.967529,0.0013
2300,0.7761,0.968506,0.0009
2350,0.7766,0.966309,0.0009
2400,0.7765,0.957520,0.0009
2450,0.7811,0.964355,0.0007
2500,0.7762,0.961426,0.0012
2550,0.7799,0.971924,0.0012
2600,0.7786,0.969971,0.0018
2650,0.7843,0.972412,0.0014
2700,0.7838,0.974609,0.0018
2750,0.7820,0.977783,0.0016
2800,0.7832,0.976074,0.0019
2850,0.7797,0.969482,0.0015
2900,0.7809,0.973633,0.0024
2950,0.7776,0.974121,0.0019
3000,0.7756,0.971191,0.0020
3050,0.7848,0.967529,0.0019
3100,0.7797,0.966309,0.0023
3150,0.7805,0.963379,0.0026
3200,0.7784,0.969971,0.0024
3250,0.7814,0.971191,0.0027
3300,0.7844,0.974609,0.0026
3350,0.7769,0.972412,0.0026
3400,0.7745,0.984131,0.0029
3450,0.7795,0.973633,0.0026
3500,0.7826,0.972900,0.0025
3550,0.7762,0.966797,0.0024
3600,0.7761,0.968506,0.0025
3650,0.7769,0.973145,0.0022
3700,0.7838,0.986572,0.0028
3750,0.7847,0.983154,0.0028
3800,0.7747,0.985840,0.0021
3850,0.7800,0.980469,0.0022
3900,0.7831,0.980469,0.0021
3950,0.7740,0.978271,0.0020
4000,0.7794,0.978760,0.0020
4050,0.7798,0.977783,0.0027
4100,0.7710,0.981689,0.0030
4150,0.7804,0.983643,0.0027
4200,0.7798,0.975586,0.0022
4250,0.7780,0.983398,0.0023
4300,0.7784,0.981934,0.0028
4350,0.7822,0.975830,0.0029
4400,0.7816,0.973633,0.0030
4450,0.7789,0.977295,0.0032
4500,0.7810,0.970947,0.0031
4550,0.7833,0.977539,0.0033
4600,0.7811,0.970947,0.0028
4650,0.7791,0.972168,0.0033
4700,0.7855,0.974365,0.0030
4750,0.7826,0.972412,0.0033
4800,0.7727,0.965576,0.0034
4850,0.7816,0.971191,0.0038
4900,0.7762,0.965332,0.0041
4950,0.7781,0.958740,0.0040
5000,0.7783,0.975098,0.0042
5050,0.7769,0.968750,0.0042
5100,0.7767,0.961182,0.0048
5150,0.7819,0.970947,0.0051
5200,0.7808,0.966064,0.0052
5250,0.7739,0.972168,0.0061
5300,0.7732,0.965088,0.0062
5350,0.7821,0.969727,0.0072
5400,0.7808,0.979492,0.0081
5450,0.7783,0.974854,0.0077
5500,0.7845,0.975830,0.0085
5550,0.7843,0.967529,0.0076
5600,0.7805,0.980469,0.0070
5650,0.7751,0.969971,0.0057
5700,0.7736,0.972412,0.0054
5750,0.7765,0.958496,0.0062
5800,0.7777,0.956787,0.0054
5850,0.7809,0.964111,0.0067
5900,0.7729,0.957031,0.0075
5950,0.7781,0.952148,0.0069
6000,0.7775,0.958740,0.0076
6050,0.7747,0.963135,0.0083
6100,0.7782,0.960205,0.0078
6150,0.7817,0.962402,0.0083
6200,0.7738,0.959229,0.0081
6250,0.7832,0.954102,0.0084
6300,0.7783,0.965576,0.0082
6350,0.7759,0.961182,0.0088
6400,0.7812,0.964844,0.0089
6450,0.7804,0.967773,0.0089
6500,0.7783,0.968750,0.0086
6550,0.7767,0.971924,0.0084
6600,0.7773,0.964600,0.0086
6650,0.7869,0.964355,0.0087
6700,0.7733,0.963379,0.0079
6750,0.7782,0.968506,0.0079
6800,0.7792,0.972168,0.0087
6850,0.7797,0.954590,0.0083
6900,0.7742,0.969727,0.0085
6950,0.7697,0.971436,0.0087
7000,0.7784,0.973145,0.0096
7050,0.7788,0.978516,0.0088
7100,0.7773,0.967529,0.0097
7150,0.7806,0.969727,0.0099
7200,0.7777,0.976562,0.0100
7250,0.7834,0.971436,0.0115
7300,0.7762,0.964600,0.0115
7350,0.7745,0.960205,0.0116
7400,0.7799,0.965332,0.0120
7450,0.7753,0.959229,0.0118
7500,0.7737,0.958984,0.0121
7550,0.7830,0.966553,0.0116
7600,0.7799,0.967285,0.0118
7650,0.7767,0.974609,0.0107
7700,0.7782,0.968750,0.0107
7750,0.7783,0.963135,0.0101
7800,0.7833,0.971436,0.0100
7850,0.7737,0.964355,0.0103
7900,0.7787,0.970703,0.0092
7950,0.7841,0.975586,0.0092
8000,0.7844,0.979736,0.0085
8050,0.7766,0.975586,0.0080
8100,0.7828,0.969238,0.0074
8150,0.7820,0.974365,0.0075
8200,0.7816,0.971680,0.0078
8250,0.7791,0.972900,0.0072
8300,0.7825,0.975342,0.0075
8350,0.7797,0.973145,0.0072
8400,0.7771,0.971680,0.0075
8450,0.7778,0.973633,0.0073
8500,0.7773,0.977051,0.0069
8550,0.7764,0.974365,0.0060
8600,0.7791,0.977051,0.0065
8650,0.7798,0.978516,0.0066
8700,0.7761,0.975830,0.0063
8750,0.7769,0.978760,0.0059
8800,0.7753,0.979736,0.0059
8850,0.7765,0.971191,0.0061
8900,0.7784,0.975342,0.0059
8950,0.7747,0.966797,0.0058
9000,0.7719,0.965576,0.0060
9050,0.7793,0.962891,0.0059
9100,0.7780,0.953613,0.0057
9150,0.7784,0.962158,0.0058
9200,0.7859,0.958252,0.0065
9250,0.7806,0.968994,0.0064
9300,0.7797,0.970703,0.0063
9350,0.7770,0.975342,0.0055
9400,0.7817,0.978760,0.0047
9450,0.7777,0.972412,0.0051
9500,0.7830,0.981201,0.0053
9550,0.7799,0.977295,0.0046
9600,0.7792,0.979492,0.0049
9650,0.7822,0.966553,0.0062
9700,0.7784,0.972656,0.0062
9750,0.7788,0.977295,0.0061
9800,0.7781,0.976562,0.0050
9850,0.7809,0.977783,0.0050
9900,0.7784,0.979492,0.0051
9950,0.7769,0.980225,0.0054
