epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.000061,0.0039
10,0.7775,0.001099,0.0037
20,0.7783,0.011414,0.0036
30,0.7786,0.052307,0.0036
40,0.7805,0.188904,0.0031
50,0.7751,0.417419,0.0027
60,0.7827,0.619385,0.0024
70,0.7767,0.725403,0.0024
80,0.7822,0.799316,0.0023
90,0.7787,0.836731,0.0022
100,0.7770,0.852356,0.0022
110,0.7758,0.866028,0.0021
120,0.7765,0.882751,0.0019
130,0.7759,0.887573,0.0022
140,0.7782,0.894897,0.0024
150,0.7777,0.902710,0.0026
160,0.7775,0.910828,0.0025
170,0.7743,0.908630,0.0025
180,0.7792,0.912598,0.0026
190,0.7773,0.921082,0.0023
200,0.7777,0.923096,0.0021
210,0.7782,0.918274,0.0022
220,0.7833,0.922485,0.0024
230,0.7764,0.916809,0.0023
240,0.7789,0.915283,0.0024
250,0.7810,0.920227,0.0023
260,0.7777,0.921936,0.0023
270,0.7808,0.930237,0.0023
280,0.7836,0.929626,0.0023
290,0.7832,0.929749,0.0023
300,0.7803,0.935242,0.0022
310,0.7817,0.929871,0.0025
320,0.7795,0.933838,0.0022
330,0.7769,0.943481,0.0021
340,0.7777,0.945679,0.0021
350,0.7791,0.943359,0.0021
360,0.7822,0.946716,0.0020
370,0.7747,0.947144,0.0021
380,0.7778,0.949158,0.0018
390,0.7812,0.944031,0.0017
400,0.7811,0.944214,0.0021
410,0.7806,0.949097,0.0022
420,0.7770,0.957153,0.0024
430,0.7852,0.956543,0.0024
440,0.7738,0.954285,0.0022
450,0.7723,0.958313,0.0025
460,0.7777,0.963074,0.0026
470,0.7842,0.960999,0.0030
480,0.7821,0.958069,0.0031
490,0.7772,0.969666,0.0033
500,0.7815,0.965515,0.0032
510,0.7788,0.966431,0.0031
520,0.7792,0.967468,0.0033
530,0.7798,0.966309,0.0034
540,0.7819,0.964355,0.0034
550,0.7781,0.966919,0.0032
560,0.7780,0.969604,0.0032
570,0.7789,0.966858,0.0031
580,0.7761,0.968384,0.0031
590,0.7767,0.970276,0.0031
600,0.7754,0.969299,0.0032
610,0.7798,0.967407,0.0031
620,0.7799,0.969849,0.0031
630,0.7795,0.967346,0.0030
640,0.7791,0.970459,0.0031
650,0.7803,0.971252,0.0031
660,0.7778,0.967896,0.0032
670,0.7792,0.968140,0.0032
680,0.7832,0.970459,0.0031
690,0.7804,0.968079,0.0030
700,0.7731,0.969421,0.0027
710,0.7798,0.965759,0.0029
720,0.7793,0.966309,0.0028
730,0.7772,0.961731,0.0029
740,0.7766,0.968628,0.0028
750,0.7841,0.969910,0.0031
760,0.7810,0.969971,0.0032
770,0.7814,0.968994,0.0031
780,0.7786,0.969666,0.0033
790,0.7800,0.969910,0.0032
800,0.7762,0.964539,0.0036
810,0.7806,0.962219,0.0036
820,0.7767,0.965088,0.0038
830,0.7815,0.960205,0.0038
