epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7833,0.000000,0.0041,0.006836,5.192,22
100,0.7771,0.000000,0.0040,0.005127,5.208,22
200,0.7785,0.000000,0.0038,0.005859,5.167,20
300,0.7804,0.000000,0.0038,0.005615,5.171,20
400,0.7782,0.000000,0.0038,0.005127,5.231,20
500,0.7822,0.000000,0.0040,0.004639,5.175,20
600,0.7788,0.000000,0.0037,0.007080,5.256,20
700,0.7785,0.000000,0.0039,0.006104,5.190,22
800,0.7799,0.000000,0.0040,0.004395,5.155,22
900,0.7767,0.000000,0.0039,0.003662,5.203,26
1000,0.7798,0.000000,0.0037,0.006836,5.183,20
1100,0.7813,0.072998,0.0038,0.006836,7.183,32
1200,0.7784,0.930176,0.0002,0.068359,31.190,32
1300,0.7808,0.962646,0.0003,0.036865,31.651,32
1400,0.7770,0.970703,0.0004,0.028809,31.661,32
1500,0.7790,0.973633,0.0005,0.025635,31.670,32
1600,0.7776,0.976807,0.0006,0.022949,31.683,32
1700,0.7801,0.980957,0.0007,0.019043,31.704,32
1800,0.7768,0.979248,0.0008,0.020264,31.698,32
1900,0.7787,0.979736,0.0007,0.019775,31.693,32
2000,0.7795,0.982910,0.0010,0.017090,31.706,32
2100,0.7790,0.981201,0.0010,0.017822,31.660,32
2200,0.7786,0.978760,0.0012,0.020752,31.684,32
2300,0.7799,0.984131,0.0011,0.015625,31.699,32
2400,0.7773,0.980957,0.0012,0.019043,31.695,32
2500,0.7783,0.982666,0.0013,0.016113,31.672,32
2600,0.7791,0.988281,0.0018,0.011719,31.734,32
2700,0.7797,0.986572,0.0017,0.012695,31.697,32
2800,0.7780,0.985107,0.0014,0.014648,31.679,32
2900,0.7803,0.985352,0.0014,0.014648,31.669,32
3000,0.7780,0.981689,0.0016,0.018066,31.651,32
3100,0.7776,0.987305,0.0015,0.011963,31.690,32
