epoch,selected_frac,copy_sig_frac,storeloop_frac,stackcopy_frac,func_repl_frac,true_repl_frac,solve_frac,niches_solved,avg_steps,halt_frac,uniq_frac,zero_frac
456000,0.7808,0.1042,0.0698,0.0388,0.0000,0.0000,0.0000,0,20.2,0.9724,1.0000,0.0843
458000,0.7780,0.1064,0.0750,0.0349,0.0000,0.0000,0.0000,0,20.9,0.9724,1.0000,0.0850
460000,0.7775,0.1111,0.0784,0.0359,0.0000,0.0000,0.0000,0,21.0,0.9712,1.0000,0.0812
462000,0.7793,0.1045,0.0720,0.0352,0.0000,0.0000,0.0000,0,21.3,0.9690,1.0000,0.0814
464000,0.7828,0.1030,0.0737,0.0325,0.0000,0.0000,0.0000,0,21.0,0.9707,1.0000,0.0863
466000,0.7799,0.1111,0.0835,0.0317,0.0000,0.0000,0.0000,0,22.1,0.9702,1.0000,0.0822
468000,0.7753,0.1001,0.0718,0.0305,0.0000,0.0000,0.0000,0,20.6,0.9727,1.0000,0.0819
470000,0.7778,0.1096,0.0742,0.0398,0.0000,0.0000,0.0000,0,19.9,0.9729,1.0000,0.0825
472000,0.7798,0.1042,0.0720,0.0361,0.0000,0.0000,0.0000,0,23.4,0.9670,1.0000,0.0850
474000,0.7759,0.1062,0.0742,0.0361,0.0000,0.0000,0.0000,0,23.0,0.9688,1.0000,0.0861
476000,0.7815,0.1025,0.0737,0.0325,0.0000,0.0000,0.0000,0,24.5,0.9636,1.0000,0.0841
478000,0.7756,0.1050,0.0759,0.0339,0.0000,0.0000,0.0000,0,21.6,0.9707,1.0000,0.0842
480000,0.7806,0.0991,0.0706,0.0334,0.0000,0.0000,0.0000,0,21.3,0.9712,1.0000,0.0866
482000,0.7823,0.1055,0.0720,0.0361,0.0000,0.0000,0.0000,0,20.8,0.9717,1.0000,0.0848
484000,0.7802,0.1194,0.0845,0.0398,0.0000,0.0000,0.0000,0,21.1,0.9709,1.0000,0.0855
486000,0.7795,0.0952,0.0657,0.0320,0.0000,0.0000,0.0000,0,21.4,0.9697,1.0000,0.0860
488000,0.7808,0.1116,0.0820,0.0337,0.0000,0.0000,0.0000,0,20.3,0.9729,1.0000,0.0833
490000,0.7789,0.1006,0.0735,0.0308,0.0000,0.0000,0.0000,0,20.9,0.9717,1.0000,0.0844
492000,0.7717,0.1050,0.0703,0.0386,0.0000,0.0000,0.0000,0,20.2,0.9727,1.0000,0.0808
494000,0.7782,0.1121,0.0781,0.0381,0.0000,0.0000,0.0000,0,21.9,0.9692,1.0000,0.0834
496000,0.7782,0.1104,0.0769,0.0376,0.0000,0.0000,0.0000,0,24.1,0.9666,1.0000,0.0837
498000,0.7764,0.1069,0.0750,0.0366,0.0000,0.0000,0.0000,0,20.1,0.9719,1.0000,0.0846
500000,0.7817,0.1030,0.0723,0.0344,0.0000,0.0000,0.0000,0,21.1,0.9697,1.0000,0.0849
502000,0.7773,0.1123,0.0762,0.0391,0.0000,0.0000,0.0000,0,22.7,0.9675,1.0000,0.0830
504000,0.7881,0.0952,0.0710,0.0261,0.0000,0.0000,0.0000,0,19.9,0.9731,1.0000,0.0818
506000,0.7814,0.0989,0.0696,0.0332,0.0000,0.0000,0.0000,0,18.6,0.9758,1.0000,0.0829
508000,0.7865,0.0974,0.0686,0.0344,0.0000,0.0000,0.0000,0,22.1,0.9700,1.0000,0.0831
510000,0.7789,0.1091,0.0752,0.0369,0.0000,0.0000,0.0000,0,21.4,0.9705,1.0000,0.0823
512000,0.7809,0.1006,0.0730,0.0303,0.0000,0.0000,0.0000,0,18.0,0.9766,1.0000,0.0845
514000,0.7766,0.1013,0.0764,0.0300,0.0000,0.0000,0.0000,0,22.3,0.9683,1.0000,0.0846
516000,0.7819,0.1003,0.0671,0.0371,0.0000,0.0000,0.0000,0,19.6,0.9734,1.0000,0.0837
518000,0.7792,0.0969,0.0657,0.0339,0.0000,0.0000,0.0000,0,21.3,0.9707,1.0000,0.0829
520000,0.7809,0.1025,0.0730,0.0325,0.0000,0.0000,0.0000,0,24.4,0.9641,1.0000,0.0820
522000,0.7787,0.1128,0.0774,0.0386,0.0000,0.0000,0.0000,0,19.2,0.9751,1.0000,0.0843
524000,0.7828,0.1135,0.0745,0.0420,0.0000,0.0000,0.0000,0,17.4,0.9778,1.0000,0.0805
526000,0.7792,0.1003,0.0732,0.0305,0.0000,0.0000,0.0000,0,21.5,0.9709,1.0000,0.0833
528000,0.7788,0.1108,0.0745,0.0400,0.0000,0.0000,0.0000,0,21.7,0.9700,1.0000,0.0803
530000,0.7803,0.0940,0.0664,0.0310,0.0000,0.0000,0.0000,0,24.3,0.9646,1.0000,0.0830
532000,0.7786,0.1082,0.0789,0.0327,0.0000,0.0000,0.0000,0,19.3,0.9749,1.0000,0.0825
534000,0.7775,0.1130,0.0808,0.0376,0.0000,0.0000,0.0000,0,20.0,0.9734,1.0000,0.0822
536000,0.7726,0.1025,0.0725,0.0332,0.0000,0.0000,0.0000,0,20.1,0.9729,1.0000,0.0831
538000,0.7814,0.1091,0.0720,0.0415,0.0000,0.0000,0.0000,0,21.3,0.9712,1.0000,0.0849
540000,0.7808,0.0957,0.0669,0.0332,0.0000,0.0000,0.0000,0,22.6,0.9673,1.0000,0.0860
542000,0.7812,0.0994,0.0662,0.0359,0.0000,0.0000,0.0000,0,21.4,0.9697,1.0000,0.0819
544000,0.7762,0.1143,0.0818,0.0366,0.0000,0.0000,0.0000,0,21.1,0.9702,1.0000,0.0841
546000,0.7788,0.1064,0.0698,0.0396,0.0000,0.0000,0.0000,0,24.5,0.9646,1.0000,0.0854
548000,0.7758,0.1104,0.0779,0.0349,0.0000,0.0000,0.0000,0,21.8,0.9702,1.0000,0.0843
550000,0.7771,0.0984,0.0664,0.0366,0.0000,0.0000,0.0000,0,23.9,0.9648,1.0000,0.0828
552000,0.7821,0.1108,0.0774,0.0400,0.0000,0.0000,0.0000,0,22.5,0.9688,1.0000,0.0819
554000,0.7803,0.1074,0.0762,0.0366,0.0000,0.0000,0.0000,0,18.9,0.9746,0.9980,0.0849
556000,0.7703,0.1089,0.0769,0.0349,0.0000,0.0000,0.0000,0,19.6,0.9731,1.0000,0.0833
558000,0.7814,0.1086,0.0747,0.0376,0.0000,0.0000,0.0000,0,18.6,0.9753,1.0000,0.0818
560000,0.7805,0.1125,0.0786,0.0388,0.0000,0.0000,0.0000,0,22.2,0.9700,1.0000,0.0819
562000,0.7834,0.0999,0.0698,0.0322,0.0000,0.0000,0.0000,0,19.7,0.9736,1.0000,0.0816
564000,0.7760,0.1113,0.0742,0.0408,0.0000,0.0000,0.0000,0,19.8,0.9734,1.0000,0.0859
566000,0.7797,0.0994,0.0718,0.0303,0.0000,0.0000,0.0000,0,19.2,0.9744,1.0000,0.0837
568000,0.7814,0.1074,0.0803,0.0305,0.0000,0.0000,0.0000,0,23.1,0.9663,1.0000,0.0855
570000,0.7805,0.1018,0.0713,0.0339,0.0000,0.0000,0.0000,0,20.8,0.9717,1.0000,0.0813
572000,0.7811,0.1047,0.0750,0.0317,0.0000,0.0000,0.0000,0,21.9,0.9688,1.0000,0.0834
574000,0.7780,0.1013,0.0708,0.0352,0.0000,0.0000,0.0000,0,21.6,0.9692,1.0000,0.0841
576000,0.7747,0.1121,0.0823,0.0342,0.0000,0.0000,0.0000,0,19.6,0.9749,1.0000,0.0831
578000,0.7771,0.1130,0.0774,0.0417,0.0000,0.0000,0.0000,0,21.8,0.9700,1.0000,0.0830
580000,0.7816,0.1072,0.0737,0.0378,0.0000,0.0000,0.0000,0,20.3,0.9724,1.0000,0.0856
582000,0.7750,0.1128,0.0801,0.0376,0.0000,0.0000,0.0000,0,21.5,0.9695,0.9980,0.0850
584000,0.7827,0.1028,0.0669,0.0383,0.0000,0.0000,0.0000,0,20.8,0.9714,1.0000,0.0844
586000,0.7772,0.0984,0.0657,0.0354,0.0000,0.0000,0.0000,0,20.8,0.9714,1.0000,0.0851
588000,0.7802,0.1064,0.0740,0.0364,0.0000,0.0000,0.0000,0,20.9,0.9707,1.0000,0.0816
590000,0.7802,0.1099,0.0796,0.0342,0.0000,0.0000,0.0000,0,21.7,0.9702,1.0000,0.0842
592000,0.7821,0.1077,0.0752,0.0378,0.0000,0.0000,0.0000,0,23.6,0.9666,1.0000,0.0831
594000,0.7769,0.1094,0.0767,0.0354,0.0000,0.0000,0.0000,0,20.0,0.9731,1.0000,0.0854
596000,0.7794,0.1001,0.0742,0.0295,0.0000,0.0000,0.0000,0,25.0,0.9641,1.0000,0.0851
598000,0.7828,0.1111,0.0781,0.0364,0.0000,0.0000,0.0000,0,20.7,0.9727,0.9980,0.0818
600000,0.7780,0.1050,0.0703,0.0400,0.0000,0.0000,0.0000,0,20.5,0.9722,1.0000,0.0838
602000,0.7810,0.1111,0.0764,0.0364,0.0000,0.0000,0.0000,0,26.3,0.9612,1.0000,0.0803
604000,0.7828,0.1040,0.0688,0.0381,0.0000,0.0000,0.0000,0,20.8,0.9714,1.0000,0.0856
606000,0.7791,0.1033,0.0742,0.0342,0.0000,0.0000,0.0000,0,22.2,0.9707,1.0000,0.0826
608000,0.7765,0.1072,0.0750,0.0347,0.0000,0.0000,0.0000,0,24.7,0.9636,1.0000,0.0833
610000,0.7802,0.1033,0.0769,0.0295,0.0000,0.0000,0.0000,0,17.8,0.9761,1.0000,0.0851
612000,0.7828,0.1011,0.0669,0.0393,0.0000,0.0000,0.0000,0,21.4,0.9697,1.0000,0.0825
614000,0.7751,0.1079,0.0723,0.0400,0.0000,0.0000,0.0000,0,19.8,0.9722,0.9980,0.0835
616000,0.7777,0.0994,0.0652,0.0376,0.0000,0.0000,0.0000,0,20.8,0.9727,1.0000,0.0867
618000,0.7799,0.1040,0.0735,0.0327,0.0000,0.0000,0.0000,0,21.3,0.9709,1.0000,0.0840
620000,0.7800,0.1094,0.0759,0.0354,0.0000,0.0000,0.0000,0,20.4,0.9724,0.9980,0.0825
622000,0.7803,0.1008,0.0715,0.0344,0.0000,0.0000,0.0000,0,20.5,0.9729,1.0000,0.0829
624000,0.7830,0.1133,0.0769,0.0396,0.0000,0.0000,0.0000,0,23.1,0.9670,1.0000,0.0826
626000,0.7811,0.1084,0.0793,0.0334,0.0000,0.0000,0.0000,0,20.7,0.9729,1.0000,0.0840
628000,0.7788,0.0969,0.0667,0.0356,0.0000,0.0000,0.0000,0,24.2,0.9661,1.0000,0.0855
630000,0.7782,0.1084,0.0713,0.0403,0.0000,0.0000,0.0000,0,18.7,0.9746,1.0000,0.0817
632000,0.7791,0.1016,0.0718,0.0349,0.0000,0.0000,0.0000,0,21.2,0.9709,1.0000,0.0838
634000,0.7753,0.1028,0.0740,0.0310,0.0000,0.0000,0.0000,0,24.6,0.9648,1.0000,0.0829
636000,0.7808,0.1013,0.0715,0.0339,0.0000,0.0000,0.0000,0,22.9,0.9685,1.0000,0.0807
638000,0.7728,0.1047,0.0747,0.0361,0.0000,0.0000,0.0000,0,20.5,0.9727,1.0000,0.0822
640000,0.7726,0.1042,0.0713,0.0396,0.0000,0.0000,0.0000,0,19.8,0.9744,1.0000,0.0848
642000,0.7766,0.1030,0.0764,0.0308,0.0000,0.0000,0.0000,0,20.3,0.9722,1.0000,0.0855
644000,0.7781,0.1135,0.0813,0.0352,0.0000,0.0000,0.0000,0,19.3,0.9751,1.0000,0.0832
646000,0.7705,0.1082,0.0781,0.0327,0.0000,0.0000,0.0000,0,24.3,0.9656,0.9980,0.0836
648000,0.7780,0.0947,0.0691,0.0281,0.0000,0.0000,0.0000,0,20.7,0.9727,1.0000,0.0813
650000,0.7758,0.0996,0.0698,0.0359,0.0000,0.0000,0.0000,0,20.6,0.9719,1.0000,0.0849
652000,0.7782,0.1021,0.0696,0.0344,0.0000,0.0000,0.0000,0,19.7,0.9734,0.9980,0.0863
654000,0.7776,0.1074,0.0718,0.0388,0.0000,0.0000,0.0000,0,20.5,0.9729,1.0000,0.0818
656000,0.7782,0.0933,0.0632,0.0325,0.0000,0.0000,0.0000,0,17.1,0.9771,1.0000,0.0850
658000,0.7852,0.1116,0.0818,0.0327,0.0000,0.0000,0.0000,0,20.2,0.9717,1.0000,0.0883
660000,0.7793,0.1042,0.0718,0.0361,0.0000,0.0000,0.0000,0,21.9,0.9690,1.0000,0.0844
662000,0.7795,0.1047,0.0732,0.0356,0.0000,0.0000,0.0000,0,20.7,0.9724,1.0000,0.0837
664000,0.7804,0.1025,0.0710,0.0369,0.0000,0.0000,0.0000,0,22.6,0.9685,1.0000,0.0820
666000,0.7821,0.1028,0.0681,0.0378,0.0000,0.0000,0.0000,0,21.5,0.9707,1.0000,0.0854
668000,0.7828,0.1030,0.0725,0.0330,0.0000,0.0000,0.0000,0,21.2,0.9697,1.0000,0.0835
670000,0.7780,0.0991,0.0688,0.0359,0.0000,0.0000,0.0000,0,20.5,0.9724,0.9980,0.0834
672000,0.7781,0.1060,0.0693,0.0391,0.0000,0.0000,0.0000,0,23.8,0.9658,1.0000,0.0856
674000,0.7815,0.1050,0.0725,0.0344,0.0000,0.0000,0.0000,0,24.4,0.9653,1.0000,0.0828
676000,0.7809,0.1035,0.0767,0.0303,0.0000,0.0000,0.0000,0,21.5,0.9702,1.0000,0.0827
678000,0.7826,0.1057,0.0793,0.0300,0.0000,0.0000,0.0000,0,21.0,0.9707,1.0000,0.0820
680000,0.7791,0.0986,0.0720,0.0308,0.0000,0.0000,0.0000,0,22.0,0.9697,1.0000,0.0864
682000,0.7789,0.1038,0.0740,0.0342,0.0000,0.0000,0.0000,0,19.2,0.9746,0.9980,0.0848
684000,0.7855,0.1101,0.0750,0.0386,0.0000,0.0000,0.0000,0,19.9,0.9727,1.0000,0.0848
686000,0.7793,0.1123,0.0784,0.0371,0.0000,0.0000,0.0000,0,21.9,0.9702,1.0000,0.0809
688000,0.7855,0.1013,0.0703,0.0352,0.0000,0.0000,0.0000,0,18.0,0.9758,1.0000,0.0821
690000,0.7799,0.1099,0.0811,0.0317,0.0000,0.0000,0.0000,0,19.7,0.9731,1.0000,0.0832
692000,0.7830,0.1047,0.0710,0.0374,0.0000,0.0000,0.0000,0,22.5,0.9683,1.0000,0.0873
694000,0.7800,0.1038,0.0713,0.0366,0.0000,0.0000,0.0000,0,21.6,0.9690,0.9980,0.0853
696000,0.7849,0.1030,0.0759,0.0303,0.0000,0.0000,0.0000,0,22.3,0.9673,0.9980,0.0883
698000,0.7810,0.1042,0.0720,0.0359,0.0000,0.0000,0.0000,0,22.6,0.9678,1.0000,0.0851
700000,0.7782,0.1018,0.0740,0.0308,0.0000,0.0000,0.0000,0,21.8,0.9692,1.0000,0.0842
702000,0.7865,0.1045,0.0750,0.0325,0.0000,0.0000,0.0000,0,20.7,0.9719,1.0000,0.0819
704000,0.7719,0.1104,0.0830,0.0320,0.0000,0.0000,0.0000,0,19.5,0.9746,1.0000,0.0830
706000,0.7781,0.1062,0.0698,0.0396,0.0000,0.0000,0.0000,0,21.9,0.9692,1.0000,0.0834
708000,0.7814,0.1133,0.0747,0.0417,0.0000,0.0000,0.0000,0,19.3,0.9746,1.0000,0.0813
710000,0.7822,0.1033,0.0732,0.0337,0.0000,0.0000,0.0000,0,21.0,0.9712,1.0000,0.0840
712000,0.7793,0.1033,0.0725,0.0334,0.0000,0.0000,0.0000,0,21.6,0.9707,1.0000,0.0834
714000,0.7792,0.1030,0.0728,0.0339,0.0000,0.0000,0.0000,0,20.2,0.9729,1.0000,0.0819
716000,0.7742,0.1016,0.0735,0.0322,0.0000,0.0000,0.0000,0,17.8,0.9773,1.0000,0.0813
718000,0.7717,0.1165,0.0798,0.0415,0.0000,0.0000,0.0000,0,19.6,0.9741,1.0000,0.0828
720000,0.7756,0.1018,0.0701,0.0347,0.0000,0.0000,0.0000,0,20.1,0.9744,1.0000,0.0820
722000,0.7750,0.1038,0.0723,0.0339,0.0000,0.0000,0.0000,0,21.7,0.9695,1.0000,0.0826
724000,0.7772,0.0979,0.0725,0.0298,0.0000,0.0000,0.0000,0,21.7,0.9700,1.0000,0.0853
726000,0.7806,0.1030,0.0762,0.0300,0.0000,0.0000,0.0000,0,19.7,0.9719,1.0000,0.0856
728000,0.7803,0.1067,0.0762,0.0359,0.0000,0.0000,0.0000,0,23.1,0.9668,1.0000,0.0850
730000,0.7786,0.1089,0.0718,0.0417,0.0000,0.0000,0.0000,0,23.4,0.9668,1.0000,0.0818
732000,0.7770,0.1121,0.0767,0.0393,0.0000,0.0000,0.0000,0,23.9,0.9658,1.0000,0.0843
734000,0.7793,0.1121,0.0808,0.0359,0.0000,0.0000,0.0000,0,19.7,0.9731,1.0000,0.0829
736000,0.7738,0.1123,0.0752,0.0405,0.0000,0.0000,0.0000,0,21.1,0.9714,1.0000,0.0835
738000,0.7800,0.0962,0.0688,0.0286,0.0000,0.0000,0.0000,0,21.9,0.9700,1.0000,0.0838
740000,0.7803,0.1091,0.0696,0.0430,0.0000,0.0000,0.0000,0,22.4,0.9688,1.0000,0.0855
742000,0.7791,0.1030,0.0740,0.0342,0.0000,0.0000,0.0000,0,23.7,0.9666,1.0000,0.0832
744000,0.7810,0.1094,0.0784,0.0354,0.0000,0.0000,0.0000,0,20.7,0.9717,1.0000,0.0860
746000,0.7793,0.0962,0.0652,0.0347,0.0000,0.0000,0.0000,0,23.4,0.9656,1.0000,0.0852
748000,0.7859,0.1003,0.0679,0.0359,0.0000,0.0000,0.0000,0,16.5,0.9797,1.0000,0.0823
750000,0.7739,0.1096,0.0737,0.0400,0.0000,0.0000,0.0000,0,24.7,0.9646,1.0000,0.0855
752000,0.7781,0.1128,0.0806,0.0359,0.0000,0.0000,0.0000,0,21.6,0.9702,1.0000,0.0835
754000,0.7770,0.1121,0.0767,0.0410,0.0000,0.0000,0.0000,0,20.3,0.9724,1.0000,0.0817
756000,0.7755,0.1094,0.0757,0.0356,0.0000,0.0000,0.0000,0,21.2,0.9712,1.0000,0.0845
758000,0.7831,0.1003,0.0686,0.0359,0.0000,0.0000,0.0000,0,21.1,0.9714,1.0000,0.0853
760000,0.7772,0.0979,0.0671,0.0352,0.0000,0.0000,0.0000,0,19.4,0.9751,1.0000,0.0844
762000,0.7754,0.1006,0.0720,0.0312,0.0000,0.0000,0.0000,0,24.2,0.9656,1.0000,0.0847
764000,0.7820,0.1096,0.0776,0.0366,0.0000,0.0000,0.0000,0,22.5,0.9688,1.0000,0.0835
766000,0.7797,0.1057,0.0752,0.0330,0.0000,0.0000,0.0000,0,22.3,0.9695,1.0000,0.0839
768000,0.7783,0.1040,0.0742,0.0330,0.0000,0.0000,0.0000,0,19.3,0.9744,1.0000,0.0834
770000,0.7804,0.0994,0.0669,0.0369,0.0000,0.0000,0.0000,0,23.1,0.9670,1.0000,0.0829
772000,0.7767,0.1069,0.0742,0.0366,0.0000,0.0000,0.0000,0,23.4,0.9663,1.0000,0.0841
774000,0.7838,0.1077,0.0730,0.0386,0.0000,0.0000,0.0000,0,22.6,0.9678,0.9980,0.0843
776000,0.7748,0.1060,0.0762,0.0342,0.0000,0.0000,0.0000,0,21.6,0.9692,0.9980,0.0804
778000,0.7782,0.1074,0.0786,0.0325,0.0000,0.0000,0.0000,0,22.8,0.9685,1.0000,0.0819
780000,0.7755,0.1047,0.0740,0.0332,0.0000,0.0000,0.0000,0,24.1,0.9670,1.0000,0.0802
782000,0.7806,0.1057,0.0759,0.0330,0.0000,0.0000,0.0000,0,20.8,0.9714,1.0000,0.0832
784000,0.7772,0.0962,0.0708,0.0288,0.0000,0.0000,0.0000,0,20.1,0.9724,1.0000,0.0826
786000,0.7784,0.0981,0.0649,0.0369,0.0000,0.0000,0.0000,0,21.5,0.9717,1.0000,0.0825
788000,0.7789,0.1023,0.0713,0.0361,0.0000,0.0000,0.0000,0,21.3,0.9705,1.0000,0.0789
790000,0.7792,0.0991,0.0640,0.0393,0.0000,0.0000,0.0000,0,19.0,0.9753,1.0000,0.0839
792000,0.7815,0.1069,0.0771,0.0347,0.0000,0.0000,0.0000,0,21.3,0.9712,1.0000,0.0814
794000,0.7810,0.1108,0.0774,0.0376,0.0000,0.0000,0.0000,0,21.6,0.9709,1.0000,0.0848
796000,0.7769,0.1086,0.0737,0.0403,0.0000,0.0000,0.0000,0,22.4,0.9685,1.0000,0.0840
798000,0.7780,0.1045,0.0728,0.0347,0.0000,0.0000,0.0000,0,23.3,0.9668,1.0000,0.0833
800000,0.7780,0.1038,0.0735,0.0334,0.0000,0.0000,0.0000,0,18.2,0.9763,1.0000,0.0818
802000,0.7825,0.1077,0.0781,0.0325,0.0000,0.0000,0.0000,0,23.7,0.9661,1.0000,0.0842
804000,0.7776,0.1016,0.0745,0.0303,0.0000,0.0000,0.0000,0,23.9,0.9668,1.0000,0.0826
806000,0.7820,0.1023,0.0688,0.0371,0.0000,0.0000,0.0000,0,21.5,0.9705,1.0000,0.0800
808000,0.7822,0.0996,0.0713,0.0317,0.0000,0.0000,0.0000,0,20.1,0.9727,1.0000,0.0850
810000,0.7793,0.1047,0.0720,0.0359,0.0000,0.0000,0.0000,0,21.0,0.9702,1.0000,0.0814
812000,0.7772,0.1096,0.0757,0.0388,0.0000,0.0000,0.0000,0,19.6,0.9744,1.0000,0.0841
814000,0.7769,0.1052,0.0759,0.0344,0.0000,0.0000,0.0000,0,20.0,0.9731,1.0000,0.0826
816000,0.7799,0.0977,0.0654,0.0352,0.0000,0.0000,0.0000,0,21.9,0.9678,1.0000,0.0840
818000,0.7765,0.1116,0.0791,0.0366,0.0000,0.0000,0.0000,0,20.3,0.9717,1.0000,0.0823
820000,0.7822,0.1113,0.0764,0.0398,0.0000,0.0000,0.0000,0,22.5,0.9700,1.0000,0.0820
822000,0.7814,0.1086,0.0813,0.0325,0.0000,0.0000,0.0000,0,20.6,0.9724,1.0000,0.0843
824000,0.7794,0.1138,0.0742,0.0459,0.0000,0.0000,0.0000,0,24.1,0.9651,1.0000,0.0834
826000,0.7794,0.0994,0.0706,0.0315,0.0000,0.0000,0.0000,0,22.5,0.9678,1.0000,0.0821
828000,0.7802,0.1089,0.0781,0.0344,0.0000,0.0000,0.0000,0,22.5,0.9680,1.0000,0.0821
830000,0.7789,0.1108,0.0830,0.0322,0.0000,0.0000,0.0000,0,20.7,0.9719,1.0000,0.0860
832000,0.7823,0.1050,0.0776,0.0310,0.0000,0.0000,0.0000,0,18.4,0.9751,1.0000,0.0843
834000,0.7776,0.1111,0.0762,0.0386,0.0000,0.0000,0.0000,0,19.0,0.9756,1.0000,0.0866
836000,0.7825,0.1057,0.0750,0.0347,0.0000,0.0000,0.0000,0,21.5,0.9702,1.0000,0.0817
838000,0.7802,0.0974,0.0640,0.0352,0.0000,0.0000,0.0000,0,19.4,0.9741,1.0000,0.0842
840000,0.7773,0.1001,0.0632,0.0396,0.0000,0.0000,0.0000,0,17.9,0.9763,1.0000,0.0840
842000,0.7804,0.1052,0.0728,0.0376,0.0000,0.0000,0.0000,0,20.2,0.9722,1.0000,0.0824
844000,0.7780,0.1003,0.0691,0.0344,0.0000,0.0000,0.0000,0,24.3,0.9651,1.0000,0.0843
846000,0.7806,0.1035,0.0752,0.0330,0.0000,0.0000,0.0000,0,22.5,0.9678,1.0000,0.0823
848000,0.7775,0.1089,0.0798,0.0332,0.0000,0.0000,0.0000,0,21.2,0.9712,1.0000,0.0849
850000,0.7814,0.1040,0.0742,0.0327,0.0000,0.0000,0.0000,0,18.8,0.9763,1.0000,0.0838
852000,0.7782,0.1135,0.0791,0.0383,0.0000,0.0000,0.0000,0,22.3,0.9685,1.0000,0.0830
854000,0.7806,0.0986,0.0725,0.0298,0.0000,0.0000,0.0000,0,22.9,0.9685,1.0000,0.0847
856000,0.7841,0.1038,0.0708,0.0352,0.0000,0.0000,0.0000,0,20.1,0.9731,1.0000,0.0842
858000,0.7788,0.1025,0.0713,0.0361,0.0000,0.0000,0.0000,0,21.8,0.9712,1.0000,0.0840
860000,0.7794,0.1021,0.0715,0.0349,0.0000,0.0000,0.0000,0,22.8,0.9670,1.0000,0.0834
862000,0.7845,0.1072,0.0784,0.0325,0.0000,0.0000,0.0000,0,23.0,0.9675,1.0000,0.0809
864000,0.7825,0.1060,0.0764,0.0339,0.0000,0.0000,0.0000,0,22.0,0.9692,1.0000,0.0842
866000,0.7778,0.1123,0.0759,0.0398,0.0000,0.0000,0.0000,0,21.0,0.9722,1.0000,0.0831
868000,0.7778,0.1108,0.0771,0.0369,0.0000,0.0000,0.0000,0,21.9,0.9695,1.0000,0.0873
870000,0.7769,0.1086,0.0798,0.0315,0.0000,0.0000,0.0000,0,20.5,0.9734,1.0000,0.0826
872000,0.7759,0.1033,0.0740,0.0320,0.0000,0.0000,0.0000,0,22.5,0.9675,1.0000,0.0807
874000,0.7754,0.0999,0.0649,0.0378,0.0000,0.0000,0.0000,0,24.1,0.9658,1.0000,0.0868
876000,0.7805,0.1006,0.0757,0.0278,0.0000,0.0000,0.0000,0,23.3,0.9656,1.0000,0.0840
878000,0.7814,0.0901,0.0647,0.0286,0.0000,0.0000,0.0000,0,22.2,0.9700,1.0000,0.0861
880000,0.7799,0.1167,0.0813,0.0403,0.0000,0.0000,0.0000,0,20.1,0.9729,1.0000,0.0833
882000,0.7788,0.1074,0.0771,0.0342,0.0000,0.0000,0.0000,0,21.2,0.9714,1.0000,0.0816
884000,0.7777,0.1077,0.0762,0.0352,0.0000,0.0000,0.0000,0,25.1,0.9634,1.0000,0.0840
886000,0.7816,0.0957,0.0681,0.0300,0.0000,0.0000,0.0000,0,20.2,0.9722,1.0000,0.0818
888000,0.7841,0.1060,0.0774,0.0315,0.0000,0.0000,0.0000,0,19.6,0.9746,1.0000,0.0859
890000,0.7803,0.1125,0.0781,0.0383,0.0000,0.0000,0.0000,0,22.0,0.9692,1.0000,0.0831
892000,0.7791,0.1069,0.0776,0.0325,0.0000,0.0000,0.0000,0,21.3,0.9690,1.0000,0.0852
894000,0.7767,0.1155,0.0833,0.0361,0.0000,0.0000,0.0000,0,20.6,0.9729,1.0000,0.0812
896000,0.7777,0.1155,0.0798,0.0386,0.0000,0.0000,0.0000,0,22.3,0.9685,1.0000,0.0830
898000,0.7823,0.1135,0.0742,0.0432,0.0000,0.0000,0.0000,0,20.2,0.9729,1.0000,0.0832
900000,0.7834,0.1096,0.0750,0.0366,0.0000,0.0000,0.0000,0,19.0,0.9746,1.0000,0.0841
902000,0.7737,0.1055,0.0769,0.0334,0.0000,0.0000,0.0000,0,21.7,0.9700,1.0000,0.0873
904000,0.7831,0.1013,0.0725,0.0322,0.0000,0.0000,0.0000,0,22.2,0.9695,1.0000,0.0837
906000,0.7810,0.1072,0.0776,0.0339,0.0000,0.0000,0.0000,0,21.1,0.9714,1.0000,0.0843
908000,0.7782,0.0979,0.0671,0.0349,0.0000,0.0000,0.0000,0,21.5,0.9700,1.0000,0.0860
910000,0.7789,0.1060,0.0771,0.0359,0.0000,0.0000,0.0000,0,19.6,0.9741,1.0000,0.0829
912000,0.7834,0.1079,0.0737,0.0374,0.0000,0.0000,0.0000,0,20.5,0.9724,0.9980,0.0874
914000,0.7764,0.1057,0.0740,0.0356,0.0000,0.0000,0.0000,0,24.6,0.9639,1.0000,0.0850
916000,0.7780,0.1001,0.0710,0.0325,0.0000,0.0000,0.0000,0,21.3,0.9719,1.0000,0.0841
918000,0.7804,0.1008,0.0730,0.0305,0.0000,0.0000,0.0000,0,20.7,0.9729,1.0000,0.0800
920000,0.7836,0.1021,0.0681,0.0366,0.0000,0.0000,0.0000,0,21.9,0.9688,1.0000,0.0814
922000,0.7791,0.1072,0.0752,0.0366,0.0000,0.0000,0.0000,0,21.2,0.9712,1.0000,0.0856
924000,0.7784,0.0972,0.0681,0.0315,0.0000,0.0000,0.0000,0,19.2,0.9741,1.0000,0.0826
