epoch,selected_frac,copy_sig_frac,storeloop_frac,stackcopy_frac,func_repl_frac,true_repl_frac,solve_frac,niches_solved,avg_steps,halt_frac,uniq_frac,zero_frac
462000,0.7745,0.1140,0.0801,0.0388,0.0000,0.0000,0.0000,0,23.4,0.9685,1.0000,0.0767
464000,0.7806,0.1157,0.0874,0.0317,0.0000,0.0000,0.0000,0,20.4,0.9729,1.0000,0.0822
466000,0.7800,0.1174,0.0869,0.0369,0.0000,0.0000,0.0000,0,22.0,0.9702,1.0000,0.0798
468000,0.7775,0.1101,0.0757,0.0374,0.0000,0.0000,0.0000,0,22.0,0.9717,1.0000,0.0776
470000,0.7776,0.1279,0.0879,0.0454,0.0000,0.0000,0.0000,0,24.3,0.9658,1.0000,0.0764
472000,0.7809,0.1157,0.0786,0.0398,0.0000,0.0000,0.0000,0,21.9,0.9697,1.0000,0.0793
474000,0.7781,0.1262,0.0964,0.0381,0.0000,0.0000,0.0000,0,23.6,0.9668,1.0000,0.0794
476000,0.7860,0.1223,0.0842,0.0422,0.0000,0.0000,0.0000,0,20.4,0.9751,1.0000,0.0814
478000,0.7820,0.1172,0.0872,0.0322,0.0000,0.0000,0.0000,0,25.3,0.9634,1.0000,0.0794
480000,0.7820,0.1086,0.0825,0.0308,0.0000,0.0000,0.0000,0,23.8,0.9690,1.0000,0.0800
482000,0.7838,0.1143,0.0830,0.0374,0.0000,0.0000,0.0000,0,26.1,0.9641,1.0000,0.0815
484000,0.7760,0.1240,0.0889,0.0386,0.0000,0.0000,0.0000,0,23.8,0.9666,1.0000,0.0765
486000,0.7878,0.1238,0.0903,0.0383,0.0000,0.0000,0.0000,0,26.6,0.9636,1.0000,0.0761
488000,0.7750,0.1172,0.0867,0.0347,0.0000,0.0000,0.0000,0,23.7,0.9675,1.0000,0.0775
490000,0.7826,0.1196,0.0923,0.0334,0.0000,0.0000,0.0000,0,22.4,0.9690,1.0000,0.0801
492000,0.7837,0.1216,0.0830,0.0435,0.0000,0.0000,0.0000,0,23.1,0.9700,1.0000,0.0787
494000,0.7874,0.1230,0.0867,0.0410,0.0000,0.0000,0.0000,0,23.6,0.9680,0.9980,0.0789
496000,0.7786,0.1057,0.0750,0.0327,0.0000,0.0000,0.0000,0,23.2,0.9705,1.0000,0.0820
498000,0.7808,0.1243,0.0913,0.0366,0.0000,0.0000,0.0000,0,22.3,0.9700,1.0000,0.0802
500000,0.7805,0.1216,0.0828,0.0432,0.0000,0.0000,0.0000,0,24.1,0.9675,1.0000,0.0788
