epoch,selected_frac,func_repl_frac,zero_frac
0,0.7806,0.000305,0.0039
10,0.7789,0.006409,0.0036
20,0.7819,0.041077,0.0036
30,0.7823,0.167480,0.0033
40,0.7799,0.388184,0.0028
50,0.7748,0.573669,0.0026
60,0.7760,0.666565,0.0025
70,0.7814,0.715637,0.0025
80,0.7812,0.756287,0.0025
90,0.7838,0.786133,0.0023
100,0.7834,0.790955,0.0023
110,0.7753,0.793396,0.0022
120,0.7765,0.802429,0.0022
130,0.7799,0.810974,0.0021
140,0.7789,0.823059,0.0024
150,0.7815,0.841492,0.0024
160,0.7809,0.833008,0.0025
170,0.7805,0.848267,0.0026
180,0.7767,0.855164,0.0027
190,0.7792,0.863892,0.0027
200,0.7754,0.869141,0.0025
210,0.7788,0.869019,0.0022
220,0.7789,0.875366,0.0024
230,0.7761,0.869568,0.0024
240,0.7788,0.870911,0.0024
250,0.7806,0.872925,0.0025
260,0.7797,0.868042,0.0024
270,0.7760,0.873596,0.0023
280,0.7842,0.875977,0.0022
290,0.7825,0.883118,0.0021
300,0.7809,0.881775,0.0020
310,0.7792,0.879517,0.0021
320,0.7864,0.883728,0.0021
330,0.7808,0.890015,0.0021
340,0.7747,0.889709,0.0023
350,0.7773,0.881775,0.0024
360,0.7784,0.884766,0.0026
370,0.7770,0.881775,0.0029
380,0.7830,0.891418,0.0030
390,0.7793,0.895020,0.0031
400,0.7806,0.892273,0.0030
410,0.7777,0.902954,0.0031
420,0.7852,0.898315,0.0030
430,0.7758,0.886169,0.0033
440,0.7822,0.905396,0.0032
450,0.7778,0.906006,0.0032
460,0.7733,0.908447,0.0036
470,0.7832,0.910889,0.0040
480,0.7781,0.913086,0.0041
490,0.7770,0.916199,0.0040
500,0.7795,0.921204,0.0041
510,0.7816,0.918884,0.0042
520,0.7837,0.920288,0.0039
530,0.7784,0.938599,0.0039
540,0.7838,0.934570,0.0039
550,0.7766,0.925537,0.0043
560,0.7847,0.930725,0.0041
570,0.7795,0.931152,0.0040
580,0.7820,0.929504,0.0043
590,0.7828,0.932068,0.0043
600,0.7827,0.936340,0.0046
610,0.7780,0.935303,0.0045
620,0.7806,0.934753,0.0039
630,0.7789,0.937195,0.0039
640,0.7797,0.934265,0.0038
650,0.7798,0.935730,0.0039
660,0.7821,0.933777,0.0039
670,0.7819,0.924072,0.0039
680,0.7756,0.921997,0.0038
690,0.7775,0.927246,0.0039
700,0.7827,0.936218,0.0043
710,0.7832,0.943665,0.0044
720,0.7783,0.936890,0.0042
730,0.7770,0.941956,0.0042
740,0.7775,0.937500,0.0041
750,0.7780,0.934387,0.0040
760,0.7832,0.934265,0.0041
770,0.7758,0.939209,0.0038
780,0.7797,0.940002,0.0038
790,0.7806,0.941101,0.0034
800,0.7767,0.940430,0.0037
810,0.7766,0.943054,0.0040
820,0.7814,0.936584,0.0041
830,0.7799,0.933411,0.0040
