epoch,selected_frac,func_repl_frac,zero_frac
0,0.7800,0.000000,0.0040
10,0.7826,0.000000,0.0038
20,0.7837,0.000061,0.0036
30,0.7798,0.000854,0.0034
40,0.7765,0.003784,0.0031
50,0.7806,0.016479,0.0028
60,0.7784,0.051086,0.0026
70,0.7825,0.147705,0.0023
80,0.7800,0.327759,0.0020
90,0.7744,0.521790,0.0019
100,0.7742,0.662109,0.0020
110,0.7832,0.747375,0.0017
120,0.7770,0.785034,0.0017
130,0.7817,0.795166,0.0017
140,0.7786,0.805115,0.0018
150,0.7781,0.810608,0.0017
160,0.7823,0.811218,0.0019
170,0.7787,0.809692,0.0020
180,0.7806,0.803284,0.0023
190,0.7891,0.792419,0.0026
200,0.7819,0.800537,0.0027
210,0.7711,0.804260,0.0028
220,0.7770,0.814880,0.0027
230,0.7762,0.813660,0.0027
240,0.7788,0.818115,0.0025
250,0.7781,0.816589,0.0026
260,0.7758,0.814575,0.0025
270,0.7761,0.805359,0.0028
280,0.7805,0.819519,0.0029
290,0.7791,0.821594,0.0029
300,0.7814,0.819214,0.0030
310,0.7744,0.821838,0.0031
320,0.7770,0.829834,0.0032
330,0.7823,0.828918,0.0031
340,0.7808,0.828369,0.0031
350,0.7794,0.828003,0.0028
360,0.7772,0.827942,0.0029
370,0.7814,0.817810,0.0026
380,0.7780,0.824768,0.0028
390,0.7780,0.830566,0.0029
400,0.7820,0.826721,0.0029
410,0.7761,0.822327,0.0027
420,0.7850,0.809143,0.0026
430,0.7794,0.808655,0.0024
440,0.7794,0.806458,0.0025
450,0.7814,0.806580,0.0023
460,0.7820,0.814026,0.0021
470,0.7781,0.818298,0.0020
480,0.7814,0.807922,0.0019
490,0.7798,0.803650,0.0019
500,0.7780,0.802795,0.0018
510,0.7778,0.799377,0.0019
520,0.7798,0.801575,0.0019
530,0.7767,0.795532,0.0018
540,0.7782,0.794556,0.0018
550,0.7787,0.793945,0.0019
560,0.7834,0.797852,0.0019
570,0.7739,0.796814,0.0019
580,0.7794,0.796509,0.0019
590,0.7798,0.788269,0.0018
600,0.7810,0.793335,0.0017
610,0.7809,0.790588,0.0020
620,0.7799,0.797729,0.0022
630,0.7756,0.798889,0.0023
640,0.7832,0.794983,0.0023
650,0.7830,0.789856,0.0026
660,0.7715,0.794678,0.0024
670,0.7786,0.798584,0.0024
680,0.7806,0.799561,0.0023
690,0.7804,0.795654,0.0025
700,0.7758,0.788635,0.0023
710,0.7784,0.778625,0.0023
720,0.7815,0.776184,0.0024
730,0.7781,0.777588,0.0025
740,0.7816,0.786621,0.0024
750,0.7754,0.781555,0.0025
760,0.7797,0.771301,0.0026
770,0.7817,0.765991,0.0025
780,0.7828,0.753052,0.0027
790,0.7753,0.747131,0.0028
800,0.7771,0.740479,0.0028
810,0.7799,0.729980,0.0025
820,0.7759,0.723572,0.0025
830,0.7827,0.714783,0.0023
840,0.7792,0.733582,0.0023
850,0.7811,0.740662,0.0020
860,0.7794,0.742310,0.0021
