epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7781,0.000000,0.0038,0.007080,5.264,22
20,0.7787,0.000244,0.0040,0.054199,6.936,32
40,0.7791,0.016113,0.0042,0.307861,12.295,32
60,0.7789,0.182373,0.0032,0.653320,21.905,32
80,0.7798,0.530762,0.0027,0.452148,27.851,32
100,0.7776,0.725830,0.0026,0.270752,29.567,32
120,0.7802,0.771484,0.0027,0.227539,30.017,32
140,0.7798,0.791016,0.0022,0.207275,30.149,32
160,0.7783,0.796875,0.0029,0.201416,30.235,32
180,0.7803,0.805908,0.0025,0.192627,30.307,32
200,0.7769,0.810303,0.0027,0.187988,30.349,32
220,0.7811,0.814209,0.0026,0.184326,30.343,32
240,0.7787,0.813965,0.0032,0.183838,30.349,32
260,0.7796,0.814941,0.0031,0.183594,30.266,32
280,0.7789,0.806641,0.0030,0.191406,30.293,32
300,0.7768,0.800049,0.0029,0.198486,30.285,32
320,0.7770,0.816162,0.0033,0.181396,30.397,32
340,0.7812,0.808350,0.0028,0.189453,30.384,32
360,0.7782,0.810547,0.0028,0.188232,30.333,32
380,0.7785,0.808838,0.0028,0.189941,30.389,32
400,0.7800,0.810547,0.0029,0.187988,30.386,32
420,0.7803,0.794189,0.0029,0.204590,30.222,32
440,0.7797,0.798828,0.0030,0.199463,30.275,32
460,0.7814,0.803711,0.0026,0.195312,30.314,32
480,0.7796,0.812012,0.0026,0.187256,30.383,32
500,0.7776,0.796387,0.0025,0.201904,30.221,32
520,0.7755,0.786865,0.0028,0.212158,30.191,32
540,0.7781,0.801270,0.0023,0.197510,30.277,32
560,0.7805,0.790527,0.0023,0.208008,30.219,32
580,0.7798,0.786377,0.0023,0.212402,30.172,32
600,0.7788,0.785156,0.0019,0.212402,30.112,32
620,0.7785,0.777100,0.0022,0.221924,30.127,32
640,0.7775,0.753174,0.0022,0.245361,29.943,32
660,0.7795,0.750244,0.0020,0.249023,29.961,32
680,0.7802,0.749512,0.0023,0.249756,29.966,32
700,0.7770,0.754639,0.0022,0.243896,30.011,32
720,0.7800,0.754639,0.0021,0.244873,29.942,32
740,0.7769,0.738281,0.0021,0.260986,29.908,32
760,0.7820,0.713379,0.0024,0.285400,29.759,32
780,0.7770,0.716553,0.0023,0.282471,29.759,32
800,0.7807,0.705078,0.0022,0.294434,29.766,32
820,0.7763,0.710449,0.0022,0.288818,29.739,32
840,0.7795,0.701904,0.0021,0.296875,29.746,32
860,0.7795,0.701904,0.0019,0.297363,29.720,32
