epoch,selected_frac,func_repl_frac,zero_frac
0,0.7767,0.000000,0.0039
10,0.7834,0.000305,0.0038
20,0.7784,0.002808,0.0036
30,0.7754,0.022949,0.0033
40,0.7781,0.091125,0.0031
50,0.7780,0.257080,0.0028
60,0.7794,0.478149,0.0028
70,0.7795,0.619690,0.0028
80,0.7808,0.705811,0.0028
90,0.7826,0.761292,0.0029
100,0.7791,0.797363,0.0030
110,0.7821,0.816101,0.0033
120,0.7762,0.835205,0.0033
130,0.7828,0.852966,0.0033
140,0.7794,0.862793,0.0031
150,0.7783,0.876404,0.0029
160,0.7776,0.883240,0.0029
170,0.7771,0.883911,0.0027
180,0.7776,0.894958,0.0022
190,0.7787,0.901001,0.0024
200,0.7793,0.904053,0.0025
210,0.7770,0.909729,0.0026
220,0.7792,0.910400,0.0028
230,0.7772,0.907532,0.0027
240,0.7816,0.912903,0.0025
250,0.7781,0.912292,0.0025
260,0.7825,0.915833,0.0024
270,0.7804,0.915161,0.0026
280,0.7787,0.919128,0.0025
290,0.7804,0.916809,0.0027
300,0.7764,0.927734,0.0024
310,0.7819,0.927246,0.0025
320,0.7794,0.926941,0.0026
330,0.7733,0.934570,0.0026
340,0.7791,0.941406,0.0025
350,0.7760,0.939026,0.0024
360,0.7805,0.940002,0.0025
370,0.7789,0.942322,0.0027
380,0.7804,0.938293,0.0027
390,0.7795,0.940735,0.0026
400,0.7792,0.940674,0.0025
410,0.7828,0.941345,0.0025
420,0.7771,0.950684,0.0028
430,0.7770,0.951599,0.0026
440,0.7794,0.955811,0.0028
450,0.7797,0.952698,0.0029
460,0.7804,0.954468,0.0030
470,0.7776,0.957458,0.0031
480,0.7747,0.955139,0.0031
490,0.7805,0.952148,0.0031
500,0.7784,0.947937,0.0035
510,0.7799,0.950134,0.0035
520,0.7753,0.953369,0.0036
530,0.7836,0.953674,0.0035
540,0.7794,0.956726,0.0033
550,0.7812,0.962524,0.0032
560,0.7845,0.964783,0.0031
570,0.7780,0.962769,0.0031
580,0.7784,0.960205,0.0030
590,0.7772,0.961548,0.0031
600,0.7804,0.964233,0.0034
610,0.7804,0.961548,0.0034
620,0.7815,0.959839,0.0033
630,0.7733,0.959229,0.0031
640,0.7803,0.957336,0.0030
650,0.7822,0.956665,0.0031
660,0.7816,0.950256,0.0034
670,0.7823,0.954773,0.0034
680,0.7834,0.955688,0.0032
690,0.7823,0.951416,0.0028
700,0.7781,0.957031,0.0031
710,0.7782,0.952759,0.0031
720,0.7772,0.956726,0.0031
730,0.7811,0.955017,0.0028
740,0.7786,0.954651,0.0031
750,0.7795,0.956848,0.0034
760,0.7764,0.951477,0.0036
770,0.7811,0.952698,0.0036
780,0.7822,0.955566,0.0034
790,0.7793,0.960693,0.0034
800,0.7810,0.962891,0.0034
810,0.7787,0.960510,0.0034
820,0.7848,0.964966,0.0036
830,0.7753,0.961792,0.0036
840,0.7817,0.960022,0.0038
