epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.000000,0.0039
10,0.7775,0.000122,0.0038
20,0.7783,0.002075,0.0037
30,0.7786,0.014648,0.0037
40,0.7805,0.060608,0.0036
50,0.7751,0.175964,0.0034
60,0.7827,0.350647,0.0032
70,0.7767,0.509094,0.0031
80,0.7822,0.628540,0.0029
90,0.7787,0.686768,0.0029
100,0.7770,0.708069,0.0029
110,0.7758,0.711426,0.0029
120,0.7765,0.725342,0.0030
130,0.7759,0.737427,0.0033
140,0.7782,0.748291,0.0031
150,0.7777,0.752869,0.0032
160,0.7775,0.762085,0.0032
170,0.7743,0.777954,0.0030
180,0.7792,0.782104,0.0029
190,0.7773,0.782288,0.0029
200,0.7777,0.777283,0.0028
210,0.7782,0.779236,0.0027
220,0.7833,0.782959,0.0026
230,0.7764,0.788452,0.0025
240,0.7789,0.792969,0.0023
250,0.7810,0.795532,0.0022
260,0.7777,0.799438,0.0024
270,0.7808,0.793396,0.0021
280,0.7836,0.787659,0.0020
290,0.7832,0.787292,0.0020
300,0.7803,0.786377,0.0021
310,0.7817,0.791992,0.0019
320,0.7795,0.800842,0.0019
330,0.7769,0.800964,0.0017
340,0.7777,0.804626,0.0018
350,0.7791,0.800903,0.0016
360,0.7822,0.797852,0.0015
370,0.7747,0.809143,0.0015
380,0.7778,0.800415,0.0015
390,0.7812,0.794312,0.0014
400,0.7811,0.794617,0.0014
410,0.7806,0.796570,0.0014
420,0.7770,0.784302,0.0014
430,0.7852,0.787476,0.0014
440,0.7738,0.786011,0.0014
450,0.7723,0.786072,0.0014
460,0.7777,0.792908,0.0013
470,0.7842,0.780090,0.0015
480,0.7821,0.780212,0.0014
490,0.7772,0.781860,0.0015
500,0.7815,0.776855,0.0015
510,0.7788,0.771362,0.0015
520,0.7792,0.776672,0.0015
530,0.7798,0.783875,0.0017
540,0.7819,0.781189,0.0017
550,0.7781,0.778198,0.0017
560,0.7780,0.776611,0.0019
570,0.7789,0.768250,0.0020
580,0.7761,0.755249,0.0020
590,0.7767,0.760132,0.0020
600,0.7754,0.746338,0.0022
610,0.7798,0.742310,0.0023
620,0.7799,0.734192,0.0022
630,0.7795,0.733398,0.0021
640,0.7791,0.730164,0.0021
650,0.7803,0.718933,0.0021
660,0.7778,0.713928,0.0021
670,0.7792,0.713928,0.0020
680,0.7832,0.706055,0.0019
690,0.7804,0.710327,0.0018
700,0.7731,0.706909,0.0018
710,0.7798,0.721375,0.0019
720,0.7793,0.714478,0.0017
730,0.7772,0.711487,0.0018
740,0.7766,0.724548,0.0016
750,0.7841,0.713501,0.0017
760,0.7810,0.717224,0.0017
770,0.7814,0.706177,0.0016
780,0.7786,0.706848,0.0017
790,0.7800,0.692383,0.0019
800,0.7762,0.692505,0.0021
810,0.7806,0.685852,0.0021
820,0.7767,0.690857,0.0020
830,0.7815,0.681641,0.0020
840,0.7819,0.678284,0.0017
