epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.015869,0.0039
50,0.7751,0.608398,0.0040
100,0.7770,0.702148,0.0049
150,0.7777,0.801270,0.0046
200,0.7777,0.848633,0.0046
250,0.7810,0.871338,0.0038
300,0.7803,0.870117,0.0037
350,0.7791,0.871582,0.0038
400,0.7811,0.894775,0.0044
450,0.7723,0.918457,0.0048
500,0.7815,0.928711,0.0056
550,0.7781,0.933105,0.0057
600,0.7754,0.945312,0.0052
650,0.7803,0.942627,0.0053
700,0.7731,0.927979,0.0057
750,0.7841,0.928955,0.0053
800,0.7762,0.937744,0.0050
850,0.7810,0.939697,0.0045
900,0.7821,0.942383,0.0040
950,0.7784,0.946777,0.0037
1000,0.7749,0.948242,0.0037
1050,0.7804,0.955322,0.0036
1100,0.7842,0.954346,0.0029
1150,0.7855,0.939453,0.0026
1200,0.7758,0.939697,0.0029
1250,0.7792,0.951416,0.0035
1300,0.7781,0.960449,0.0037
1350,0.7803,0.954102,0.0036
1400,0.7825,0.956543,0.0034
1450,0.7786,0.961182,0.0031
1500,0.7817,0.958496,0.0030
1550,0.7820,0.965332,0.0033
1600,0.7803,0.964844,0.0030
1650,0.7811,0.957764,0.0031
1700,0.7802,0.964355,0.0038
1750,0.7792,0.961670,0.0043
1800,0.7806,0.967773,0.0041
1850,0.7758,0.962891,0.0037
1900,0.7839,0.963867,0.0039
1950,0.7812,0.961914,0.0052
2000,0.7750,0.976074,0.0053
2050,0.7832,0.969482,0.0050
2100,0.7825,0.973877,0.0051
2150,0.7792,0.972412,0.0039
2200,0.7744,0.968506,0.0037
2250,0.7749,0.976318,0.0037
2300,0.7811,0.977539,0.0038
2350,0.7800,0.970947,0.0037
2400,0.7771,0.966064,0.0037
2450,0.7734,0.964600,0.0043
2500,0.7756,0.968262,0.0042
2550,0.7778,0.970215,0.0042
2600,0.7805,0.962891,0.0049
2650,0.7832,0.968750,0.0046
2700,0.7742,0.953613,0.0046
2750,0.7780,0.954102,0.0040
2800,0.7823,0.965088,0.0036
2850,0.7794,0.968994,0.0034
2900,0.7776,0.965576,0.0036
2950,0.7761,0.973633,0.0036
3000,0.7770,0.974854,0.0032
3050,0.7799,0.969727,0.0036
3100,0.7775,0.977295,0.0038
3150,0.7751,0.978271,0.0045
3200,0.7776,0.969727,0.0039
3250,0.7798,0.966309,0.0041
3300,0.7823,0.975586,0.0042
3350,0.7783,0.979980,0.0039
3400,0.7728,0.982910,0.0039
3450,0.7786,0.976318,0.0037
3500,0.7750,0.983154,0.0040
3550,0.7795,0.975342,0.0034
3600,0.7769,0.976074,0.0030
3650,0.7781,0.969238,0.0033
3700,0.7858,0.973389,0.0039
3750,0.7765,0.971191,0.0040
3800,0.7788,0.968750,0.0041
3850,0.7828,0.972412,0.0038
3900,0.7788,0.975586,0.0039
3950,0.7781,0.970947,0.0044
4000,0.7765,0.971436,0.0042
4050,0.7815,0.971191,0.0045
4100,0.7809,0.962158,0.0037
4150,0.7847,0.968262,0.0033
4200,0.7811,0.963867,0.0035
4250,0.7781,0.958984,0.0037
4300,0.7820,0.958740,0.0039
4350,0.7758,0.972656,0.0033
4400,0.7815,0.966797,0.0034
4450,0.7815,0.977539,0.0036
4500,0.7815,0.974854,0.0038
4550,0.7788,0.970215,0.0037
4600,0.7769,0.963135,0.0043
4650,0.7806,0.976562,0.0040
4700,0.7811,0.979736,0.0041
4750,0.7792,0.978027,0.0044
4800,0.7762,0.972900,0.0045
4850,0.7812,0.978760,0.0038
4900,0.7797,0.979004,0.0042
4950,0.7806,0.975586,0.0040
5000,0.7792,0.984131,0.0035
5050,0.7814,0.979004,0.0035
5100,0.7821,0.975586,0.0037
5150,0.7802,0.973633,0.0038
5200,0.7843,0.976807,0.0040
5250,0.7891,0.971680,0.0035
5300,0.7816,0.967041,0.0034
5350,0.7783,0.959717,0.0034
5400,0.7764,0.968018,0.0034
5450,0.7832,0.963379,0.0040
5500,0.7773,0.966309,0.0038
5550,0.7809,0.970947,0.0030
5600,0.7836,0.968506,0.0031
5650,0.7822,0.966064,0.0029
5700,0.7733,0.969238,0.0034
5750,0.7844,0.971191,0.0031
5800,0.7766,0.972168,0.0038
5850,0.7719,0.975342,0.0030
5900,0.7798,0.972900,0.0031
5950,0.7777,0.974854,0.0033
6000,0.7802,0.978760,0.0034
6050,0.7751,0.982666,0.0031
6100,0.7834,0.980713,0.0021
6150,0.7776,0.977295,0.0021
6200,0.7815,0.981201,0.0022
6250,0.7789,0.983643,0.0024
6300,0.7782,0.976562,0.0020
6350,0.7777,0.979492,0.0012
6400,0.7808,0.979004,0.0016
6450,0.7821,0.978271,0.0015
6500,0.7754,0.973633,0.0018
6550,0.7764,0.978271,0.0023
6600,0.7834,0.964844,0.0020
6650,0.7754,0.969727,0.0021
6700,0.7791,0.973877,0.0021
6750,0.7777,0.974854,0.0020
6800,0.7773,0.972412,0.0022
6850,0.7804,0.976074,0.0018
6900,0.7793,0.973145,0.0013
6950,0.7803,0.982422,0.0014
7000,0.7753,0.974365,0.0012
7050,0.7814,0.979004,0.0014
7100,0.7848,0.975342,0.0015
7150,0.7791,0.984375,0.0016
7200,0.7803,0.980713,0.0017
7250,0.7826,0.977539,0.0014
7300,0.7820,0.974609,0.0018
7350,0.7810,0.976562,0.0013
7400,0.7802,0.980469,0.0015
7450,0.7821,0.972412,0.0017
7500,0.7811,0.985107,0.0014
7550,0.7804,0.975342,0.0017
7600,0.7771,0.979492,0.0014
7650,0.7825,0.976807,0.0017
7700,0.7762,0.971191,0.0023
7750,0.7822,0.976807,0.0019
7800,0.7826,0.971924,0.0025
7850,0.7777,0.959473,0.0028
7900,0.7838,0.970215,0.0025
7950,0.7777,0.966553,0.0024
8000,0.7753,0.969482,0.0028
8050,0.7754,0.982422,0.0025
8100,0.7826,0.975098,0.0025
