epoch,selected_frac,func_repl_frac,zero_frac
0,0.7856,0.000488,0.0039
10,0.7781,0.014587,0.0038
20,0.7806,0.082520,0.0037
30,0.7797,0.251892,0.0036
40,0.7777,0.481750,0.0033
50,0.7847,0.633850,0.0035
60,0.7761,0.704956,0.0034
70,0.7797,0.752014,0.0033
80,0.7781,0.789429,0.0033
90,0.7787,0.800903,0.0034
100,0.7787,0.805420,0.0032
110,0.7817,0.809204,0.0029
120,0.7814,0.817200,0.0031
130,0.7814,0.826294,0.0031
140,0.7787,0.847473,0.0031
150,0.7795,0.837219,0.0032
160,0.7775,0.827332,0.0031
170,0.7819,0.830505,0.0028
180,0.7781,0.835938,0.0027
190,0.7793,0.852722,0.0028
200,0.7804,0.854492,0.0028
210,0.7794,0.876709,0.0027
220,0.7776,0.880066,0.0028
230,0.7832,0.884033,0.0027
240,0.7810,0.883972,0.0028
250,0.7760,0.881409,0.0032
260,0.7781,0.889404,0.0034
270,0.7747,0.895874,0.0038
280,0.7809,0.891846,0.0041
290,0.7792,0.898193,0.0039
300,0.7814,0.909363,0.0041
310,0.7794,0.908020,0.0044
320,0.7756,0.905823,0.0047
330,0.7781,0.906494,0.0046
340,0.7789,0.900513,0.0042
350,0.7822,0.906921,0.0041
360,0.7784,0.903442,0.0041
370,0.7770,0.901428,0.0040
380,0.7812,0.908386,0.0043
390,0.7778,0.911255,0.0040
400,0.7789,0.903748,0.0037
410,0.7764,0.912537,0.0038
420,0.7842,0.907288,0.0037
430,0.7775,0.905823,0.0036
440,0.7821,0.907898,0.0034
450,0.7776,0.902100,0.0034
460,0.7798,0.915222,0.0033
470,0.7782,0.914673,0.0034
480,0.7787,0.915833,0.0033
490,0.7759,0.916443,0.0032
500,0.7781,0.907349,0.0033
510,0.7782,0.899292,0.0032
520,0.7831,0.890015,0.0029
530,0.7814,0.883118,0.0030
540,0.7783,0.881348,0.0030
550,0.7803,0.889221,0.0027
560,0.7820,0.889832,0.0028
570,0.7784,0.894958,0.0028
580,0.7809,0.898132,0.0027
590,0.7773,0.903625,0.0028
600,0.7784,0.908691,0.0028
610,0.7772,0.911682,0.0029
620,0.7855,0.911865,0.0028
630,0.7819,0.913086,0.0025
640,0.7745,0.912231,0.0023
650,0.7761,0.914490,0.0022
660,0.7817,0.912781,0.0022
670,0.7772,0.918884,0.0022
680,0.7761,0.916626,0.0024
690,0.7787,0.914429,0.0023
700,0.7776,0.918091,0.0022
710,0.7793,0.925293,0.0025
720,0.7766,0.922058,0.0025
730,0.7753,0.927002,0.0024
740,0.7784,0.931274,0.0022
750,0.7749,0.927795,0.0023
760,0.7766,0.927246,0.0023
770,0.7783,0.924866,0.0023
780,0.7784,0.922119,0.0022
790,0.7745,0.925049,0.0023
800,0.7819,0.928162,0.0022
810,0.7805,0.924805,0.0022
820,0.7788,0.928894,0.0023
