epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7800,0.000000,0.0041,0.004761,5.197,22
100,0.7742,0.000000,0.0040,0.005615,5.193,22
200,0.7819,0.000000,0.0040,0.005310,5.188,22
300,0.7814,0.000000,0.0040,0.005798,5.194,22
400,0.7820,0.000000,0.0041,0.006042,5.186,24
500,0.7780,0.000000,0.0040,0.005676,5.194,26
600,0.7810,0.000000,0.0040,0.005554,5.187,26
700,0.7758,0.000000,0.0040,0.005859,5.195,26
800,0.7771,0.000000,0.0039,0.006226,5.212,28
900,0.7776,0.000000,0.0039,0.006531,5.223,28
1000,0.7800,0.000000,0.0040,0.007141,5.225,28
1100,0.7734,0.000000,0.0040,0.006348,5.224,24
1200,0.7809,0.000000,0.0040,0.005859,5.213,22
1300,0.7759,0.000000,0.0040,0.006226,5.226,24
1400,0.7787,0.000000,0.0040,0.006226,5.218,26
1500,0.7787,0.000000,0.0040,0.005920,5.209,26
1600,0.7793,0.000000,0.0040,0.006287,5.220,24
1700,0.7812,0.000000,0.0040,0.006409,5.209,24
1800,0.7814,0.000000,0.0040,0.006470,5.196,24
1900,0.7770,0.000000,0.0040,0.006226,5.191,24
2000,0.7762,0.000000,0.0040,0.006226,5.193,24
2100,0.7802,0.000000,0.0039,0.005981,5.189,22
2200,0.7802,0.000000,0.0039,0.005798,5.176,24
2300,0.7745,0.000000,0.0039,0.005493,5.183,24
2400,0.7803,0.000000,0.0038,0.005310,5.191,26
2500,0.7755,0.000000,0.0039,0.006104,5.192,26
2600,0.7841,0.000000,0.0039,0.006836,5.197,26
2700,0.7778,0.000000,0.0039,0.006958,5.190,24
2800,0.7792,0.000000,0.0039,0.006409,5.186,28
2900,0.7799,0.000000,0.0039,0.005066,5.186,28
3000,0.7827,0.000000,0.0039,0.005554,5.182,24
3100,0.7825,0.000000,0.0039,0.005432,5.183,22
3200,0.7748,0.000000,0.0038,0.004944,5.180,24
3300,0.7755,0.000000,0.0038,0.005249,5.183,24
3400,0.7773,0.000000,0.0039,0.005859,5.197,22
3500,0.7776,0.000000,0.0038,0.005798,5.204,22
3600,0.7753,0.000000,0.0038,0.005920,5.203,22
3700,0.7791,0.000000,0.0039,0.005371,5.206,22
3800,0.7777,0.000000,0.0039,0.005310,5.196,24
3900,0.7769,0.000000,0.0039,0.005676,5.213,24
4000,0.7786,0.000000,0.0039,0.005554,5.210,24
