epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.003906,0.0037
50,0.7751,0.651367,0.0024
100,0.7770,0.776855,0.0025
150,0.7777,0.827637,0.0034
200,0.7777,0.842285,0.0040
250,0.7810,0.874023,0.0037
300,0.7803,0.903809,0.0033
350,0.7791,0.899658,0.0029
400,0.7811,0.923828,0.0026
450,0.7723,0.927002,0.0027
500,0.7815,0.914062,0.0026
550,0.7781,0.925537,0.0026
600,0.7754,0.924316,0.0029
650,0.7803,0.937744,0.0027
700,0.7731,0.936768,0.0029
750,0.7841,0.950684,0.0024
800,0.7762,0.959473,0.0031
850,0.7810,0.953857,0.0029
900,0.7821,0.952881,0.0028
950,0.7784,0.968262,0.0028
1000,0.7749,0.977539,0.0027
1050,0.7804,0.970703,0.0022
1100,0.7842,0.970947,0.0022
1150,0.7855,0.969238,0.0021
1200,0.7758,0.966064,0.0024
1250,0.7792,0.974365,0.0031
1300,0.7781,0.972412,0.0023
1350,0.7803,0.975586,0.0026
1400,0.7825,0.968750,0.0023
1450,0.7786,0.979248,0.0023
1500,0.7817,0.974365,0.0018
1550,0.7820,0.970215,0.0017
1600,0.7803,0.977783,0.0020
1650,0.7811,0.958252,0.0021
1700,0.7802,0.966309,0.0023
1750,0.7792,0.967041,0.0030
1800,0.7806,0.967285,0.0024
1850,0.7758,0.968018,0.0024
1900,0.7839,0.959961,0.0027
1950,0.7812,0.962891,0.0034
2000,0.7750,0.968506,0.0036
2050,0.7832,0.966064,0.0033
2100,0.7825,0.958740,0.0038
2150,0.7792,0.966553,0.0033
2200,0.7744,0.967041,0.0026
2250,0.7749,0.970215,0.0026
2300,0.7811,0.959473,0.0028
2350,0.7800,0.965088,0.0021
2400,0.7771,0.965576,0.0026
2450,0.7734,0.953125,0.0029
2500,0.7756,0.961182,0.0031
2550,0.7778,0.969727,0.0032
2600,0.7805,0.972656,0.0033
2650,0.7832,0.957520,0.0029
2700,0.7742,0.971436,0.0029
2750,0.7780,0.958252,0.0026
2800,0.7823,0.968506,0.0021
2850,0.7794,0.965576,0.0023
2900,0.7776,0.953125,0.0022
2950,0.7761,0.951904,0.0018
3000,0.7770,0.963623,0.0016
3050,0.7799,0.959473,0.0015
3100,0.7775,0.958496,0.0015
3150,0.7751,0.969238,0.0023
3200,0.7776,0.967285,0.0019
3250,0.7798,0.967773,0.0016
3300,0.7823,0.972900,0.0015
3350,0.7783,0.966064,0.0018
3400,0.7728,0.973633,0.0019
3450,0.7786,0.973389,0.0018
3500,0.7750,0.975098,0.0020
3550,0.7795,0.973633,0.0017
3600,0.7769,0.977783,0.0016
3650,0.7781,0.970947,0.0019
3700,0.7858,0.975342,0.0020
3750,0.7765,0.967285,0.0020
3800,0.7788,0.979248,0.0020
3850,0.7828,0.973877,0.0022
3900,0.7788,0.978271,0.0018
3950,0.7781,0.974854,0.0019
4000,0.7765,0.977783,0.0018
4050,0.7815,0.972656,0.0021
4100,0.7809,0.961914,0.0014
4150,0.7847,0.970947,0.0012
4200,0.7811,0.976074,0.0012
4250,0.7781,0.970703,0.0010
4300,0.7820,0.968506,0.0013
4350,0.7758,0.966797,0.0012
4400,0.7815,0.975586,0.0013
4450,0.7815,0.967529,0.0016
4500,0.7815,0.968262,0.0019
4550,0.7788,0.966553,0.0013
4600,0.7769,0.966553,0.0021
4650,0.7806,0.979248,0.0019
4700,0.7811,0.971436,0.0022
4750,0.7792,0.974121,0.0022
4800,0.7762,0.967773,0.0026
4850,0.7812,0.970703,0.0021
4900,0.7797,0.968506,0.0025
4950,0.7806,0.972412,0.0028
5000,0.7792,0.964355,0.0025
5050,0.7814,0.971191,0.0029
5100,0.7821,0.977783,0.0026
5150,0.7802,0.973389,0.0019
5200,0.7843,0.966553,0.0020
5250,0.7891,0.972656,0.0018
5300,0.7816,0.977783,0.0019
5350,0.7783,0.977051,0.0023
5400,0.7764,0.971924,0.0017
5450,0.7832,0.975830,0.0019
5500,0.7773,0.974854,0.0016
5550,0.7809,0.961670,0.0014
5600,0.7836,0.967529,0.0014
5650,0.7822,0.967285,0.0013
5700,0.7733,0.972900,0.0014
5750,0.7844,0.978516,0.0015
5800,0.7766,0.977295,0.0016
5850,0.7719,0.971924,0.0015
5900,0.7798,0.975098,0.0018
5950,0.7777,0.969727,0.0017
6000,0.7802,0.975342,0.0014
6050,0.7751,0.965820,0.0013
6100,0.7834,0.965576,0.0008
6150,0.7776,0.973389,0.0006
6200,0.7815,0.972900,0.0007
6250,0.7789,0.970459,0.0013
6300,0.7782,0.968506,0.0008
6350,0.7777,0.975342,0.0006
6400,0.7808,0.972900,0.0008
6450,0.7821,0.973145,0.0005
6500,0.7754,0.965088,0.0006
6550,0.7764,0.977295,0.0007
6600,0.7834,0.970703,0.0008
6650,0.7754,0.963867,0.0008
6700,0.7791,0.971924,0.0009
6750,0.7777,0.972168,0.0006
6800,0.7773,0.970703,0.0007
6850,0.7804,0.966064,0.0005
6900,0.7793,0.968018,0.0004
6950,0.7803,0.967773,0.0004
7000,0.7753,0.966309,0.0004
7050,0.7814,0.972900,0.0003
7100,0.7848,0.970215,0.0005
7150,0.7791,0.957764,0.0007
7200,0.7803,0.970703,0.0008
7250,0.7826,0.969238,0.0005
7300,0.7820,0.965820,0.0006
7350,0.7810,0.968994,0.0006
7400,0.7802,0.970947,0.0010
7450,0.7821,0.959473,0.0012
7500,0.7811,0.955811,0.0009
7550,0.7804,0.965820,0.0010
7600,0.7771,0.967041,0.0011
7650,0.7825,0.957764,0.0010
7700,0.7762,0.965820,0.0016
7750,0.7822,0.955322,0.0014
7800,0.7826,0.961182,0.0019
7850,0.7777,0.961182,0.0023
7900,0.7838,0.970215,0.0020
7950,0.7777,0.975342,0.0020
8000,0.7753,0.971191,0.0018
8050,0.7754,0.962891,0.0019
8100,0.7826,0.959961,0.0018
8150,0.7782,0.967773,0.0014
8200,0.7765,0.975342,0.0014
8250,0.7745,0.969971,0.0013
8300,0.7795,0.970947,0.0014
8350,0.7864,0.959961,0.0015
8400,0.7812,0.964844,0.0012
8450,0.7803,0.966797,0.0015
8500,0.7820,0.950195,0.0012
8550,0.7787,0.962646,0.0016
8600,0.7819,0.962158,0.0015
8650,0.7791,0.970947,0.0015
8700,0.7760,0.971680,0.0012
8750,0.7789,0.974121,0.0009
8800,0.7866,0.971680,0.0012
8850,0.7744,0.968018,0.0015
8900,0.7788,0.973877,0.0019
8950,0.7799,0.973145,0.0012
9000,0.7804,0.975586,0.0011
9050,0.7775,0.968018,0.0014
9100,0.7812,0.979248,0.0014
9150,0.7863,0.972412,0.0013
9200,0.7723,0.966553,0.0009
9250,0.7834,0.972900,0.0011
9300,0.7806,0.975342,0.0013
9350,0.7788,0.971436,0.0013
9400,0.7782,0.962158,0.0015
9450,0.7805,0.973145,0.0017
9500,0.7822,0.959961,0.0018
9550,0.7783,0.969238,0.0020
9600,0.7808,0.963867,0.0025
9650,0.7841,0.974365,0.0024
9700,0.7754,0.958740,0.0023
9750,0.7788,0.962646,0.0020
9800,0.7837,0.967529,0.0021
9850,0.7810,0.959717,0.0021
9900,0.7809,0.968750,0.0025
9950,0.7769,0.972168,0.0023
10000,0.7754,0.965332,0.0027
10050,0.7791,0.965820,0.0021
10100,0.7805,0.958496,0.0025
10150,0.7788,0.963623,0.0024
10200,0.7819,0.970703,0.0019
10250,0.7767,0.962402,0.0024
10300,0.7742,0.966064,0.0030
10350,0.7714,0.962158,0.0026
10400,0.7826,0.953613,0.0031
10450,0.7787,0.958740,0.0032
10500,0.7816,0.966797,0.0030
10550,0.7832,0.966797,0.0030
10600,0.7767,0.968994,0.0027
10650,0.7794,0.977539,0.0026
10700,0.7826,0.974121,0.0026
10750,0.7848,0.974609,0.0024
10800,0.7777,0.974609,0.0032
10850,0.7832,0.979248,0.0027
10900,0.7823,0.975586,0.0032
10950,0.7793,0.963867,0.0034
11000,0.7805,0.966064,0.0032
11050,0.7811,0.975342,0.0026
11100,0.7720,0.971436,0.0028
11150,0.7767,0.962402,0.0024
11200,0.7800,0.967773,0.0025
11250,0.7747,0.964355,0.0018
11300,0.7793,0.969482,0.0025
