epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7700,0.000000,0.0040,0.005615,5.265,22
100,0.7827,0.000000,0.0041,0.005859,5.247,22
200,0.7749,0.000000,0.0040,0.005859,5.224,22
300,0.7729,0.000000,0.0040,0.006104,5.232,22
400,0.7715,0.000000,0.0040,0.005371,5.217,22
500,0.7886,0.000000,0.0041,0.005127,5.210,20
600,0.7705,0.000000,0.0040,0.004883,5.229,22
700,0.7920,0.000000,0.0040,0.005371,5.234,22
800,0.7798,0.000000,0.0040,0.006104,5.242,20
900,0.7822,0.000000,0.0039,0.005859,5.240,22
1000,0.7798,0.000000,0.0038,0.005859,5.198,20
1100,0.7778,0.000000,0.0039,0.004639,5.209,20
1200,0.7729,0.000000,0.0040,0.004639,5.230,20
1300,0.7856,0.000000,0.0040,0.004639,5.225,20
1400,0.7710,0.000000,0.0040,0.005127,5.226,20
1500,0.7817,0.000000,0.0039,0.005127,5.173,20
1600,0.7759,0.000000,0.0039,0.005859,5.149,21
1700,0.7812,0.000000,0.0039,0.005615,5.153,23
1800,0.7856,0.000000,0.0038,0.006836,5.166,21
1900,0.7778,0.000000,0.0039,0.006836,5.193,21
2000,0.7822,0.000000,0.0039,0.006348,5.191,19
2100,0.7798,0.000000,0.0040,0.004883,5.209,21
2200,0.7817,0.000000,0.0040,0.005371,5.217,21
2300,0.7822,0.000000,0.0040,0.005615,5.227,21
2400,0.7793,0.000000,0.0040,0.005859,5.239,22
2500,0.7788,0.000000,0.0039,0.006592,5.224,22
2600,0.7842,0.000000,0.0039,0.006104,5.237,22
2700,0.7720,0.000000,0.0038,0.006836,5.253,20
2800,0.7788,0.000000,0.0038,0.006348,5.230,20
2900,0.7817,0.000000,0.0038,0.006348,5.227,20
3000,0.7759,0.000000,0.0038,0.006836,5.218,24
3100,0.7817,0.000000,0.0038,0.005859,5.240,24
3200,0.7754,0.000000,0.0038,0.004883,5.228,20
3300,0.7720,0.000000,0.0037,0.005371,5.238,20
3400,0.7832,0.000000,0.0036,0.005859,5.226,20
3500,0.7759,0.000000,0.0037,0.006592,5.234,22
3600,0.7749,0.000000,0.0037,0.007080,5.225,22
3700,0.7798,0.000000,0.0038,0.006348,5.211,20
3800,0.7773,0.000000,0.0039,0.005127,5.173,23
3900,0.7856,0.000000,0.0039,0.004883,5.196,23
4000,0.7793,0.000000,0.0039,0.003906,5.205,23
4100,0.7744,0.000000,0.0039,0.006104,5.212,23
4200,0.7754,0.000000,0.0039,0.005371,5.211,23
4300,0.7729,0.000000,0.0039,0.006836,5.218,23
4400,0.7705,0.000000,0.0039,0.005859,5.235,26
4500,0.7783,0.000000,0.0041,0.005371,5.221,24
4600,0.7720,0.000000,0.0041,0.003906,5.196,22
4700,0.7808,0.000000,0.0041,0.005127,5.180,22
4800,0.7739,0.000000,0.0041,0.005127,5.174,20
4900,0.7773,0.000000,0.0041,0.005371,5.208,20
5000,0.7822,0.000000,0.0039,0.004883,5.187,20
5100,0.7886,0.000000,0.0040,0.005615,5.182,20
5200,0.7881,0.000000,0.0040,0.005859,5.167,20
5300,0.7700,0.000000,0.0041,0.005127,5.212,20
5400,0.7808,0.000000,0.0041,0.004639,5.169,20
5500,0.7793,0.000000,0.0041,0.005127,5.177,20
5600,0.7910,0.000000,0.0041,0.006348,5.184,20
5700,0.7832,0.000000,0.0041,0.005615,5.177,20
5800,0.7773,0.000000,0.0041,0.004639,5.182,22
5900,0.7705,0.000000,0.0040,0.003906,5.177,22
6000,0.7769,0.000000,0.0041,0.002930,5.175,22
6100,0.7690,0.000000,0.0040,0.003174,5.172,22
6200,0.7729,0.000000,0.0040,0.003906,5.152,22
6300,0.7686,0.000000,0.0041,0.004395,5.164,22
6400,0.7749,0.000000,0.0041,0.005859,5.192,20
6500,0.7930,0.000000,0.0040,0.005127,5.168,20
6600,0.7754,0.000000,0.0042,0.004883,5.176,18
6700,0.7808,0.000000,0.0040,0.003906,5.176,18
6800,0.7817,0.000000,0.0040,0.003906,5.194,20
6900,0.7793,0.000000,0.0040,0.003418,5.166,20
7000,0.7886,0.000000,0.0041,0.004395,5.156,22
7100,0.7686,0.000000,0.0041,0.004150,5.199,22
7200,0.7744,0.000000,0.0041,0.004395,5.190,22
7300,0.7773,0.000000,0.0041,0.005859,5.196,22
7400,0.7769,0.000000,0.0042,0.006104,5.215,20
7500,0.7671,0.000000,0.0041,0.005371,5.205,20
7600,0.7812,0.000000,0.0042,0.006592,5.197,26
7700,0.7729,0.000000,0.0041,0.005371,5.175,26
7800,0.7808,0.000000,0.0041,0.005127,5.187,26
7900,0.7773,0.000000,0.0041,0.005127,5.203,22
8000,0.7842,0.000000,0.0040,0.004395,5.166,24
8100,0.7759,0.000000,0.0040,0.005127,5.173,24
8200,0.7749,0.000000,0.0040,0.005127,5.186,22
8300,0.7837,0.000000,0.0039,0.003906,5.176,22
8400,0.7832,0.000000,0.0039,0.003418,5.166,24
8500,0.7788,0.000000,0.0040,0.004150,5.158,22
8600,0.7803,0.000000,0.0040,0.005371,5.189,22
8700,0.7871,0.000000,0.0039,0.006348,5.206,20
8800,0.7734,0.000000,0.0040,0.006348,5.214,22
8900,0.7769,0.000000,0.0039,0.005615,5.218,20
9000,0.7739,0.000000,0.0039,0.005859,5.223,20
9100,0.7910,0.000000,0.0040,0.005127,5.207,18
9200,0.7729,0.000000,0.0041,0.004883,5.213,20
9300,0.7803,0.000000,0.0040,0.003418,5.190,20
9400,0.7720,0.000000,0.0040,0.002930,5.209,18
9500,0.7788,0.000000,0.0039,0.003906,5.209,20
9600,0.7847,0.000000,0.0038,0.004395,5.198,20
9700,0.7676,0.000000,0.0039,0.004395,5.164,20
9800,0.7881,0.000000,0.0039,0.005615,5.166,19
9900,0.7837,0.000000,0.0040,0.005371,5.167,20
10000,0.7778,0.000000,0.0039,0.005127,5.169,20
10100,0.7759,0.000000,0.0039,0.003662,5.155,20
10200,0.7822,0.000000,0.0038,0.003174,5.158,22
10300,0.7666,0.000000,0.0038,0.003174,5.124,22
10400,0.7729,0.000000,0.0037,0.003662,5.129,22
10500,0.7798,0.000000,0.0037,0.003662,5.157,22
10600,0.7808,0.000000,0.0037,0.003906,5.151,22
10700,0.7788,0.000000,0.0037,0.004883,5.162,22
10800,0.7905,0.000000,0.0038,0.004395,5.184,20
10900,0.7769,0.000000,0.0038,0.005371,5.182,22
11000,0.7842,0.000000,0.0039,0.003662,5.168,20
11100,0.7715,0.000000,0.0039,0.003906,5.169,18
11200,0.7715,0.000000,0.0039,0.005371,5.182,22
11300,0.7764,0.000000,0.0039,0.005127,5.198,24
11400,0.7749,0.000000,0.0039,0.004639,5.206,22
11500,0.7754,0.000000,0.0039,0.005615,5.188,22
11600,0.7778,0.000000,0.0039,0.005615,5.156,24
11700,0.7837,0.000000,0.0039,0.004639,5.170,22
11800,0.7690,0.000000,0.0040,0.004883,5.198,22
11900,0.7812,0.000000,0.0039,0.004883,5.188,22
12000,0.7842,0.000000,0.0038,0.006104,5.192,22
12100,0.7803,0.000000,0.0039,0.005127,5.208,22
12200,0.7759,0.000000,0.0038,0.006348,5.196,22
12300,0.7783,0.000000,0.0039,0.005127,5.191,22
12400,0.7744,0.000000,0.0039,0.005859,5.220,20
12500,0.7783,0.000000,0.0039,0.005127,5.223,18
12600,0.7773,0.000000,0.0039,0.005371,5.238,20
12700,0.7837,0.000000,0.0038,0.006104,5.211,22
12800,0.7661,0.000000,0.0038,0.005615,5.208,20
12900,0.7744,0.000000,0.0038,0.004639,5.213,20
13000,0.7764,0.000000,0.0038,0.004639,5.212,22
13100,0.7778,0.000000,0.0038,0.004639,5.223,18
13200,0.7847,0.000000,0.0038,0.005615,5.209,18
13300,0.7764,0.000000,0.0038,0.004639,5.210,18
13400,0.7773,0.000000,0.0037,0.003906,5.214,22
13500,0.7827,0.000000,0.0037,0.004150,5.210,22
13600,0.7729,0.000000,0.0037,0.003662,5.190,20
13700,0.7852,0.000000,0.0037,0.004883,5.214,20
13800,0.7793,0.000000,0.0037,0.004639,5.210,20
13900,0.7754,0.000000,0.0037,0.004883,5.236,20
14000,0.7778,0.000000,0.0037,0.005127,5.222,20
14100,0.7847,0.000000,0.0037,0.004395,5.225,18
14200,0.7778,0.000000,0.0036,0.005371,5.204,18
14300,0.7686,0.000000,0.0037,0.004150,5.189,18
14400,0.7759,0.000000,0.0036,0.004150,5.237,18
14500,0.7700,0.000000,0.0036,0.005127,5.231,22
14600,0.7734,0.000000,0.0037,0.004883,5.176,22
14700,0.7881,0.000000,0.0038,0.003418,5.180,18
14800,0.7769,0.000000,0.0039,0.004395,5.188,17
14900,0.7695,0.000000,0.0039,0.005127,5.201,18
15000,0.7798,0.000000,0.0039,0.005371,5.208,18
15100,0.7822,0.000000,0.0039,0.005127,5.229,20
15200,0.7847,0.000000,0.0040,0.004395,5.217,20
15300,0.7773,0.000000,0.0040,0.005371,5.213,22
15400,0.7866,0.000000,0.0040,0.007324,5.236,22
15500,0.7744,0.000000,0.0040,0.006348,5.253,22
15600,0.7749,0.000000,0.0040,0.006836,5.225,22
15700,0.7729,0.000000,0.0041,0.007568,5.233,22
15800,0.7812,0.000000,0.0041,0.007568,5.216,22
15900,0.7886,0.000000,0.0041,0.006592,5.233,22
16000,0.7720,0.000000,0.0042,0.006348,5.250,22
16100,0.7852,0.000000,0.0041,0.005371,5.248,22
16200,0.7798,0.000000,0.0040,0.005371,5.270,22
16300,0.7803,0.000000,0.0041,0.005371,5.264,24
16400,0.7710,0.000000,0.0042,0.006348,5.263,22
16500,0.7778,0.000000,0.0042,0.005615,5.288,28
16600,0.7793,0.000000,0.0042,0.005371,5.280,28
16700,0.7793,0.000000,0.0043,0.006348,5.302,28
16800,0.7759,0.000000,0.0043,0.006592,5.282,28
16900,0.7759,0.000000,0.0043,0.006592,5.270,26
17000,0.7822,0.000000,0.0043,0.005615,5.261,26
17100,0.7778,0.000000,0.0043,0.005859,5.275,26
17200,0.7832,0.000000,0.0043,0.006836,5.270,26
17300,0.7852,0.000000,0.0043,0.006592,5.269,26
17400,0.7788,0.000000,0.0043,0.006592,5.257,26
17500,0.7700,0.000000,0.0043,0.005615,5.253,24
17600,0.7734,0.000000,0.0043,0.006104,5.246,24
17700,0.7852,0.000000,0.0042,0.004883,5.236,24
17800,0.7754,0.000000,0.0043,0.006104,5.237,22
17900,0.7749,0.000000,0.0043,0.006104,5.239,20
18000,0.7783,0.000000,0.0044,0.006348,5.227,20
18100,0.7788,0.000000,0.0044,0.006348,5.203,20
18200,0.7847,0.000000,0.0043,0.006348,5.203,20
18300,0.7681,0.000000,0.0044,0.006592,5.201,20
18400,0.7749,0.000000,0.0043,0.007080,5.247,24
18500,0.7754,0.000000,0.0043,0.006592,5.240,24
18600,0.7646,0.000000,0.0042,0.007324,5.247,22
18700,0.7695,0.000000,0.0042,0.006836,5.252,22
18800,0.7891,0.000000,0.0042,0.005615,5.260,22
18900,0.7798,0.000000,0.0042,0.005859,5.257,28
19000,0.7832,0.000000,0.0042,0.005615,5.302,28
19100,0.7896,0.000000,0.0041,0.006104,5.275,28
19200,0.7808,0.000000,0.0041,0.006836,5.263,26
19300,0.7881,0.000000,0.0042,0.006836,5.293,26
19400,0.7837,0.000000,0.0041,0.007080,5.293,24
19500,0.7812,0.000000,0.0040,0.006348,5.279,23
19600,0.7798,0.000000,0.0040,0.007324,5.314,23
19700,0.7656,0.000000,0.0040,0.007568,5.321,23
19800,0.7773,0.000000,0.0040,0.006348,5.282,24
19900,0.7725,0.000000,0.0040,0.007324,5.281,23
20000,0.7798,0.000000,0.0040,0.007080,5.285,21
20100,0.7832,0.000000,0.0041,0.007568,5.276,21
20200,0.7886,0.000000,0.0040,0.007080,5.266,21
20300,0.7754,0.000000,0.0040,0.007568,5.274,22
20400,0.7798,0.000000,0.0041,0.007324,5.247,24
20500,0.7817,0.000000,0.0041,0.005615,5.238,24
20600,0.7822,0.000000,0.0040,0.006104,5.251,22
20700,0.7754,0.000000,0.0041,0.006592,5.226,22
20800,0.7847,0.000000,0.0041,0.005859,5.215,22
20900,0.7690,0.000000,0.0042,0.006348,5.217,20
21000,0.7656,0.000000,0.0041,0.005371,5.218,20
21100,0.7812,0.000000,0.0040,0.005615,5.208,20
21200,0.7783,0.000000,0.0040,0.005615,5.224,20
21300,0.7861,0.000000,0.0040,0.004883,5.218,20
21400,0.7812,0.000000,0.0040,0.005615,5.220,20
21500,0.7852,0.000000,0.0039,0.005615,5.214,20
21600,0.7866,0.000000,0.0039,0.005859,5.185,24
21700,0.7837,0.000000,0.0039,0.007324,5.182,26
21800,0.7866,0.000000,0.0039,0.006836,5.184,26
21900,0.7842,0.000000,0.0040,0.007080,5.171,24
22000,0.7764,0.000000,0.0039,0.007324,5.179,22
22100,0.7812,0.000000,0.0039,0.007324,5.198,21
22200,0.7764,0.000000,0.0039,0.007080,5.180,28
22300,0.7764,0.000000,0.0039,0.007812,5.200,28
22400,0.7817,0.000000,0.0039,0.008057,5.195,28
22500,0.7812,0.000000,0.0039,0.007324,5.211,26
22600,0.7842,0.000000,0.0040,0.006348,5.194,26
22700,0.7925,0.000000,0.0041,0.006104,5.207,26
22800,0.7886,0.000000,0.0041,0.008057,5.225,26
22900,0.7852,0.000000,0.0042,0.005859,5.221,26
23000,0.7798,0.000000,0.0042,0.007324,5.222,26
23100,0.7817,0.000000,0.0041,0.006104,5.235,24
23200,0.7842,0.000000,0.0041,0.005859,5.218,20
23300,0.7710,0.000000,0.0041,0.006836,5.228,20
23400,0.7788,0.000000,0.0040,0.006348,5.258,20
23500,0.7778,0.000000,0.0040,0.005615,5.239,20
23600,0.7827,0.000000,0.0039,0.006592,5.224,20
23700,0.7822,0.000000,0.0040,0.005127,5.210,20
23800,0.7788,0.000000,0.0039,0.005859,5.209,20
23900,0.7783,0.000000,0.0039,0.006104,5.240,20
24000,0.7832,0.000000,0.0039,0.006836,5.229,20
24100,0.7881,0.000000,0.0038,0.006348,5.253,22
24200,0.7803,0.000000,0.0039,0.006348,5.305,22
24300,0.7773,0.000000,0.0040,0.005859,5.297,24
24400,0.7842,0.000000,0.0040,0.005127,5.301,23
24500,0.7837,0.000000,0.0040,0.004883,5.294,22
24600,0.7842,0.000000,0.0040,0.005615,5.285,22
24700,0.7754,0.000000,0.0040,0.004395,5.233,22
24800,0.7778,0.000000,0.0040,0.004883,5.231,20
24900,0.7754,0.000000,0.0041,0.003906,5.197,20
25000,0.7827,0.000000,0.0042,0.004395,5.196,22
25100,0.7710,0.000000,0.0041,0.004150,5.208,20
25200,0.7681,0.000000,0.0041,0.004639,5.214,20
25300,0.7876,0.000000,0.0041,0.005615,5.215,20
25400,0.7720,0.000000,0.0041,0.005127,5.240,20
25500,0.7876,0.000000,0.0041,0.005127,5.277,18
25600,0.7754,0.000000,0.0040,0.005371,5.285,20
25700,0.7847,0.000000,0.0041,0.005859,5.272,20
25800,0.7725,0.000000,0.0041,0.006348,5.261,20
25900,0.7769,0.000000,0.0041,0.005859,5.238,20
26000,0.7749,0.000000,0.0040,0.005371,5.229,20
26100,0.7812,0.000000,0.0041,0.005127,5.223,20
26200,0.7686,0.000000,0.0041,0.005859,5.221,20
26300,0.7651,0.000000,0.0040,0.005371,5.219,20
26400,0.7769,0.000000,0.0040,0.005371,5.196,21
26500,0.7817,0.000000,0.0040,0.005859,5.202,20
26600,0.7827,0.000000,0.0040,0.005127,5.205,20
26700,0.7783,0.000000,0.0040,0.005371,5.225,20
26800,0.7930,0.000000,0.0040,0.005371,5.189,20
26900,0.7773,0.000000,0.0040,0.006836,5.242,22
27000,0.7832,0.000000,0.0040,0.008301,5.239,22
27100,0.7798,0.000000,0.0039,0.007324,5.244,22
27200,0.7915,0.000000,0.0039,0.007080,5.244,22
27300,0.7832,0.000000,0.0039,0.006592,5.257,20
27400,0.7837,0.000000,0.0040,0.006592,5.202,24
27500,0.7783,0.000000,0.0040,0.007812,5.216,20
27600,0.7817,0.000000,0.0041,0.007324,5.189,20
27700,0.7886,0.000000,0.0042,0.006348,5.172,20
27800,0.7856,0.000000,0.0042,0.005371,5.166,20
27900,0.7847,0.000000,0.0042,0.004883,5.151,20
28000,0.7700,0.000000,0.0042,0.003906,5.139,24
28100,0.7822,0.000000,0.0041,0.004883,5.150,20
28200,0.7773,0.000000,0.0041,0.006348,5.149,18
28300,0.7725,0.000000,0.0041,0.005371,5.172,20
28400,0.7866,0.000000,0.0041,0.004150,5.192,22
28500,0.7915,0.000000,0.0041,0.004883,5.205,20
28600,0.7788,0.000000,0.0040,0.004883,5.211,20
28700,0.7695,0.000000,0.0039,0.004150,5.187,20
28800,0.7852,0.000000,0.0039,0.004639,5.159,20
28900,0.7749,0.000000,0.0039,0.004883,5.137,22
29000,0.7886,0.000000,0.0039,0.005371,5.126,22
29100,0.7798,0.000000,0.0039,0.005859,5.135,22
29200,0.7944,0.000000,0.0039,0.005859,5.138,24
29300,0.7666,0.000000,0.0039,0.006592,5.142,24
29400,0.7739,0.000000,0.0039,0.006592,5.125,22
29500,0.7832,0.000000,0.0039,0.005859,5.137,20
29600,0.7827,0.000000,0.0039,0.006348,5.149,20
29700,0.7817,0.000000,0.0039,0.004883,5.159,20
29800,0.7808,0.000000,0.0039,0.004395,5.150,20
29900,0.7832,0.000000,0.0039,0.004639,5.144,24
30000,0.7905,0.000000,0.0040,0.005371,5.149,20
30100,0.7793,0.000000,0.0040,0.004150,5.132,20
30200,0.7778,0.000000,0.0040,0.005859,5.144,20
30300,0.7739,0.000000,0.0041,0.004883,5.161,20
30400,0.7769,0.000000,0.0041,0.005371,5.172,20
