epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.000122,0.0039
10,0.7775,0.008179,0.0038
20,0.7783,0.046814,0.0037
30,0.7786,0.175476,0.0035
40,0.7805,0.413818,0.0033
50,0.7751,0.601562,0.0033
60,0.7827,0.709900,0.0033
70,0.7767,0.748840,0.0032
80,0.7822,0.776733,0.0030
90,0.7787,0.805786,0.0030
100,0.7770,0.820679,0.0033
110,0.7758,0.830200,0.0031
120,0.7765,0.837158,0.0030
130,0.7759,0.840820,0.0032
140,0.7782,0.840393,0.0030
150,0.7777,0.851685,0.0031
160,0.7775,0.856812,0.0032
170,0.7743,0.867310,0.0028
180,0.7792,0.879944,0.0026
190,0.7773,0.884033,0.0028
200,0.7777,0.884155,0.0028
210,0.7782,0.885437,0.0030
220,0.7833,0.887695,0.0034
230,0.7764,0.896912,0.0034
240,0.7789,0.896606,0.0036
250,0.7810,0.902588,0.0033
260,0.7777,0.901855,0.0033
270,0.7808,0.899902,0.0034
280,0.7836,0.896362,0.0035
290,0.7832,0.904236,0.0037
300,0.7803,0.903931,0.0034
310,0.7817,0.909851,0.0035
320,0.7795,0.908752,0.0034
330,0.7769,0.910278,0.0033
340,0.7777,0.910828,0.0034
350,0.7791,0.906860,0.0038
360,0.7822,0.902344,0.0038
370,0.7747,0.902649,0.0038
380,0.7778,0.907288,0.0039
390,0.7812,0.906982,0.0042
400,0.7811,0.894531,0.0041
410,0.7806,0.900574,0.0042
420,0.7770,0.900330,0.0040
430,0.7852,0.896912,0.0042
440,0.7738,0.897339,0.0043
450,0.7723,0.900574,0.0043
460,0.7777,0.903015,0.0042
470,0.7842,0.902466,0.0043
480,0.7821,0.906738,0.0042
490,0.7772,0.909729,0.0044
500,0.7815,0.913574,0.0042
510,0.7788,0.916321,0.0046
520,0.7792,0.919922,0.0046
530,0.7798,0.924561,0.0047
540,0.7819,0.924561,0.0045
550,0.7781,0.925720,0.0044
560,0.7780,0.923523,0.0043
570,0.7789,0.921570,0.0042
580,0.7761,0.926270,0.0039
590,0.7767,0.925232,0.0038
600,0.7754,0.929138,0.0038
610,0.7798,0.928955,0.0041
620,0.7799,0.932312,0.0041
630,0.7795,0.936340,0.0044
640,0.7791,0.942810,0.0045
650,0.7803,0.943298,0.0046
660,0.7778,0.949890,0.0047
670,0.7792,0.949402,0.0047
680,0.7832,0.945801,0.0048
690,0.7804,0.947937,0.0047
700,0.7731,0.952332,0.0045
710,0.7798,0.939392,0.0046
720,0.7793,0.939941,0.0045
730,0.7772,0.937683,0.0046
740,0.7766,0.946228,0.0047
750,0.7841,0.943848,0.0049
760,0.7810,0.950378,0.0049
770,0.7814,0.949951,0.0048
780,0.7786,0.948425,0.0049
790,0.7800,0.949707,0.0050
800,0.7762,0.952820,0.0052
810,0.7806,0.953857,0.0052
820,0.7767,0.948914,0.0054
830,0.7815,0.947815,0.0056
