epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7762,0.000000,0.0040,0.006348,5.282,26
20,0.7781,0.000732,0.0041,0.052490,6.987,32
40,0.7801,0.023438,0.0035,0.347900,12.948,32
60,0.7800,0.213379,0.0026,0.675781,23.207,32
80,0.7819,0.563477,0.0028,0.425537,28.207,32
100,0.7797,0.698486,0.0024,0.297852,29.385,32
120,0.7772,0.768799,0.0025,0.227539,29.966,32
140,0.7788,0.794678,0.0024,0.203857,30.184,32
160,0.7770,0.787109,0.0022,0.211426,30.147,32
180,0.7782,0.803223,0.0021,0.193604,30.223,32
200,0.7768,0.802246,0.0020,0.195312,30.268,32
220,0.7794,0.807861,0.0018,0.189697,30.315,32
240,0.7799,0.818604,0.0019,0.181396,30.421,32
260,0.7819,0.808838,0.0019,0.189697,30.334,32
280,0.7795,0.822754,0.0018,0.176025,30.423,32
300,0.7803,0.813965,0.0020,0.183838,30.350,32
320,0.7803,0.808105,0.0018,0.190186,30.259,32
340,0.7764,0.802002,0.0015,0.196045,30.271,32
360,0.7788,0.804443,0.0017,0.193359,30.327,32
380,0.7799,0.799561,0.0014,0.198486,30.250,32
400,0.7794,0.812500,0.0014,0.186279,30.364,32
420,0.7798,0.803467,0.0018,0.194824,30.279,32
440,0.7809,0.801514,0.0017,0.197266,30.346,32
460,0.7797,0.813721,0.0017,0.184570,30.333,32
480,0.7809,0.801025,0.0017,0.198242,30.317,32
500,0.7792,0.814941,0.0017,0.183594,30.404,32
520,0.7794,0.791748,0.0018,0.206543,30.280,32
540,0.7793,0.785400,0.0016,0.213623,30.178,32
560,0.7805,0.797119,0.0019,0.201904,30.258,32
580,0.7810,0.796875,0.0019,0.201904,30.278,32
600,0.7804,0.785156,0.0021,0.213867,30.215,32
620,0.7798,0.789551,0.0018,0.209717,30.255,32
640,0.7802,0.791748,0.0017,0.207764,30.289,32
660,0.7797,0.782715,0.0020,0.215576,30.210,32
680,0.7798,0.779053,0.0022,0.219727,30.148,32
700,0.7789,0.761719,0.0020,0.237549,30.164,32
720,0.7821,0.763428,0.0020,0.234375,30.108,32
740,0.7787,0.753418,0.0016,0.246094,30.049,32
760,0.7770,0.748047,0.0018,0.250732,29.968,32
780,0.7802,0.750244,0.0015,0.249268,30.013,32
800,0.7791,0.736084,0.0018,0.263428,29.965,32
820,0.7757,0.728271,0.0016,0.270996,29.908,32
840,0.7791,0.726074,0.0017,0.272461,29.876,32
860,0.7773,0.725830,0.0015,0.273682,29.878,32
