epoch,selected_frac,func_repl_frac,zero_frac
0,0.7806,0.000000,0.0039
10,0.7789,0.000000,0.0039
20,0.7819,0.000305,0.0040
30,0.7823,0.000305,0.0038
40,0.7799,0.003967,0.0036
50,0.7748,0.018066,0.0031
60,0.7760,0.055969,0.0025
70,0.7814,0.151428,0.0021
80,0.7812,0.302246,0.0018
90,0.7838,0.472412,0.0015
100,0.7834,0.605225,0.0015
110,0.7753,0.689453,0.0015
120,0.7765,0.728760,0.0015
130,0.7799,0.759766,0.0016
140,0.7789,0.768555,0.0015
150,0.7815,0.778381,0.0016
160,0.7809,0.782288,0.0014
170,0.7805,0.782227,0.0013
180,0.7767,0.785278,0.0014
190,0.7792,0.799500,0.0014
200,0.7754,0.801147,0.0014
210,0.7788,0.802917,0.0013
220,0.7789,0.807861,0.0014
230,0.7761,0.813354,0.0015
240,0.7788,0.816895,0.0014
250,0.7806,0.811340,0.0012
260,0.7797,0.820312,0.0011
270,0.7760,0.838989,0.0010
280,0.7842,0.835571,0.0011
290,0.7825,0.827942,0.0012
300,0.7809,0.823242,0.0012
310,0.7792,0.815430,0.0011
320,0.7864,0.813477,0.0011
330,0.7808,0.813232,0.0011
340,0.7747,0.813965,0.0012
350,0.7773,0.820312,0.0011
360,0.7784,0.817932,0.0011
370,0.7770,0.809082,0.0012
380,0.7830,0.806885,0.0014
390,0.7793,0.822876,0.0014
400,0.7806,0.829590,0.0013
410,0.7777,0.828369,0.0014
420,0.7852,0.829712,0.0013
430,0.7758,0.823669,0.0013
440,0.7822,0.830872,0.0013
450,0.7778,0.827698,0.0013
460,0.7733,0.823547,0.0012
470,0.7832,0.823853,0.0014
480,0.7781,0.826904,0.0014
490,0.7770,0.820679,0.0015
500,0.7795,0.815186,0.0013
510,0.7816,0.812317,0.0014
520,0.7837,0.804626,0.0013
530,0.7784,0.806458,0.0012
540,0.7838,0.809265,0.0012
550,0.7766,0.802429,0.0014
560,0.7847,0.799622,0.0015
570,0.7795,0.800598,0.0016
580,0.7820,0.775879,0.0016
590,0.7828,0.771484,0.0016
600,0.7827,0.760010,0.0016
610,0.7780,0.743958,0.0015
620,0.7806,0.739807,0.0015
630,0.7789,0.735229,0.0013
640,0.7797,0.742676,0.0012
650,0.7798,0.741150,0.0014
660,0.7821,0.745972,0.0016
670,0.7819,0.732666,0.0016
680,0.7756,0.731140,0.0014
690,0.7775,0.727600,0.0014
700,0.7827,0.723633,0.0015
710,0.7832,0.729797,0.0014
720,0.7783,0.718689,0.0014
730,0.7770,0.701111,0.0013
740,0.7775,0.702148,0.0015
750,0.7780,0.704468,0.0014
760,0.7832,0.691528,0.0015
770,0.7758,0.688110,0.0013
780,0.7797,0.678955,0.0013
790,0.7806,0.678406,0.0012
800,0.7767,0.681274,0.0013
810,0.7766,0.677734,0.0015
820,0.7814,0.679199,0.0014
830,0.7799,0.675110,0.0013
840,0.7784,0.675293,0.0012
850,0.7832,0.684387,0.0013
860,0.7799,0.676575,0.0012
