epoch,selected_frac,func_repl_frac,zero_frac
0,0.7856,0.000061,0.0039
10,0.7781,0.000916,0.0040
20,0.7806,0.017883,0.0041
30,0.7797,0.089050,0.0039
40,0.7777,0.249573,0.0036
50,0.7847,0.473511,0.0035
60,0.7761,0.641479,0.0032
70,0.7797,0.724670,0.0029
80,0.7781,0.778870,0.0028
90,0.7787,0.813782,0.0028
100,0.7787,0.834961,0.0027
110,0.7817,0.846252,0.0027
120,0.7814,0.868713,0.0029
130,0.7814,0.877380,0.0027
140,0.7787,0.885498,0.0027
150,0.7795,0.888428,0.0026
160,0.7775,0.891479,0.0027
170,0.7819,0.891785,0.0031
180,0.7781,0.893921,0.0032
190,0.7793,0.906982,0.0032
200,0.7804,0.908386,0.0032
210,0.7794,0.909363,0.0032
220,0.7776,0.912964,0.0028
230,0.7832,0.913757,0.0029
240,0.7810,0.913574,0.0028
250,0.7760,0.911926,0.0026
260,0.7781,0.914124,0.0026
270,0.7747,0.917725,0.0027
280,0.7809,0.923462,0.0029
290,0.7792,0.927307,0.0030
300,0.7814,0.926941,0.0031
310,0.7794,0.931091,0.0031
320,0.7756,0.931641,0.0031
330,0.7781,0.938354,0.0029
340,0.7789,0.937866,0.0029
350,0.7822,0.940552,0.0028
360,0.7784,0.935425,0.0026
370,0.7770,0.929749,0.0024
380,0.7812,0.930969,0.0022
390,0.7778,0.931519,0.0024
400,0.7789,0.928650,0.0022
410,0.7764,0.934021,0.0020
420,0.7842,0.929443,0.0021
430,0.7775,0.923035,0.0023
440,0.7821,0.919250,0.0024
450,0.7776,0.913513,0.0024
460,0.7798,0.925232,0.0022
470,0.7782,0.922974,0.0023
480,0.7787,0.931702,0.0023
490,0.7759,0.930664,0.0023
500,0.7781,0.927490,0.0022
510,0.7782,0.929626,0.0023
520,0.7831,0.931702,0.0023
530,0.7814,0.922119,0.0021
540,0.7783,0.927124,0.0022
550,0.7803,0.921814,0.0020
560,0.7820,0.923462,0.0022
570,0.7784,0.920105,0.0019
580,0.7809,0.922668,0.0016
590,0.7773,0.920471,0.0015
600,0.7784,0.931091,0.0015
610,0.7772,0.930542,0.0015
620,0.7855,0.931519,0.0014
630,0.7819,0.934265,0.0013
640,0.7745,0.937134,0.0014
650,0.7761,0.941345,0.0013
660,0.7817,0.941833,0.0012
670,0.7772,0.944458,0.0011
680,0.7761,0.945801,0.0010
690,0.7787,0.948242,0.0011
700,0.7776,0.949402,0.0011
710,0.7793,0.953003,0.0013
720,0.7766,0.954773,0.0013
730,0.7753,0.952087,0.0012
740,0.7784,0.949036,0.0011
750,0.7749,0.947388,0.0012
760,0.7766,0.942322,0.0011
770,0.7783,0.939209,0.0012
780,0.7784,0.937744,0.0014
790,0.7745,0.934692,0.0014
800,0.7819,0.931946,0.0015
810,0.7805,0.936157,0.0015
820,0.7788,0.932190,0.0016
830,0.7775,0.936523,0.0014
