epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7781,0.000000,0.0038,0.005615,5.157,22
100,0.7776,0.000000,0.0037,0.004639,5.264,26
200,0.7769,0.000000,0.0040,0.006104,5.189,22
300,0.7768,0.000000,0.0039,0.004150,5.245,22
400,0.7800,0.000000,0.0038,0.007812,5.184,22
500,0.7776,0.000000,0.0038,0.005859,5.177,21
600,0.7788,0.000000,0.0038,0.006104,5.182,22
700,0.7770,0.000000,0.0041,0.004395,5.163,20
800,0.7807,0.000000,0.0040,0.005371,5.143,20
900,0.7794,0.000000,0.0039,0.008057,5.176,20
1000,0.7778,0.000000,0.0041,0.006592,5.192,22
1100,0.7784,0.000000,0.0039,0.006104,5.167,20
1200,0.7782,0.000000,0.0036,0.008545,5.273,22
1300,0.7806,0.000000,0.0040,0.006348,5.207,24
1400,0.7774,0.000000,0.0039,0.004395,5.279,20
1500,0.7798,0.061279,0.0034,0.006836,6.833,32
1600,0.7810,0.946045,0.0003,0.053467,31.490,32
1700,0.7806,0.965088,0.0005,0.033936,31.654,32
1800,0.7775,0.964844,0.0003,0.034668,31.653,32
1900,0.7787,0.974365,0.0004,0.024902,31.711,32
2000,0.7795,0.981689,0.0005,0.017578,31.727,32
2100,0.7774,0.978760,0.0008,0.020264,31.690,32
2200,0.7792,0.982178,0.0007,0.017334,31.750,32
2300,0.7787,0.983154,0.0007,0.016113,31.719,32
2400,0.7812,0.980957,0.0010,0.018311,31.704,32
2500,0.7763,0.982422,0.0012,0.017334,31.734,32
2600,0.7799,0.982910,0.0012,0.016602,31.726,32
2700,0.7803,0.983154,0.0011,0.016357,31.712,32
2800,0.7789,0.982178,0.0016,0.017578,31.750,32
2900,0.7774,0.979980,0.0018,0.019531,31.702,32
3000,0.7796,0.982910,0.0018,0.016113,31.708,32
3100,0.7809,0.984619,0.0020,0.014404,31.706,32
3200,0.7807,0.983398,0.0022,0.016357,31.732,32
3300,0.7795,0.984619,0.0021,0.014893,31.734,32
3400,0.7798,0.984131,0.0020,0.015381,31.742,32
3500,0.7774,0.983154,0.0024,0.016113,31.730,32
