epoch,selected_frac,func_repl_frac,zero_frac
0,0.7800,0.000183,0.0040
10,0.7826,0.007202,0.0039
20,0.7837,0.054932,0.0037
30,0.7798,0.197388,0.0034
40,0.7765,0.425659,0.0034
50,0.7806,0.612976,0.0032
60,0.7784,0.703369,0.0031
70,0.7825,0.751648,0.0033
80,0.7800,0.784302,0.0035
90,0.7744,0.806763,0.0036
100,0.7742,0.827454,0.0041
110,0.7832,0.840759,0.0040
120,0.7770,0.842041,0.0041
130,0.7817,0.839417,0.0041
140,0.7786,0.853210,0.0040
150,0.7781,0.860535,0.0039
160,0.7823,0.862183,0.0036
170,0.7787,0.865295,0.0035
180,0.7806,0.860107,0.0031
190,0.7891,0.862305,0.0031
200,0.7819,0.868408,0.0031
210,0.7711,0.869690,0.0030
220,0.7770,0.879456,0.0030
230,0.7762,0.881409,0.0029
240,0.7788,0.885681,0.0029
250,0.7781,0.890930,0.0028
260,0.7758,0.892700,0.0029
270,0.7761,0.889221,0.0026
280,0.7805,0.892395,0.0026
290,0.7791,0.900757,0.0028
300,0.7814,0.897400,0.0026
310,0.7744,0.898926,0.0027
320,0.7770,0.908997,0.0025
330,0.7823,0.908875,0.0025
340,0.7808,0.896729,0.0023
350,0.7794,0.903748,0.0024
360,0.7772,0.899109,0.0024
370,0.7814,0.890198,0.0023
380,0.7780,0.894531,0.0022
390,0.7780,0.897644,0.0021
400,0.7820,0.898071,0.0020
410,0.7761,0.898926,0.0018
420,0.7850,0.903931,0.0017
430,0.7794,0.900696,0.0019
440,0.7794,0.903564,0.0018
450,0.7814,0.912109,0.0018
460,0.7820,0.916931,0.0018
470,0.7781,0.924194,0.0017
480,0.7814,0.922546,0.0016
490,0.7798,0.921387,0.0017
500,0.7780,0.924744,0.0015
510,0.7778,0.930969,0.0017
520,0.7798,0.932617,0.0019
530,0.7767,0.932678,0.0019
540,0.7782,0.931824,0.0019
550,0.7787,0.928894,0.0017
560,0.7834,0.929260,0.0017
570,0.7739,0.929749,0.0015
580,0.7794,0.927612,0.0016
590,0.7798,0.937317,0.0017
600,0.7810,0.941528,0.0018
610,0.7809,0.941467,0.0018
620,0.7799,0.937317,0.0018
630,0.7756,0.942200,0.0020
640,0.7832,0.934265,0.0020
650,0.7830,0.935974,0.0021
660,0.7715,0.940857,0.0023
670,0.7786,0.941345,0.0023
680,0.7806,0.940125,0.0022
690,0.7804,0.936279,0.0021
700,0.7758,0.939209,0.0021
710,0.7784,0.934387,0.0019
720,0.7815,0.936890,0.0019
730,0.7781,0.937378,0.0020
740,0.7816,0.938354,0.0021
750,0.7754,0.937805,0.0021
760,0.7797,0.940186,0.0021
770,0.7817,0.940857,0.0022
780,0.7828,0.943237,0.0020
790,0.7753,0.938843,0.0021
800,0.7771,0.937805,0.0022
810,0.7799,0.936340,0.0022
820,0.7759,0.937012,0.0020
