epoch,selected_frac,func_repl_frac,zero_frac
0,0.7806,0.000305,0.0039
10,0.7789,0.008850,0.0039
20,0.7819,0.060486,0.0040
30,0.7823,0.202148,0.0041
40,0.7799,0.410889,0.0040
50,0.7748,0.565735,0.0042
60,0.7760,0.667664,0.0043
70,0.7814,0.728027,0.0041
80,0.7812,0.768066,0.0041
90,0.7838,0.791687,0.0036
100,0.7834,0.811951,0.0041
110,0.7753,0.819092,0.0040
120,0.7765,0.825134,0.0043
130,0.7799,0.821594,0.0040
140,0.7789,0.821106,0.0039
150,0.7815,0.824829,0.0041
160,0.7809,0.830383,0.0043
170,0.7805,0.841797,0.0044
180,0.7767,0.836853,0.0047
190,0.7792,0.839966,0.0047
200,0.7754,0.840149,0.0045
210,0.7788,0.849182,0.0045
220,0.7789,0.849548,0.0048
230,0.7761,0.862183,0.0048
240,0.7788,0.865662,0.0050
250,0.7806,0.870300,0.0049
260,0.7797,0.867920,0.0051
270,0.7760,0.873535,0.0050
280,0.7842,0.867859,0.0050
290,0.7825,0.859863,0.0048
300,0.7809,0.864685,0.0045
310,0.7792,0.863403,0.0043
320,0.7864,0.865417,0.0043
330,0.7808,0.874939,0.0043
340,0.7747,0.879578,0.0042
350,0.7773,0.879150,0.0044
360,0.7784,0.883118,0.0046
370,0.7770,0.890320,0.0049
380,0.7830,0.884216,0.0047
390,0.7793,0.890869,0.0044
400,0.7806,0.890137,0.0042
410,0.7777,0.895386,0.0039
420,0.7852,0.896729,0.0038
430,0.7758,0.896851,0.0040
440,0.7822,0.903931,0.0038
450,0.7778,0.906738,0.0039
460,0.7733,0.905090,0.0038
470,0.7832,0.902954,0.0038
480,0.7781,0.903748,0.0037
490,0.7770,0.911682,0.0040
500,0.7795,0.915405,0.0039
510,0.7816,0.922546,0.0041
520,0.7837,0.922302,0.0037
530,0.7784,0.923584,0.0041
540,0.7838,0.924866,0.0040
550,0.7766,0.921570,0.0040
560,0.7847,0.920837,0.0038
570,0.7795,0.923645,0.0041
580,0.7820,0.921692,0.0038
590,0.7828,0.923279,0.0039
600,0.7827,0.928162,0.0038
610,0.7780,0.930054,0.0039
620,0.7806,0.939758,0.0041
630,0.7789,0.936401,0.0041
640,0.7797,0.938782,0.0039
650,0.7798,0.941833,0.0040
660,0.7821,0.944763,0.0042
670,0.7819,0.946838,0.0042
680,0.7756,0.953003,0.0043
690,0.7775,0.955078,0.0043
700,0.7827,0.951172,0.0046
710,0.7832,0.950928,0.0046
720,0.7783,0.952759,0.0045
730,0.7770,0.949341,0.0047
740,0.7775,0.949646,0.0048
750,0.7780,0.949036,0.0048
760,0.7832,0.953796,0.0052
770,0.7758,0.957031,0.0050
780,0.7797,0.956421,0.0050
790,0.7806,0.955322,0.0044
800,0.7767,0.954895,0.0044
810,0.7766,0.954041,0.0046
820,0.7814,0.956421,0.0046
