epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7807,0.000000,0.0038,0.005127,5.262,20
20,0.7795,0.001465,0.0036,0.055176,7.015,32
40,0.7780,0.023193,0.0033,0.323730,12.612,32
60,0.7796,0.255127,0.0031,0.625000,23.262,32
80,0.7799,0.624512,0.0024,0.368652,28.784,32
100,0.7768,0.757324,0.0020,0.239990,29.925,32
120,0.7781,0.806152,0.0022,0.192627,30.359,32
140,0.7797,0.802734,0.0022,0.196045,30.308,32
160,0.7788,0.824951,0.0021,0.172363,30.452,32
180,0.7821,0.819092,0.0021,0.180176,30.427,32
200,0.7779,0.830811,0.0025,0.168213,30.542,32
220,0.7809,0.834961,0.0024,0.162842,30.583,32
240,0.7796,0.833008,0.0024,0.165039,30.558,32
260,0.7794,0.820557,0.0023,0.177734,30.415,32
280,0.7791,0.814453,0.0025,0.184082,30.408,32
300,0.7804,0.825684,0.0022,0.173340,30.478,32
320,0.7804,0.822998,0.0023,0.176270,30.464,32
340,0.7780,0.823975,0.0022,0.174561,30.459,32
360,0.7784,0.811279,0.0024,0.187744,30.353,32
380,0.7773,0.813232,0.0025,0.185547,30.406,32
400,0.7784,0.825439,0.0024,0.173828,30.444,32
420,0.7810,0.831299,0.0024,0.167725,30.530,32
440,0.7791,0.826172,0.0026,0.170654,30.495,32
460,0.7771,0.817871,0.0026,0.180176,30.451,32
480,0.7783,0.817627,0.0022,0.181885,30.463,32
500,0.7798,0.819092,0.0023,0.178955,30.415,32
520,0.7782,0.812988,0.0020,0.184814,30.379,32
540,0.7794,0.819580,0.0017,0.178223,30.432,32
560,0.7768,0.815186,0.0021,0.183350,30.443,32
580,0.7785,0.797607,0.0024,0.199951,30.318,32
600,0.7777,0.793213,0.0021,0.205566,30.244,32
620,0.7802,0.795410,0.0023,0.203857,30.314,32
640,0.7803,0.793457,0.0023,0.205811,30.305,32
660,0.7789,0.781982,0.0024,0.217285,30.187,32
680,0.7775,0.768799,0.0028,0.229492,30.087,32
700,0.7798,0.777344,0.0025,0.221680,30.155,32
720,0.7766,0.784424,0.0024,0.214600,30.195,32
740,0.7779,0.756592,0.0024,0.243164,30.054,32
760,0.7806,0.763428,0.0026,0.235596,30.064,32
780,0.7786,0.736328,0.0030,0.262207,29.950,32
800,0.7796,0.729248,0.0026,0.270020,29.951,32
820,0.7795,0.744141,0.0028,0.255615,30.018,32
840,0.7778,0.718506,0.0027,0.280762,29.847,32
860,0.7792,0.727539,0.0027,0.271729,29.941,32
