epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7775,0.000000,0.0038,0.005920,5.192,26
100,0.7739,0.000000,0.0039,0.005798,5.199,26
200,0.7799,0.000000,0.0039,0.006042,5.188,22
300,0.7769,0.000000,0.0039,0.005798,5.189,22
400,0.7789,0.000000,0.0039,0.005615,5.186,24
500,0.7811,0.000000,0.0038,0.005371,5.180,24
600,0.7788,0.000000,0.0038,0.005920,5.170,28
700,0.7808,0.000000,0.0039,0.005615,5.158,28
800,0.7778,0.000000,0.0038,0.005005,5.156,22
900,0.7811,0.000000,0.0038,0.004944,5.158,28
1000,0.7766,0.000000,0.0038,0.005554,5.176,26
1100,0.7762,0.000000,0.0039,0.005432,5.172,28
1200,0.7826,0.000000,0.0039,0.005371,5.176,28
1300,0.7788,0.000000,0.0039,0.005066,5.165,28
1400,0.7825,0.000000,0.0039,0.005249,5.181,28
1500,0.7766,0.000000,0.0039,0.005249,5.184,26
1600,0.7764,0.000000,0.0039,0.005066,5.190,24
1700,0.7750,0.000000,0.0039,0.004822,5.201,24
1800,0.7843,0.000000,0.0039,0.004883,5.205,26
1900,0.7783,0.000000,0.0039,0.005432,5.216,26
2000,0.7830,0.000000,0.0039,0.006042,5.228,26
2100,0.7828,0.000000,0.0039,0.005554,5.220,26
2200,0.7836,0.000000,0.0038,0.005066,5.198,28
2300,0.7797,0.000000,0.0038,0.004761,5.194,22
2400,0.7764,0.000000,0.0038,0.004700,5.198,22
2500,0.7805,0.000000,0.0038,0.005066,5.196,22
2600,0.7761,0.000000,0.0038,0.005066,5.191,24
2700,0.7749,0.000000,0.0038,0.004822,5.203,24
2800,0.7847,0.000000,0.0038,0.005432,5.194,22
2900,0.7786,0.000000,0.0039,0.005432,5.196,22
3000,0.7826,0.000000,0.0039,0.005432,5.201,22
3100,0.7800,0.000000,0.0038,0.005981,5.207,26
3200,0.7767,0.000000,0.0038,0.005676,5.218,28
3300,0.7852,0.000000,0.0038,0.005554,5.210,28
3400,0.7723,0.000000,0.0039,0.005493,5.217,24
3500,0.7822,0.000000,0.0038,0.005859,5.221,24
3600,0.7775,0.000000,0.0038,0.005859,5.237,22
3700,0.7804,0.000000,0.0038,0.005981,5.229,28
3800,0.7770,0.000000,0.0038,0.005737,5.226,28
3900,0.7814,0.000000,0.0037,0.005066,5.249,26
4000,0.7769,0.850830,0.0005,0.020203,28.264,32
4100,0.7800,0.910645,0.0003,0.089111,31.108,32
4200,0.7782,0.921021,0.0004,0.078857,31.420,32
4300,0.7802,0.948853,0.0004,0.050903,31.501,32
4400,0.7810,0.968384,0.0011,0.031494,31.562,32
4500,0.7733,0.970764,0.0010,0.028992,31.526,32
4600,0.7842,0.967041,0.0007,0.032715,31.443,32
4700,0.7810,0.977783,0.0008,0.021973,31.469,32
4800,0.7787,0.980225,0.0006,0.019470,31.440,32
4900,0.7808,0.980103,0.0005,0.019531,31.359,32
5000,0.7781,0.977966,0.0004,0.021729,31.320,32
5100,0.7799,0.976013,0.0002,0.023743,31.442,32
5200,0.7787,0.978271,0.0002,0.021484,31.584,32
5300,0.7794,0.982422,0.0002,0.017151,31.637,32
5400,0.7854,0.983826,0.0004,0.015869,31.637,32
5500,0.7799,0.983948,0.0010,0.015747,31.630,32
5600,0.7810,0.980713,0.0011,0.018982,31.595,32
5700,0.7762,0.983521,0.0014,0.016235,31.688,32
5800,0.7808,0.984863,0.0014,0.014954,31.699,32
5900,0.7766,0.982483,0.0016,0.017151,31.718,32
6000,0.7793,0.985718,0.0014,0.013977,31.762,32
