epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7830,0.000000,0.0039,0.006226,5.266,26
20,0.7797,0.001282,0.0037,0.058472,7.023,32
40,0.7837,0.037537,0.0036,0.363647,13.520,32
60,0.7783,0.266602,0.0028,0.634399,23.820,32
80,0.7808,0.621155,0.0024,0.372559,28.793,32
100,0.7804,0.767334,0.0026,0.230652,30.021,32
120,0.7788,0.799072,0.0024,0.199097,30.259,32
140,0.7792,0.806274,0.0023,0.192566,30.363,32
160,0.7806,0.813599,0.0021,0.184021,30.447,32
180,0.7822,0.818176,0.0017,0.179443,30.453,32
200,0.7772,0.811951,0.0020,0.185730,30.450,32
220,0.7783,0.807678,0.0019,0.190674,30.427,32
240,0.7816,0.812927,0.0017,0.185547,30.476,32
260,0.7731,0.818115,0.0020,0.180725,30.493,32
280,0.7810,0.834473,0.0020,0.164673,30.578,32
300,0.7831,0.830688,0.0017,0.168518,30.552,32
320,0.7794,0.821899,0.0016,0.177185,30.442,32
340,0.7793,0.820862,0.0015,0.177673,30.462,32
360,0.7827,0.818359,0.0016,0.180786,30.432,32
380,0.7827,0.801270,0.0017,0.197510,30.344,32
400,0.7762,0.814026,0.0013,0.185486,30.418,32
420,0.7751,0.800293,0.0014,0.198608,30.347,32
440,0.7740,0.790955,0.0016,0.208191,30.325,32
460,0.7821,0.792786,0.0020,0.206238,30.359,32
480,0.7775,0.801270,0.0022,0.197754,30.363,32
500,0.7778,0.803894,0.0027,0.195007,30.338,32
520,0.7739,0.790710,0.0029,0.208008,30.243,32
540,0.7776,0.793274,0.0030,0.205017,30.257,32
560,0.7742,0.773560,0.0030,0.225037,30.151,32
580,0.7784,0.772400,0.0031,0.226501,30.143,32
600,0.7802,0.772217,0.0030,0.226196,30.071,32
620,0.7778,0.765381,0.0028,0.232666,30.073,32
640,0.7798,0.766907,0.0025,0.231079,30.096,32
660,0.7786,0.778259,0.0022,0.220642,30.149,32
680,0.7803,0.772827,0.0021,0.226379,30.109,32
700,0.7811,0.753235,0.0022,0.246094,30.032,32
720,0.7791,0.747620,0.0021,0.251038,29.973,32
740,0.7825,0.750122,0.0023,0.248718,29.946,32
760,0.7781,0.741760,0.0019,0.257385,29.910,32
780,0.7797,0.713196,0.0017,0.285400,29.764,32
800,0.7760,0.689575,0.0015,0.309326,29.744,32
820,0.7755,0.677917,0.0015,0.320923,29.675,32
840,0.7780,0.667358,0.0013,0.331787,29.684,32
860,0.7800,0.664551,0.0011,0.335022,29.689,32
