epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7783,0.000000,0.0037,0.007812,5.239,20
20,0.7795,0.000732,0.0037,0.048584,6.845,30
40,0.7786,0.024414,0.0037,0.308838,12.534,32
60,0.7795,0.209717,0.0030,0.655518,22.820,32
80,0.7767,0.560791,0.0024,0.427979,28.312,32
100,0.7792,0.715576,0.0021,0.282471,29.677,32
120,0.7822,0.775635,0.0024,0.222656,30.071,32
140,0.7771,0.793701,0.0023,0.204834,30.193,32
160,0.7790,0.808594,0.0021,0.188965,30.325,32
180,0.7802,0.802979,0.0021,0.193848,30.292,32
200,0.7802,0.812012,0.0023,0.186768,30.368,32
220,0.7810,0.813965,0.0021,0.184326,30.349,32
240,0.7806,0.821289,0.0026,0.177246,30.449,32
260,0.7800,0.825439,0.0023,0.173584,30.502,32
280,0.7817,0.829590,0.0024,0.169678,30.533,32
300,0.7805,0.832520,0.0024,0.166260,30.544,32
320,0.7784,0.820557,0.0025,0.177734,30.477,32
340,0.7783,0.824951,0.0026,0.174072,30.491,32
360,0.7829,0.813965,0.0024,0.185303,30.489,32
380,0.7798,0.812500,0.0023,0.185547,30.376,32
400,0.7787,0.818359,0.0020,0.180664,30.433,32
420,0.7812,0.830811,0.0021,0.168213,30.547,32
440,0.7795,0.815186,0.0022,0.183838,30.428,32
460,0.7784,0.824463,0.0023,0.173340,30.431,32
480,0.7782,0.825195,0.0023,0.173828,30.517,32
500,0.7803,0.793213,0.0025,0.203369,30.266,32
520,0.7793,0.814453,0.0027,0.184326,30.382,32
540,0.7786,0.814941,0.0025,0.183594,30.372,32
560,0.7812,0.817871,0.0024,0.181152,30.466,32
580,0.7826,0.806152,0.0025,0.193115,30.361,32
600,0.7783,0.814941,0.0025,0.183594,30.403,32
620,0.7779,0.807617,0.0025,0.191406,30.373,32
640,0.7798,0.790527,0.0025,0.207520,30.245,32
660,0.7775,0.776367,0.0027,0.222168,30.154,32
680,0.7791,0.782959,0.0027,0.215088,30.187,32
700,0.7810,0.796631,0.0027,0.202393,30.236,32
720,0.7807,0.786377,0.0027,0.211670,30.213,32
740,0.7796,0.784424,0.0026,0.214111,30.216,32
760,0.7782,0.771729,0.0024,0.227295,30.085,32
780,0.7786,0.774414,0.0023,0.224121,30.126,32
800,0.7799,0.761963,0.0022,0.236328,30.074,32
820,0.7794,0.763672,0.0025,0.235840,30.149,32
840,0.7808,0.764648,0.0026,0.234375,30.158,32
860,0.7777,0.736328,0.0026,0.262695,29.952,32
