epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7775,0.000000,0.0038,0.006592,5.273,26
20,0.7817,0.000977,0.0035,0.049744,6.808,32
40,0.7808,0.022400,0.0030,0.291138,12.064,32
60,0.7816,0.198364,0.0024,0.649475,22.273,32
80,0.7821,0.546936,0.0021,0.437622,27.905,32
100,0.7739,0.712097,0.0016,0.283997,29.430,32
120,0.7803,0.747070,0.0017,0.250732,29.744,32
140,0.7787,0.778931,0.0019,0.219299,30.006,32
160,0.7745,0.776001,0.0018,0.221985,29.971,32
180,0.7770,0.799011,0.0017,0.198914,30.140,32
200,0.7799,0.797241,0.0018,0.201050,30.204,32
220,0.7770,0.802856,0.0018,0.196045,30.289,32
240,0.7784,0.806396,0.0018,0.191895,30.299,32
260,0.7771,0.808655,0.0019,0.190247,30.356,32
280,0.7764,0.810059,0.0019,0.189087,30.331,32
300,0.7769,0.813293,0.0020,0.185547,30.357,32
320,0.7784,0.795349,0.0021,0.203003,30.188,32
340,0.7798,0.794373,0.0023,0.204407,30.210,32
360,0.7810,0.792175,0.0024,0.206360,30.142,32
380,0.7758,0.793152,0.0024,0.205505,30.107,32
400,0.7789,0.796509,0.0024,0.202209,30.159,32
420,0.7732,0.779602,0.0023,0.219299,30.075,32
440,0.7808,0.772583,0.0021,0.225830,30.033,32
460,0.7812,0.780518,0.0022,0.218079,30.052,32
480,0.7798,0.784546,0.0020,0.213928,30.096,32
500,0.7811,0.760986,0.0021,0.237183,29.910,32
520,0.7787,0.759155,0.0021,0.239807,29.935,32
540,0.7736,0.762634,0.0020,0.235962,29.982,32
560,0.7821,0.760620,0.0019,0.238220,29.996,32
580,0.7751,0.756470,0.0018,0.241699,29.997,32
600,0.7788,0.741516,0.0018,0.257263,29.863,32
620,0.7745,0.727234,0.0019,0.271362,29.802,32
640,0.7764,0.712036,0.0018,0.286804,29.755,32
660,0.7755,0.695618,0.0017,0.303406,29.566,32
680,0.7772,0.714478,0.0019,0.283447,29.676,32
700,0.7808,0.703918,0.0021,0.294250,29.650,32
720,0.7789,0.708862,0.0024,0.290100,29.691,32
740,0.7825,0.709595,0.0024,0.289185,29.724,32
760,0.7770,0.707825,0.0025,0.290527,29.663,32
780,0.7771,0.696228,0.0023,0.302002,29.624,32
800,0.7778,0.698669,0.0021,0.299622,29.617,32
820,0.7773,0.705322,0.0021,0.293884,29.660,32
840,0.7772,0.703857,0.0024,0.295105,29.695,32
860,0.7765,0.679688,0.0022,0.318542,29.512,32
