epoch,selected_frac,func_repl_frac,zero_frac
0,0.7767,0.004395,0.0040
50,0.7780,0.653564,0.0027
100,0.7791,0.765625,0.0030
150,0.7783,0.804199,0.0027
200,0.7793,0.803467,0.0025
250,0.7781,0.850830,0.0020
300,0.7764,0.874268,0.0021
350,0.7760,0.879395,0.0016
400,0.7792,0.895508,0.0014
450,0.7797,0.915771,0.0019
500,0.7784,0.922119,0.0023
550,0.7812,0.923584,0.0018
600,0.7804,0.925781,0.0021
650,0.7822,0.918213,0.0025
700,0.7781,0.931641,0.0023
750,0.7795,0.936768,0.0022
800,0.7810,0.951172,0.0025
850,0.7843,0.956055,0.0023
900,0.7809,0.963623,0.0019
950,0.7793,0.961670,0.0017
1000,0.7788,0.967041,0.0016
1050,0.7832,0.967773,0.0018
1100,0.7764,0.973877,0.0018
1150,0.7766,0.970459,0.0015
1200,0.7764,0.965332,0.0015
1250,0.7787,0.967773,0.0016
1300,0.7786,0.965820,0.0014
1350,0.7822,0.969482,0.0014
1400,0.7762,0.971436,0.0010
1450,0.7815,0.973389,0.0005
1500,0.7794,0.976562,0.0008
1550,0.7800,0.975342,0.0009
1600,0.7806,0.972900,0.0012
1650,0.7770,0.966797,0.0013
1700,0.7794,0.967529,0.0013
1750,0.7775,0.964355,0.0013
1800,0.7836,0.974121,0.0013
1850,0.7732,0.974854,0.0011
1900,0.7784,0.961914,0.0009
1950,0.7832,0.969727,0.0009
2000,0.7811,0.979248,0.0006
2050,0.7780,0.972168,0.0005
2100,0.7778,0.977051,0.0005
2150,0.7775,0.973877,0.0005
2200,0.7780,0.958984,0.0003
2250,0.7802,0.973877,0.0007
2300,0.7761,0.972168,0.0006
2350,0.7766,0.972412,0.0006
2400,0.7765,0.974365,0.0006
2450,0.7811,0.970459,0.0005
2500,0.7762,0.975830,0.0010
2550,0.7799,0.980957,0.0010
2600,0.7786,0.970947,0.0015
2650,0.7843,0.971924,0.0014
2700,0.7838,0.977539,0.0018
2750,0.7820,0.976318,0.0016
2800,0.7832,0.966064,0.0018
2850,0.7797,0.965820,0.0015
2900,0.7809,0.973389,0.0021
2950,0.7776,0.973877,0.0018
3000,0.7756,0.966064,0.0018
3050,0.7848,0.968506,0.0017
3100,0.7797,0.974609,0.0021
3150,0.7805,0.971436,0.0022
3200,0.7784,0.963867,0.0021
3250,0.7814,0.966309,0.0022
3300,0.7844,0.971680,0.0021
3350,0.7769,0.974121,0.0018
3400,0.7745,0.966553,0.0021
3450,0.7795,0.962402,0.0019
3500,0.7826,0.971191,0.0020
3550,0.7762,0.962402,0.0019
3600,0.7761,0.975830,0.0019
3650,0.7769,0.977051,0.0017
3700,0.7838,0.971191,0.0023
3750,0.7847,0.976318,0.0021
3800,0.7747,0.969482,0.0016
3850,0.7800,0.969971,0.0016
3900,0.7831,0.970947,0.0016
3950,0.7740,0.964844,0.0016
4000,0.7794,0.971680,0.0018
4050,0.7798,0.963135,0.0022
4100,0.7710,0.966064,0.0026
4150,0.7804,0.968262,0.0020
4200,0.7798,0.959229,0.0016
4250,0.7780,0.963135,0.0019
4300,0.7784,0.972900,0.0026
4350,0.7822,0.968018,0.0029
4400,0.7816,0.964600,0.0028
4450,0.7789,0.963623,0.0032
4500,0.7810,0.962891,0.0030
4550,0.7833,0.971924,0.0028
4600,0.7811,0.968506,0.0022
4650,0.7791,0.965332,0.0024
4700,0.7855,0.965332,0.0021
4750,0.7826,0.965576,0.0028
4800,0.7727,0.967773,0.0030
4850,0.7816,0.973877,0.0033
4900,0.7762,0.959473,0.0036
4950,0.7781,0.960938,0.0029
5000,0.7783,0.962646,0.0027
5050,0.7769,0.963135,0.0025
5100,0.7767,0.955811,0.0031
5150,0.7819,0.959473,0.0032
5200,0.7808,0.960449,0.0031
5250,0.7739,0.953125,0.0037
5300,0.7732,0.942871,0.0033
5350,0.7821,0.939209,0.0034
5400,0.7808,0.958984,0.0038
5450,0.7783,0.945312,0.0043
5500,0.7845,0.953857,0.0048
5550,0.7843,0.951904,0.0047
5600,0.7805,0.958496,0.0047
5650,0.7751,0.958496,0.0041
5700,0.7736,0.966064,0.0033
5750,0.7765,0.955566,0.0040
5800,0.7777,0.950684,0.0041
5850,0.7809,0.957764,0.0043
5900,0.7729,0.956299,0.0050
5950,0.7781,0.957031,0.0043
6000,0.7775,0.968994,0.0050
6050,0.7747,0.956787,0.0055
6100,0.7782,0.966064,0.0051
6150,0.7817,0.966309,0.0061
6200,0.7738,0.964111,0.0061
6250,0.7832,0.956055,0.0068
6300,0.7783,0.946777,0.0062
6350,0.7759,0.958008,0.0064
6400,0.7812,0.954102,0.0063
6450,0.7804,0.957520,0.0062
6500,0.7783,0.961182,0.0064
6550,0.7767,0.954834,0.0056
6600,0.7773,0.961914,0.0051
6650,0.7869,0.957031,0.0059
6700,0.7733,0.965088,0.0054
6750,0.7782,0.948730,0.0050
6800,0.7792,0.956299,0.0053
6850,0.7797,0.956299,0.0055
6900,0.7742,0.964355,0.0055
6950,0.7697,0.956543,0.0066
7000,0.7784,0.960693,0.0063
7050,0.7788,0.967041,0.0066
7100,0.7773,0.966553,0.0070
7150,0.7806,0.970947,0.0069
7200,0.7777,0.966309,0.0075
7250,0.7834,0.963623,0.0093
7300,0.7762,0.970459,0.0089
7350,0.7745,0.969238,0.0086
7400,0.7799,0.958740,0.0086
7450,0.7753,0.978760,0.0091
7500,0.7737,0.969238,0.0091
7550,0.7830,0.973877,0.0091
7600,0.7799,0.968506,0.0093
7650,0.7767,0.972656,0.0093
7700,0.7782,0.956299,0.0096
7750,0.7783,0.958740,0.0091
7800,0.7833,0.951904,0.0097
7850,0.7737,0.959229,0.0091
7900,0.7787,0.960938,0.0087
7950,0.7841,0.960938,0.0090
8000,0.7844,0.970459,0.0085
8050,0.7766,0.966309,0.0077
8100,0.7828,0.969482,0.0063
8150,0.7820,0.965576,0.0061
8200,0.7816,0.963867,0.0071
8250,0.7791,0.965332,0.0065
8300,0.7825,0.968750,0.0076
8350,0.7797,0.963379,0.0077
8400,0.7771,0.965820,0.0073
8450,0.7778,0.963623,0.0071
8500,0.7773,0.958740,0.0065
8550,0.7764,0.962646,0.0057
8600,0.7791,0.968750,0.0057
8650,0.7798,0.964600,0.0064
8700,0.7761,0.965820,0.0060
8750,0.7769,0.969727,0.0062
8800,0.7753,0.966309,0.0055
8850,0.7765,0.959473,0.0060
8900,0.7784,0.965332,0.0059
8950,0.7747,0.958496,0.0059
9000,0.7719,0.968262,0.0062
9050,0.7793,0.969238,0.0068
9100,0.7780,0.969971,0.0064
9150,0.7784,0.961670,0.0065
9200,0.7859,0.972656,0.0070
9250,0.7806,0.965332,0.0067
9300,0.7797,0.970215,0.0065
9350,0.7770,0.972412,0.0054
9400,0.7817,0.965576,0.0042
9450,0.7777,0.969971,0.0046
9500,0.7830,0.971924,0.0042
9550,0.7799,0.957275,0.0037
9600,0.7792,0.963623,0.0041
9650,0.7822,0.968750,0.0056
9700,0.7784,0.970947,0.0054
9750,0.7788,0.965088,0.0054
9800,0.7781,0.967773,0.0047
9850,0.7809,0.972900,0.0047
9900,0.7784,0.968506,0.0053
9950,0.7769,0.974365,0.0058
10000,0.7816,0.971680,0.0057
10050,0.7783,0.976318,0.0051
10100,0.7783,0.972412,0.0052
10150,0.7794,0.977051,0.0048
10200,0.7809,0.972168,0.0034
10250,0.7738,0.972900,0.0037
10300,0.7804,0.972656,0.0029
10350,0.7814,0.971436,0.0023
10400,0.7747,0.969971,0.0029
10450,0.7842,0.958984,0.0027
10500,0.7822,0.961670,0.0022
10550,0.7793,0.974854,0.0020
10600,0.7771,0.963135,0.0023
10650,0.7770,0.968750,0.0024
10700,0.7800,0.972168,0.0019
10750,0.7764,0.966797,0.0022
10800,0.7765,0.965332,0.0026
10850,0.7797,0.948975,0.0028
10900,0.7828,0.963379,0.0027
10950,0.7788,0.955566,0.0025
11000,0.7836,0.965332,0.0024
11050,0.7791,0.969238,0.0025
11100,0.7786,0.968506,0.0034
11150,0.7850,0.969238,0.0032
11200,0.7761,0.963867,0.0034
11250,0.7782,0.968750,0.0040
11300,0.7749,0.966064,0.0032
11350,0.7787,0.977539,0.0030
11400,0.7799,0.969727,0.0025
11450,0.7791,0.965820,0.0026
11500,0.7837,0.965088,0.0028
11550,0.7773,0.958496,0.0030
11600,0.7828,0.963867,0.0025
11650,0.7810,0.970947,0.0032
11700,0.7808,0.972168,0.0035
11750,0.7747,0.964600,0.0029
11800,0.7770,0.963867,0.0031
11850,0.7810,0.966309,0.0030
11900,0.7858,0.969727,0.0031
11950,0.7776,0.965576,0.0029
12000,0.7823,0.966553,0.0031
12050,0.7764,0.963867,0.0036
12100,0.7802,0.958008,0.0023
12150,0.7792,0.957520,0.0021
12200,0.7782,0.958740,0.0021
12250,0.7798,0.959473,0.0019
12300,0.7794,0.962891,0.0018
12350,0.7810,0.962402,0.0023
12400,0.7786,0.952881,0.0021
12450,0.7794,0.947510,0.0030
12500,0.7852,0.948730,0.0024
12550,0.7812,0.952148,0.0021
12600,0.7799,0.957275,0.0022
12650,0.7736,0.961426,0.0025
12700,0.7772,0.963379,0.0026
12750,0.7798,0.961914,0.0029
12800,0.7754,0.963867,0.0027
12850,0.7812,0.959717,0.0030
12900,0.7821,0.964111,0.0037
