epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.000000,0.0039
10,0.7775,0.000000,0.0040
20,0.7783,0.000427,0.0040
30,0.7786,0.003357,0.0037
40,0.7805,0.018372,0.0035
50,0.7751,0.073059,0.0032
60,0.7827,0.185120,0.0034
70,0.7767,0.364075,0.0033
80,0.7822,0.533447,0.0030
90,0.7787,0.635864,0.0031
100,0.7770,0.696777,0.0028
110,0.7758,0.715210,0.0028
120,0.7765,0.736023,0.0027
130,0.7759,0.748779,0.0027
140,0.7782,0.758728,0.0028
150,0.7777,0.765198,0.0027
160,0.7775,0.782043,0.0026
170,0.7743,0.778015,0.0025
180,0.7792,0.792480,0.0024
190,0.7773,0.800720,0.0025
200,0.7777,0.803833,0.0026
210,0.7782,0.801270,0.0025
220,0.7833,0.801392,0.0029
230,0.7764,0.798096,0.0028
240,0.7789,0.799072,0.0027
250,0.7810,0.805542,0.0026
260,0.7777,0.809509,0.0026
270,0.7808,0.811768,0.0025
280,0.7836,0.809021,0.0025
290,0.7832,0.811462,0.0025
300,0.7803,0.823730,0.0024
310,0.7817,0.824097,0.0028
320,0.7795,0.826843,0.0028
330,0.7769,0.828735,0.0028
340,0.7777,0.831787,0.0025
350,0.7791,0.830750,0.0025
360,0.7822,0.835693,0.0024
370,0.7747,0.836670,0.0024
380,0.7778,0.833069,0.0025
390,0.7812,0.827332,0.0024
400,0.7811,0.820984,0.0025
410,0.7806,0.811340,0.0022
420,0.7770,0.812622,0.0022
430,0.7852,0.815979,0.0024
440,0.7738,0.818298,0.0022
450,0.7723,0.819641,0.0021
460,0.7777,0.826782,0.0021
470,0.7842,0.817627,0.0021
480,0.7821,0.814453,0.0020
490,0.7772,0.812378,0.0022
500,0.7815,0.808594,0.0022
510,0.7788,0.806885,0.0020
520,0.7792,0.817444,0.0022
530,0.7798,0.814209,0.0023
540,0.7819,0.807007,0.0023
550,0.7781,0.804443,0.0024
560,0.7780,0.801575,0.0025
570,0.7789,0.794983,0.0024
580,0.7761,0.787537,0.0021
590,0.7767,0.781921,0.0021
600,0.7754,0.786682,0.0021
610,0.7798,0.781006,0.0021
620,0.7799,0.786499,0.0020
630,0.7795,0.784424,0.0021
640,0.7791,0.787720,0.0020
650,0.7803,0.787964,0.0020
660,0.7778,0.784241,0.0022
670,0.7792,0.787231,0.0021
680,0.7832,0.784180,0.0021
690,0.7804,0.782959,0.0022
700,0.7731,0.774536,0.0022
710,0.7798,0.778198,0.0025
720,0.7793,0.779663,0.0025
730,0.7772,0.782837,0.0025
740,0.7766,0.781494,0.0028
750,0.7841,0.784119,0.0029
760,0.7810,0.785645,0.0029
770,0.7814,0.777588,0.0028
780,0.7786,0.784058,0.0027
790,0.7800,0.785461,0.0025
800,0.7762,0.785706,0.0025
810,0.7806,0.780579,0.0024
820,0.7767,0.776550,0.0026
830,0.7815,0.759155,0.0026
840,0.7819,0.763184,0.0026
850,0.7810,0.766479,0.0027
