epoch,selected_frac,func_repl_frac,zero_frac
0,0.7856,0.000000,0.0039
10,0.7781,0.001099,0.0038
20,0.7806,0.011597,0.0037
30,0.7797,0.067566,0.0036
40,0.7777,0.215637,0.0034
50,0.7847,0.444458,0.0032
60,0.7761,0.632629,0.0032
70,0.7797,0.731018,0.0030
80,0.7781,0.787231,0.0029
90,0.7787,0.809204,0.0027
100,0.7787,0.821655,0.0026
110,0.7817,0.823730,0.0025
120,0.7814,0.838074,0.0024
130,0.7814,0.838440,0.0026
140,0.7787,0.841187,0.0025
150,0.7795,0.850891,0.0025
160,0.7775,0.855591,0.0025
170,0.7819,0.861023,0.0023
180,0.7781,0.868713,0.0024
190,0.7793,0.867554,0.0023
200,0.7804,0.862122,0.0025
210,0.7794,0.862976,0.0024
220,0.7776,0.855469,0.0023
230,0.7832,0.859436,0.0023
240,0.7810,0.852356,0.0022
250,0.7760,0.857117,0.0023
260,0.7781,0.857849,0.0023
270,0.7747,0.855957,0.0025
280,0.7809,0.865417,0.0027
290,0.7792,0.877197,0.0025
300,0.7814,0.881165,0.0026
310,0.7794,0.876099,0.0028
320,0.7756,0.881226,0.0027
330,0.7781,0.889404,0.0026
340,0.7789,0.889465,0.0026
350,0.7822,0.893066,0.0024
360,0.7784,0.890198,0.0025
370,0.7770,0.879944,0.0024
380,0.7812,0.879089,0.0027
390,0.7778,0.893494,0.0028
400,0.7789,0.894348,0.0026
410,0.7764,0.894775,0.0027
420,0.7842,0.892761,0.0026
430,0.7775,0.892883,0.0030
440,0.7821,0.900635,0.0028
450,0.7776,0.912720,0.0030
460,0.7798,0.914612,0.0030
470,0.7782,0.910767,0.0032
480,0.7787,0.916016,0.0033
490,0.7759,0.923035,0.0035
500,0.7781,0.922180,0.0036
510,0.7782,0.925476,0.0036
520,0.7831,0.925110,0.0035
530,0.7814,0.925781,0.0036
540,0.7783,0.936401,0.0037
550,0.7803,0.938293,0.0035
560,0.7820,0.943298,0.0035
570,0.7784,0.945435,0.0034
580,0.7809,0.947388,0.0035
590,0.7773,0.950623,0.0037
600,0.7784,0.952393,0.0037
610,0.7772,0.943909,0.0038
620,0.7855,0.948669,0.0036
630,0.7819,0.946777,0.0034
640,0.7745,0.937805,0.0030
650,0.7761,0.938843,0.0030
660,0.7817,0.939087,0.0031
670,0.7772,0.942322,0.0030
680,0.7761,0.945984,0.0029
690,0.7787,0.945312,0.0029
700,0.7776,0.951111,0.0029
710,0.7793,0.953979,0.0029
720,0.7766,0.954590,0.0029
730,0.7753,0.958435,0.0026
740,0.7784,0.955566,0.0027
750,0.7749,0.948242,0.0027
760,0.7766,0.956238,0.0024
770,0.7783,0.955383,0.0024
780,0.7784,0.955566,0.0023
790,0.7745,0.957703,0.0024
800,0.7819,0.958130,0.0024
810,0.7805,0.959534,0.0026
820,0.7788,0.960327,0.0025
830,0.7775,0.960449,0.0024
