epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7767,0.000000,0.0039,0.006287,5.193,24
100,0.7791,0.000000,0.0039,0.006470,5.186,24
200,0.7793,0.000000,0.0038,0.006653,5.188,22
300,0.7764,0.000000,0.0038,0.006042,5.195,22
400,0.7792,0.000000,0.0039,0.006470,5.201,24
500,0.7784,0.000000,0.0039,0.006775,5.210,24
600,0.7804,0.000000,0.0039,0.006653,5.186,22
700,0.7781,0.000000,0.0039,0.006348,5.177,24
800,0.7810,0.000000,0.0039,0.006531,5.181,23
900,0.7809,0.000000,0.0039,0.005981,5.182,23
1000,0.7788,0.000000,0.0039,0.006165,5.175,22
1100,0.7764,0.000000,0.0039,0.006104,5.178,22
1200,0.7764,0.000000,0.0039,0.005066,5.187,24
1300,0.7786,0.000000,0.0039,0.005188,5.190,24
1400,0.7762,0.000000,0.0039,0.005127,5.193,24
1500,0.7794,0.000000,0.0039,0.005432,5.192,28
1600,0.7806,0.000000,0.0039,0.005737,5.189,28
1700,0.7794,0.000000,0.0039,0.005493,5.187,28
1800,0.7836,0.000000,0.0039,0.005676,5.188,28
1900,0.7784,0.000000,0.0039,0.006165,5.200,28
2000,0.7811,0.000000,0.0039,0.005920,5.180,28
2100,0.7778,0.000000,0.0039,0.005615,5.192,28
2200,0.7780,0.000000,0.0039,0.005127,5.175,26
2300,0.7761,0.000000,0.0039,0.005249,5.183,24
2400,0.7765,0.000000,0.0039,0.005066,5.169,24
2500,0.7762,0.000000,0.0040,0.005127,5.182,24
2600,0.7786,0.000000,0.0039,0.004822,5.192,22
2700,0.7838,0.000000,0.0039,0.004700,5.180,24
2800,0.7832,0.000000,0.0040,0.005981,5.184,24
2900,0.7809,0.000000,0.0040,0.006409,5.194,24
3000,0.7756,0.000000,0.0040,0.006287,5.202,24
3100,0.7797,0.000000,0.0039,0.005554,5.201,24
3200,0.7784,0.000000,0.0040,0.005981,5.223,24
3300,0.7844,0.000000,0.0039,0.006104,5.226,24
3400,0.7745,0.000000,0.0039,0.006592,5.222,24
3500,0.7826,0.000000,0.0039,0.005798,5.245,24
3600,0.7761,0.000000,0.0039,0.005798,5.223,24
3700,0.7838,0.000000,0.0039,0.005676,5.223,24
3800,0.7747,0.000000,0.0039,0.005615,5.216,24
3900,0.7831,0.000000,0.0039,0.005554,5.209,22
4000,0.7794,0.000000,0.0039,0.005371,5.188,22
4100,0.7710,0.000000,0.0039,0.005615,5.190,22
4200,0.7798,0.000000,0.0039,0.006042,5.191,23
4300,0.7784,0.000000,0.0039,0.005615,5.199,25
4400,0.7816,0.000000,0.0039,0.005798,5.194,25
4500,0.7810,0.000000,0.0039,0.006226,5.206,25
4600,0.7811,0.000000,0.0039,0.005127,5.186,25
4700,0.7855,0.000000,0.0038,0.005249,5.183,23
4800,0.7727,0.017029,0.0038,0.005737,5.659,32
4900,0.7762,0.907288,0.0001,0.092102,30.936,32
5000,0.7783,0.921875,0.0002,0.077576,31.422,32
5100,0.7767,0.951111,0.0004,0.048340,31.551,32
5200,0.7808,0.965393,0.0005,0.033752,31.594,32
5300,0.7732,0.972595,0.0006,0.026611,31.623,32
5400,0.7808,0.977783,0.0007,0.021667,31.671,32
5500,0.7845,0.977722,0.0008,0.021973,31.647,32
5600,0.7805,0.978455,0.0010,0.020813,31.615,32
5700,0.7736,0.982849,0.0010,0.016357,31.682,32
5800,0.7777,0.981140,0.0008,0.017944,31.654,32
5900,0.7729,0.981689,0.0008,0.017822,31.669,32
6000,0.7775,0.982117,0.0007,0.017151,31.708,32
6100,0.7782,0.984436,0.0008,0.015198,31.732,32
6200,0.7738,0.984680,0.0008,0.014893,31.762,32
6300,0.7783,0.984009,0.0009,0.015808,31.728,32
6400,0.7812,0.983093,0.0012,0.016235,31.753,32
6500,0.7783,0.985901,0.0010,0.013184,31.771,32
6600,0.7773,0.985901,0.0014,0.013611,31.781,32
6700,0.7733,0.983948,0.0011,0.015259,31.752,32
6800,0.7792,0.981995,0.0018,0.017517,31.722,32
6900,0.7742,0.984619,0.0018,0.015015,31.696,32
