epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7861,0.000000,0.0039,0.005981,5.221,22
100,0.7770,0.000000,0.0039,0.005310,5.218,22
200,0.7777,0.000000,0.0039,0.005493,5.213,22
300,0.7803,0.000000,0.0039,0.005615,5.213,22
400,0.7811,0.000000,0.0039,0.006104,5.216,22
500,0.7815,0.000000,0.0039,0.005737,5.203,22
600,0.7754,0.000000,0.0039,0.005615,5.213,20
700,0.7731,0.000000,0.0039,0.006042,5.212,22
800,0.7762,0.000000,0.0039,0.006165,5.211,22
900,0.7821,0.000000,0.0039,0.006531,5.212,24
1000,0.7749,0.000000,0.0039,0.005920,5.209,22
1100,0.7842,0.000000,0.0039,0.005615,5.211,22
1200,0.7758,0.000000,0.0039,0.005920,5.226,20
1300,0.7781,0.000000,0.0039,0.006165,5.226,20
1400,0.7825,0.000000,0.0040,0.005798,5.232,22
1500,0.7817,0.000000,0.0039,0.005737,5.226,22
1600,0.7803,0.000000,0.0040,0.005249,5.218,22
1700,0.7802,0.000000,0.0040,0.005249,5.217,22
1800,0.7806,0.000000,0.0039,0.005127,5.219,22
1900,0.7839,0.000000,0.0039,0.005188,5.222,22
2000,0.7750,0.000000,0.0039,0.005127,5.224,22
2100,0.7825,0.000000,0.0040,0.005432,5.225,22
2200,0.7744,0.000000,0.0040,0.005676,5.226,22
2300,0.7811,0.000000,0.0039,0.005737,5.232,24
2400,0.7771,0.000000,0.0039,0.005798,5.228,22
2500,0.7756,0.000000,0.0039,0.005615,5.214,22
2600,0.7805,0.000000,0.0039,0.005554,5.221,24
2700,0.7742,0.000000,0.0039,0.005737,5.226,26
2800,0.7823,0.000000,0.0039,0.005981,5.216,26
2900,0.7776,0.000000,0.0039,0.005676,5.213,26
3000,0.7770,0.000000,0.0039,0.006226,5.210,26
3100,0.7775,0.000000,0.0039,0.006104,5.212,26
3200,0.7776,0.000000,0.0039,0.006226,5.226,24
3300,0.7823,0.000000,0.0039,0.006042,5.224,24
3400,0.7728,0.000000,0.0039,0.006165,5.210,24
3500,0.7750,0.000000,0.0039,0.006287,5.213,24
3600,0.7769,0.000000,0.0039,0.005981,5.203,22
