epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7804,0.000000,0.0038,0.003662,5.264,19
100,0.7796,0.000000,0.0037,0.004395,5.180,22
200,0.7800,0.000000,0.0041,0.005615,5.225,24
300,0.7782,0.000000,0.0042,0.005859,5.210,19
400,0.7790,0.000000,0.0043,0.005127,5.237,20
500,0.7783,0.000000,0.0042,0.005859,5.088,22
600,0.7790,0.000000,0.0039,0.007080,5.179,24
700,0.7742,0.000000,0.0037,0.005859,5.158,20
800,0.7811,0.000000,0.0037,0.005127,5.180,22
900,0.7789,0.000000,0.0038,0.007324,5.240,20
1000,0.7792,0.000000,0.0039,0.007568,5.184,22
1100,0.7773,0.000000,0.0039,0.007080,5.345,22
1200,0.7791,0.000000,0.0041,0.005371,5.244,22
1300,0.7792,0.000000,0.0040,0.004883,5.260,20
1400,0.7802,0.000000,0.0040,0.003906,5.142,20
1500,0.7786,0.000000,0.0039,0.007812,5.222,22
1600,0.7805,0.000000,0.0043,0.005859,5.129,22
1700,0.7808,0.000000,0.0038,0.005859,5.161,20
1800,0.7786,0.000000,0.0040,0.005615,5.134,21
1900,0.7794,0.000000,0.0043,0.004639,5.193,22
2000,0.7782,0.000000,0.0041,0.007080,5.125,20
2100,0.7770,0.000000,0.0039,0.002686,5.142,20
2200,0.7816,0.000000,0.0043,0.005371,5.094,20
2300,0.7772,0.000000,0.0038,0.008789,5.185,24
2400,0.7811,0.000000,0.0037,0.006104,5.225,20
2500,0.7787,0.000000,0.0040,0.004639,5.118,18
2600,0.7794,0.000000,0.0039,0.006592,5.187,20
2700,0.7799,0.000000,0.0042,0.005371,5.115,20
2800,0.7818,0.000000,0.0041,0.007080,5.186,21
2900,0.7782,0.000000,0.0041,0.005859,5.152,28
3000,0.7798,0.000000,0.0041,0.007080,5.206,24
3100,0.7795,0.000000,0.0041,0.005371,5.168,22
3200,0.7780,0.000000,0.0042,0.004150,5.162,18
3300,0.7797,0.000000,0.0039,0.005127,5.181,26
3400,0.7807,0.000000,0.0041,0.004639,5.173,22
3500,0.7817,0.000000,0.0041,0.004150,5.142,22
3600,0.7780,0.000000,0.0040,0.004150,5.103,22
3700,0.7819,0.000000,0.0043,0.005859,5.219,20
3800,0.7767,0.000000,0.0039,0.005371,5.109,20
3900,0.7784,0.000000,0.0042,0.006348,5.208,22
4000,0.7797,0.000000,0.0038,0.006348,5.247,20
4100,0.7785,0.000000,0.0038,0.004395,5.150,20
4200,0.7789,0.000000,0.0039,0.006592,5.186,22
4300,0.7792,0.000000,0.0039,0.005127,5.155,20
4400,0.7809,0.000000,0.0039,0.008545,5.263,22
4500,0.7785,0.000000,0.0038,0.004395,5.170,22
4600,0.7809,0.000000,0.0042,0.005127,5.183,20
4700,0.7801,0.000000,0.0040,0.008057,5.186,24
4800,0.7786,0.000000,0.0038,0.006104,5.252,22
4900,0.7780,0.000000,0.0040,0.003662,5.205,20
5000,0.7780,0.000000,0.0040,0.006836,5.149,22
5100,0.7805,0.000000,0.0041,0.007080,5.235,24
5200,0.7796,0.000000,0.0042,0.006348,5.307,20
5300,0.7816,0.000000,0.0039,0.003662,5.233,20
5400,0.7773,0.000000,0.0040,0.006592,5.328,22
5500,0.7806,0.000000,0.0040,0.006104,5.153,22
5600,0.7796,0.000000,0.0044,0.007080,5.214,21
5700,0.7811,0.000000,0.0040,0.006348,5.217,22
5800,0.7815,0.000000,0.0038,0.004639,5.204,20
5900,0.7801,0.000000,0.0040,0.005859,5.169,23
6000,0.7788,0.000000,0.0042,0.004639,5.184,21
6100,0.7785,0.000000,0.0041,0.005127,5.192,20
6200,0.7779,0.000000,0.0040,0.007568,5.177,21
6300,0.7795,0.000000,0.0039,0.005615,5.177,22
6400,0.7788,0.000000,0.0037,0.005127,5.185,22
6500,0.7800,0.000000,0.0038,0.004150,5.245,18
6600,0.7795,0.000000,0.0039,0.004150,5.198,22
6700,0.7787,0.000000,0.0040,0.004395,5.188,19
6800,0.7790,0.000000,0.0042,0.004639,5.268,22
6900,0.7810,0.000000,0.0038,0.006104,5.186,22
7000,0.7771,0.000000,0.0041,0.003418,5.110,18
7100,0.7782,0.000000,0.0039,0.006348,5.164,24
7200,0.7791,0.000000,0.0039,0.008057,5.198,26
7300,0.7820,0.000000,0.0039,0.006104,5.297,20
7400,0.7804,0.000000,0.0039,0.005127,5.260,22
7500,0.7797,0.000000,0.0038,0.005859,5.219,23
7600,0.7788,0.000000,0.0040,0.003418,5.175,22
7700,0.7804,0.000000,0.0037,0.006592,5.329,22
7800,0.7804,0.000000,0.0043,0.007080,5.250,24
7900,0.7784,0.000000,0.0041,0.005371,5.193,22
8000,0.7816,0.007324,0.0039,0.006836,5.442,32
8100,0.7804,0.895264,0.0004,0.104004,30.833,32
8200,0.7803,0.814453,0.0003,0.185059,30.308,32
8300,0.7773,0.909180,0.0006,0.089355,30.588,32
8400,0.7769,0.936768,0.0006,0.063232,30.811,32
8500,0.7773,0.943604,0.0009,0.056396,31.053,32
8600,0.7802,0.965576,0.0008,0.033447,31.376,32
8700,0.7787,0.972168,0.0009,0.027100,31.533,32
8800,0.7817,0.975098,0.0013,0.024170,31.583,32
8900,0.7790,0.979004,0.0014,0.020508,31.701,32
9000,0.7787,0.984619,0.0016,0.015381,31.714,32
9100,0.7828,0.981201,0.0017,0.017822,31.701,32
9200,0.7776,0.980225,0.0018,0.019531,31.686,32
9300,0.7803,0.983887,0.0017,0.015381,31.751,32
9400,0.7796,0.985840,0.0014,0.013428,31.768,32
9500,0.7802,0.982422,0.0015,0.016846,31.726,32
9600,0.7780,0.982178,0.0014,0.016846,31.742,32
9700,0.7786,0.987305,0.0011,0.012207,31.776,32
9800,0.7795,0.985107,0.0012,0.014648,31.775,32
9900,0.7775,0.986328,0.0010,0.013184,31.780,32
10000,0.7764,0.984619,0.0009,0.014648,31.779,32
10100,0.7810,0.985107,0.0010,0.013428,31.762,32
