epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7810,0.000000,0.0040,0.007324,5.369,22
20,0.7807,0.000488,0.0036,0.052979,6.811,30
40,0.7791,0.021729,0.0036,0.318848,12.609,32
60,0.7810,0.214111,0.0030,0.655273,23.000,32
80,0.7806,0.566406,0.0026,0.426025,28.374,32
100,0.7751,0.718994,0.0029,0.278320,29.744,32
120,0.7794,0.759766,0.0026,0.239258,29.959,32
140,0.7796,0.790527,0.0030,0.206055,30.215,32
160,0.7798,0.803223,0.0030,0.194092,30.353,32
180,0.7783,0.803223,0.0027,0.193848,30.302,32
200,0.7789,0.816895,0.0028,0.181641,30.469,32
220,0.7825,0.818359,0.0027,0.179932,30.455,32
240,0.7789,0.817871,0.0028,0.178955,30.439,32
260,0.7795,0.802002,0.0026,0.195801,30.256,32
280,0.7780,0.801270,0.0028,0.197754,30.280,32
300,0.7798,0.802246,0.0024,0.194092,30.264,32
320,0.7785,0.808594,0.0025,0.187500,30.303,32
340,0.7779,0.818359,0.0027,0.180176,30.359,32
360,0.7787,0.804688,0.0025,0.194336,30.318,32
380,0.7791,0.795410,0.0025,0.202148,30.259,32
400,0.7787,0.803223,0.0023,0.195312,30.316,32
420,0.7782,0.810547,0.0023,0.188477,30.353,32
440,0.7778,0.809814,0.0023,0.186768,30.271,32
460,0.7801,0.794678,0.0026,0.203125,30.238,32
480,0.7787,0.791748,0.0025,0.206543,30.191,32
500,0.7782,0.801514,0.0025,0.195801,30.267,32
520,0.7789,0.799072,0.0029,0.199707,30.201,32
540,0.7784,0.791016,0.0026,0.208008,30.171,32
560,0.7779,0.781982,0.0027,0.216064,30.112,32
580,0.7776,0.798584,0.0027,0.199951,30.218,32
600,0.7792,0.787842,0.0028,0.211182,30.225,32
620,0.7772,0.793213,0.0028,0.205078,30.221,32
640,0.7807,0.778320,0.0025,0.219971,30.088,32
660,0.7795,0.772705,0.0026,0.224121,30.061,32
680,0.7804,0.767090,0.0026,0.230469,30.077,32
700,0.7753,0.767578,0.0025,0.231201,30.090,32
720,0.7815,0.754150,0.0027,0.243652,29.978,32
740,0.7795,0.756592,0.0024,0.242676,30.036,32
760,0.7809,0.752441,0.0028,0.246826,30.014,32
780,0.7793,0.742920,0.0031,0.256348,29.906,32
800,0.7780,0.750488,0.0029,0.247559,30.003,32
820,0.7786,0.740234,0.0028,0.258057,29.900,32
840,0.7780,0.734863,0.0027,0.264404,29.945,32
860,0.7809,0.729980,0.0027,0.269043,29.877,32
