epoch,selected_frac,func_repl_frac,zero_frac
0,0.7767,0.001404,0.0039
10,0.7834,0.026062,0.0036
20,0.7784,0.133789,0.0034
30,0.7754,0.343384,0.0034
40,0.7781,0.552368,0.0035
50,0.7780,0.651306,0.0035
60,0.7794,0.701416,0.0035
70,0.7795,0.743652,0.0035
80,0.7808,0.761414,0.0036
90,0.7826,0.784851,0.0036
100,0.7791,0.781372,0.0035
110,0.7821,0.781006,0.0036
120,0.7762,0.787292,0.0035
130,0.7828,0.791687,0.0033
140,0.7794,0.792542,0.0033
150,0.7783,0.795898,0.0034
160,0.7776,0.806641,0.0033
170,0.7771,0.824219,0.0033
180,0.7776,0.839050,0.0031
190,0.7787,0.834351,0.0030
200,0.7793,0.844666,0.0030
210,0.7770,0.839844,0.0029
220,0.7792,0.842163,0.0029
230,0.7772,0.838989,0.0027
240,0.7816,0.842346,0.0026
250,0.7781,0.843445,0.0027
260,0.7825,0.846069,0.0025
270,0.7804,0.841309,0.0025
280,0.7787,0.851807,0.0025
290,0.7804,0.859802,0.0026
300,0.7764,0.857239,0.0026
310,0.7819,0.854431,0.0027
320,0.7794,0.842346,0.0027
330,0.7733,0.840698,0.0027
340,0.7791,0.836487,0.0027
350,0.7760,0.843018,0.0025
360,0.7805,0.842957,0.0023
370,0.7789,0.842102,0.0023
380,0.7804,0.849609,0.0024
390,0.7795,0.849854,0.0024
400,0.7792,0.843201,0.0024
410,0.7828,0.840149,0.0025
420,0.7771,0.839172,0.0026
430,0.7770,0.840027,0.0023
440,0.7794,0.845764,0.0022
450,0.7797,0.854736,0.0022
460,0.7804,0.854736,0.0020
470,0.7776,0.855408,0.0019
480,0.7747,0.861450,0.0021
490,0.7805,0.851379,0.0021
500,0.7784,0.863464,0.0022
510,0.7799,0.868896,0.0019
520,0.7753,0.872742,0.0020
530,0.7836,0.866089,0.0021
540,0.7794,0.867310,0.0021
550,0.7812,0.862915,0.0023
560,0.7845,0.870300,0.0022
570,0.7780,0.861267,0.0022
580,0.7784,0.863525,0.0021
590,0.7772,0.863892,0.0022
600,0.7804,0.864929,0.0024
610,0.7804,0.861755,0.0022
620,0.7815,0.861145,0.0020
630,0.7733,0.863647,0.0018
640,0.7803,0.867188,0.0019
650,0.7822,0.870972,0.0017
660,0.7816,0.867188,0.0019
670,0.7823,0.862793,0.0018
680,0.7834,0.862244,0.0018
690,0.7823,0.861389,0.0017
700,0.7781,0.861206,0.0016
710,0.7782,0.862610,0.0017
720,0.7772,0.865784,0.0015
730,0.7811,0.870117,0.0015
740,0.7786,0.867249,0.0013
750,0.7795,0.865784,0.0013
760,0.7764,0.865112,0.0012
770,0.7811,0.874573,0.0012
780,0.7822,0.874939,0.0010
790,0.7793,0.881165,0.0010
800,0.7810,0.880798,0.0010
810,0.7787,0.882751,0.0009
820,0.7848,0.892395,0.0009
