epoch,selected_frac,func_repl_frac,zero_frac
0,0.7767,0.012939,0.0039
50,0.7780,0.637695,0.0032
100,0.7791,0.747803,0.0029
150,0.7783,0.796631,0.0030
200,0.7793,0.837402,0.0029
250,0.7781,0.858643,0.0025
300,0.7764,0.863281,0.0022
350,0.7760,0.870605,0.0025
400,0.7792,0.872314,0.0027
450,0.7797,0.892090,0.0029
500,0.7784,0.891602,0.0024
550,0.7812,0.910889,0.0021
600,0.7804,0.924072,0.0024
650,0.7822,0.919189,0.0028
700,0.7781,0.913574,0.0030
750,0.7795,0.922363,0.0027
800,0.7810,0.928467,0.0025
850,0.7843,0.919434,0.0023
900,0.7809,0.940918,0.0018
950,0.7793,0.952637,0.0019
1000,0.7788,0.942871,0.0020
1050,0.7832,0.940186,0.0022
1100,0.7764,0.947266,0.0029
1150,0.7766,0.935059,0.0025
1200,0.7764,0.930664,0.0025
1250,0.7787,0.946045,0.0028
1300,0.7786,0.942383,0.0028
1350,0.7822,0.929199,0.0031
1400,0.7762,0.937744,0.0030
1450,0.7815,0.958496,0.0027
1500,0.7794,0.961670,0.0032
1550,0.7800,0.957275,0.0031
1600,0.7806,0.947998,0.0030
1650,0.7770,0.959717,0.0036
1700,0.7794,0.959229,0.0030
1750,0.7775,0.962891,0.0029
1800,0.7836,0.952637,0.0024
1850,0.7732,0.942871,0.0020
1900,0.7784,0.959473,0.0028
1950,0.7832,0.955811,0.0027
2000,0.7811,0.960449,0.0026
2050,0.7780,0.963379,0.0022
2100,0.7778,0.967773,0.0028
2150,0.7775,0.958252,0.0034
2200,0.7780,0.949463,0.0026
2250,0.7802,0.956787,0.0032
2300,0.7761,0.966064,0.0030
2350,0.7766,0.972168,0.0040
2400,0.7765,0.969482,0.0047
2450,0.7811,0.958252,0.0040
2500,0.7762,0.972168,0.0041
2550,0.7799,0.968506,0.0046
2600,0.7786,0.952881,0.0047
2650,0.7843,0.964355,0.0047
2700,0.7838,0.960449,0.0043
2750,0.7820,0.957031,0.0034
2800,0.7832,0.943604,0.0033
2850,0.7797,0.951660,0.0031
2900,0.7809,0.951660,0.0034
2950,0.7776,0.956787,0.0021
3000,0.7756,0.952637,0.0021
3050,0.7848,0.956299,0.0018
3100,0.7797,0.955811,0.0018
3150,0.7805,0.963867,0.0021
3200,0.7784,0.972656,0.0027
3250,0.7814,0.971191,0.0028
3300,0.7844,0.962891,0.0030
3350,0.7769,0.962891,0.0028
3400,0.7745,0.960938,0.0027
3450,0.7795,0.952148,0.0025
3500,0.7826,0.968994,0.0019
3550,0.7762,0.962891,0.0019
3600,0.7761,0.957764,0.0020
3650,0.7769,0.961182,0.0021
3700,0.7838,0.967529,0.0026
3750,0.7847,0.962158,0.0026
3800,0.7747,0.955322,0.0019
3850,0.7800,0.963867,0.0022
3900,0.7831,0.965820,0.0022
3950,0.7740,0.971436,0.0020
4000,0.7794,0.958252,0.0019
4050,0.7798,0.965088,0.0026
4100,0.7710,0.956299,0.0029
4150,0.7804,0.964844,0.0026
4200,0.7798,0.964355,0.0023
4250,0.7780,0.960938,0.0024
4300,0.7784,0.960205,0.0027
4350,0.7822,0.958252,0.0030
4400,0.7816,0.950684,0.0029
4450,0.7789,0.954102,0.0033
4500,0.7810,0.947998,0.0036
4550,0.7833,0.945068,0.0037
4600,0.7811,0.937012,0.0033
4650,0.7791,0.921631,0.0043
4700,0.7855,0.917480,0.0036
4750,0.7826,0.923096,0.0038
4800,0.7727,0.935059,0.0040
4850,0.7816,0.949219,0.0041
4900,0.7762,0.956787,0.0043
4950,0.7781,0.949219,0.0043
5000,0.7783,0.954834,0.0044
5050,0.7769,0.943359,0.0043
5100,0.7767,0.942139,0.0051
5150,0.7819,0.956055,0.0052
5200,0.7808,0.960938,0.0055
5250,0.7739,0.962158,0.0060
5300,0.7732,0.949707,0.0058
5350,0.7821,0.952393,0.0070
5400,0.7808,0.956299,0.0077
5450,0.7783,0.952881,0.0077
5500,0.7845,0.954346,0.0091
5550,0.7843,0.955566,0.0087
5600,0.7805,0.961182,0.0089
5650,0.7751,0.956055,0.0074
5700,0.7736,0.945557,0.0064
5750,0.7765,0.958008,0.0078
5800,0.7777,0.947754,0.0069
5850,0.7809,0.951904,0.0076
5900,0.7729,0.958740,0.0086
5950,0.7781,0.957275,0.0078
6000,0.7775,0.961670,0.0087
6050,0.7747,0.966309,0.0097
6100,0.7782,0.972412,0.0089
6150,0.7817,0.971680,0.0095
6200,0.7738,0.964355,0.0102
6250,0.7832,0.974365,0.0100
6300,0.7783,0.974365,0.0097
6350,0.7759,0.969971,0.0102
6400,0.7812,0.963623,0.0103
6450,0.7804,0.965820,0.0091
6500,0.7783,0.962402,0.0090
6550,0.7767,0.971191,0.0084
6600,0.7773,0.962646,0.0083
6650,0.7869,0.977539,0.0083
6700,0.7733,0.961670,0.0074
6750,0.7782,0.964844,0.0078
6800,0.7792,0.966797,0.0087
6850,0.7797,0.968506,0.0081
6900,0.7742,0.966309,0.0076
6950,0.7697,0.974854,0.0080
7000,0.7784,0.967041,0.0087
7050,0.7788,0.971924,0.0085
7100,0.7773,0.972656,0.0091
7150,0.7806,0.971924,0.0097
7200,0.7777,0.976074,0.0099
7250,0.7834,0.964355,0.0120
7300,0.7762,0.961670,0.0123
7350,0.7745,0.975830,0.0128
7400,0.7799,0.974121,0.0130
7450,0.7753,0.962646,0.0134
7500,0.7737,0.967773,0.0132
7550,0.7830,0.979492,0.0128
7600,0.7799,0.970947,0.0129
7650,0.7767,0.976318,0.0122
7700,0.7782,0.972900,0.0122
7750,0.7783,0.973389,0.0118
7800,0.7833,0.977051,0.0123
7850,0.7737,0.973633,0.0122
7900,0.7787,0.976562,0.0123
7950,0.7841,0.975098,0.0124
8000,0.7844,0.980713,0.0115
8050,0.7766,0.976074,0.0111
8100,0.7828,0.966064,0.0095
8150,0.7820,0.977539,0.0097
8200,0.7816,0.980713,0.0099
8250,0.7791,0.975342,0.0087
8300,0.7825,0.965820,0.0097
