epoch,selected_frac,func_repl_frac,zero_frac
0,0.7800,0.000000,0.0040
10,0.7826,0.000183,0.0039
20,0.7837,0.004272,0.0038
30,0.7798,0.027771,0.0036
40,0.7765,0.116211,0.0036
50,0.7806,0.283081,0.0037
60,0.7784,0.469543,0.0037
70,0.7825,0.594788,0.0035
80,0.7800,0.662659,0.0036
90,0.7744,0.714355,0.0034
100,0.7742,0.745728,0.0036
110,0.7832,0.763733,0.0035
120,0.7770,0.775085,0.0037
130,0.7817,0.789429,0.0036
140,0.7786,0.792419,0.0037
150,0.7781,0.795959,0.0040
160,0.7823,0.801697,0.0037
170,0.7787,0.787659,0.0040
180,0.7806,0.791016,0.0039
190,0.7891,0.794678,0.0038
200,0.7819,0.804077,0.0039
210,0.7711,0.823120,0.0040
220,0.7770,0.826782,0.0042
230,0.7762,0.834412,0.0042
240,0.7788,0.837280,0.0042
250,0.7781,0.842407,0.0040
260,0.7758,0.847412,0.0041
270,0.7761,0.852051,0.0042
280,0.7805,0.853027,0.0042
290,0.7791,0.850342,0.0043
300,0.7814,0.861206,0.0041
310,0.7744,0.869568,0.0042
320,0.7770,0.873535,0.0041
330,0.7823,0.877625,0.0039
340,0.7808,0.871277,0.0041
350,0.7794,0.873535,0.0043
360,0.7772,0.880676,0.0043
370,0.7814,0.876892,0.0042
380,0.7780,0.881104,0.0041
390,0.7780,0.870239,0.0043
400,0.7820,0.865906,0.0046
410,0.7761,0.870361,0.0047
420,0.7850,0.870667,0.0044
430,0.7794,0.873779,0.0044
440,0.7794,0.879456,0.0043
450,0.7814,0.886658,0.0045
460,0.7820,0.891296,0.0043
470,0.7781,0.884705,0.0043
480,0.7814,0.886292,0.0043
490,0.7798,0.878418,0.0045
500,0.7780,0.880737,0.0047
510,0.7778,0.884338,0.0047
520,0.7798,0.876465,0.0045
530,0.7767,0.884766,0.0041
540,0.7782,0.879028,0.0041
550,0.7787,0.883545,0.0041
560,0.7834,0.880066,0.0039
570,0.7739,0.886597,0.0038
580,0.7794,0.896301,0.0040
590,0.7798,0.891968,0.0039
600,0.7810,0.901062,0.0037
610,0.7809,0.896362,0.0037
620,0.7799,0.894836,0.0037
630,0.7756,0.891174,0.0032
640,0.7832,0.892273,0.0032
650,0.7830,0.886414,0.0031
660,0.7715,0.893311,0.0028
670,0.7786,0.893372,0.0028
680,0.7806,0.894897,0.0025
690,0.7804,0.899414,0.0025
700,0.7758,0.909180,0.0028
710,0.7784,0.904907,0.0025
720,0.7815,0.911072,0.0026
730,0.7781,0.908691,0.0025
740,0.7816,0.907227,0.0025
750,0.7754,0.905090,0.0023
760,0.7797,0.906555,0.0023
770,0.7817,0.901672,0.0024
780,0.7828,0.902405,0.0026
790,0.7753,0.901123,0.0026
800,0.7771,0.895203,0.0025
810,0.7799,0.898682,0.0025
820,0.7759,0.908081,0.0029
830,0.7827,0.913452,0.0030
840,0.7792,0.922485,0.0029
