epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7861,0.000000,0.0039,0.006714,5.285,22
20,0.7783,0.000427,0.0040,0.043945,6.745,32
40,0.7805,0.018372,0.0035,0.274536,11.873,32
60,0.7827,0.185120,0.0034,0.647278,22.164,32
80,0.7822,0.533447,0.0030,0.452209,27.924,32
100,0.7770,0.696777,0.0028,0.298950,29.416,32
120,0.7765,0.736023,0.0027,0.260315,29.775,32
140,0.7782,0.758728,0.0028,0.239075,29.950,32
160,0.7775,0.782043,0.0026,0.214966,30.163,32
180,0.7792,0.792480,0.0024,0.205261,30.198,32
200,0.7777,0.803833,0.0026,0.193970,30.243,32
220,0.7833,0.801392,0.0029,0.197449,30.327,32
240,0.7789,0.799072,0.0027,0.198914,30.313,32
260,0.7777,0.809509,0.0026,0.188782,30.364,32
280,0.7836,0.809021,0.0025,0.189636,30.373,32
300,0.7803,0.823730,0.0024,0.174500,30.460,32
320,0.7795,0.826843,0.0028,0.171326,30.449,32
340,0.7777,0.831787,0.0025,0.166809,30.478,32
360,0.7822,0.835693,0.0024,0.161987,30.482,32
380,0.7778,0.833069,0.0025,0.165710,30.532,32
400,0.7811,0.820984,0.0025,0.177795,30.396,32
420,0.7770,0.812622,0.0022,0.186340,30.373,32
440,0.7738,0.818298,0.0022,0.180725,30.427,32
460,0.7777,0.826782,0.0021,0.171753,30.475,32
480,0.7821,0.814453,0.0020,0.184631,30.413,32
500,0.7815,0.808594,0.0022,0.190674,30.379,32
520,0.7792,0.817444,0.0022,0.180969,30.404,32
540,0.7819,0.807007,0.0023,0.191772,30.294,32
560,0.7780,0.801575,0.0025,0.197144,30.300,32
580,0.7761,0.787537,0.0021,0.211426,30.224,32
600,0.7754,0.786682,0.0021,0.212097,30.212,32
620,0.7799,0.786499,0.0020,0.212585,30.182,32
640,0.7791,0.787720,0.0020,0.211121,30.211,32
660,0.7778,0.784241,0.0022,0.213989,30.173,32
680,0.7832,0.784180,0.0021,0.213989,30.161,32
700,0.7731,0.774536,0.0022,0.224487,30.128,32
720,0.7793,0.779663,0.0025,0.218689,30.187,32
740,0.7766,0.781494,0.0028,0.217163,30.200,32
760,0.7810,0.785645,0.0029,0.213562,30.187,32
780,0.7786,0.784058,0.0027,0.215027,30.186,32
800,0.7762,0.785706,0.0025,0.213562,30.209,32
820,0.7767,0.776550,0.0026,0.222534,30.181,32
840,0.7819,0.763184,0.0026,0.235962,30.122,32
860,0.7781,0.774292,0.0026,0.224792,30.161,32
