epoch,selected_frac,func_repl_frac,zero_frac
0,0.7800,0.000061,0.0040
10,0.7826,0.000183,0.0040
20,0.7837,0.002808,0.0039
30,0.7798,0.016846,0.0038
40,0.7765,0.063110,0.0036
50,0.7806,0.170227,0.0031
60,0.7784,0.337952,0.0028
70,0.7825,0.501038,0.0029
80,0.7800,0.615967,0.0028
90,0.7744,0.673401,0.0026
100,0.7742,0.706360,0.0027
110,0.7832,0.717834,0.0027
120,0.7770,0.745117,0.0028
130,0.7817,0.736267,0.0030
140,0.7786,0.747681,0.0031
150,0.7781,0.753662,0.0032
160,0.7823,0.764832,0.0033
170,0.7787,0.771484,0.0036
180,0.7806,0.779724,0.0035
190,0.7891,0.781616,0.0033
200,0.7819,0.782288,0.0035
210,0.7711,0.787903,0.0033
220,0.7770,0.803284,0.0031
230,0.7762,0.807373,0.0033
240,0.7788,0.807800,0.0033
250,0.7781,0.806702,0.0033
260,0.7758,0.798218,0.0033
270,0.7761,0.814575,0.0033
280,0.7805,0.819092,0.0030
290,0.7791,0.809692,0.0030
300,0.7814,0.816772,0.0027
310,0.7744,0.814209,0.0026
320,0.7770,0.822815,0.0023
330,0.7823,0.826599,0.0023
340,0.7808,0.822449,0.0022
350,0.7794,0.827942,0.0020
360,0.7772,0.828186,0.0020
370,0.7814,0.823364,0.0020
380,0.7780,0.812988,0.0021
390,0.7780,0.803650,0.0020
400,0.7820,0.792297,0.0020
410,0.7761,0.807312,0.0021
420,0.7850,0.806030,0.0021
430,0.7794,0.800293,0.0018
440,0.7794,0.809631,0.0018
450,0.7814,0.803345,0.0017
460,0.7820,0.810242,0.0016
470,0.7781,0.798401,0.0016
480,0.7814,0.804138,0.0015
490,0.7798,0.803345,0.0015
500,0.7780,0.807556,0.0014
510,0.7778,0.799011,0.0013
520,0.7798,0.789062,0.0015
530,0.7767,0.789429,0.0016
540,0.7782,0.784607,0.0016
550,0.7787,0.785034,0.0016
560,0.7834,0.787415,0.0017
570,0.7739,0.789917,0.0018
580,0.7794,0.785583,0.0018
590,0.7798,0.783081,0.0018
600,0.7810,0.778870,0.0016
610,0.7809,0.777893,0.0016
620,0.7799,0.776367,0.0019
630,0.7756,0.768982,0.0018
640,0.7832,0.764404,0.0017
650,0.7830,0.765198,0.0016
660,0.7715,0.771912,0.0015
670,0.7786,0.770752,0.0016
680,0.7806,0.756836,0.0016
690,0.7804,0.760071,0.0013
700,0.7758,0.761536,0.0013
710,0.7784,0.754883,0.0011
720,0.7815,0.750000,0.0012
730,0.7781,0.756165,0.0012
740,0.7816,0.760864,0.0013
750,0.7754,0.756592,0.0015
760,0.7797,0.747437,0.0015
770,0.7817,0.747681,0.0016
780,0.7828,0.729553,0.0018
790,0.7753,0.725647,0.0019
800,0.7771,0.737061,0.0019
810,0.7799,0.742615,0.0017
820,0.7759,0.741394,0.0019
830,0.7827,0.732239,0.0018
840,0.7792,0.732605,0.0017
