epoch,selected_frac,func_repl_frac,zero_frac,partial_frac,mean_copybytes,max_copybytes
0,0.7791,0.000000,0.0040,0.006042,5.262,28
20,0.7756,0.001465,0.0040,0.064331,7.135,32
40,0.7830,0.033997,0.0040,0.346863,13.277,32
60,0.7737,0.255005,0.0040,0.633911,23.728,32
80,0.7825,0.598816,0.0038,0.394287,28.633,32
100,0.7788,0.730957,0.0035,0.266113,29.751,32
120,0.7773,0.763916,0.0036,0.233948,30.012,32
140,0.7830,0.766357,0.0033,0.231628,30.012,32
160,0.7775,0.762390,0.0031,0.235474,30.004,32
180,0.7806,0.768188,0.0031,0.228821,30.055,32
200,0.7810,0.774170,0.0028,0.223633,30.130,32
220,0.7769,0.768005,0.0028,0.229858,30.117,32
240,0.7773,0.777893,0.0030,0.219727,30.128,32
260,0.7748,0.797546,0.0029,0.200623,30.287,32
280,0.7776,0.797302,0.0030,0.200745,30.368,32
300,0.7754,0.791687,0.0030,0.206177,30.314,32
320,0.7834,0.798157,0.0030,0.200073,30.323,32
340,0.7795,0.805298,0.0031,0.193237,30.381,32
360,0.7761,0.808350,0.0033,0.189453,30.404,32
380,0.7759,0.808167,0.0035,0.190796,30.433,32
400,0.7799,0.811279,0.0034,0.187744,30.459,32
420,0.7782,0.801331,0.0032,0.197693,30.382,32
440,0.7802,0.804688,0.0032,0.193970,30.370,32
460,0.7805,0.811462,0.0032,0.187317,30.401,32
480,0.7789,0.809814,0.0032,0.189453,30.396,32
500,0.7828,0.781128,0.0027,0.217163,30.166,32
520,0.7805,0.776672,0.0026,0.221985,30.201,32
540,0.7755,0.769287,0.0025,0.229004,30.102,32
560,0.7775,0.779907,0.0026,0.219116,30.256,32
580,0.7833,0.771057,0.0028,0.227539,30.154,32
600,0.7826,0.774658,0.0025,0.223938,30.226,32
620,0.7798,0.766724,0.0027,0.232544,30.190,32
640,0.7792,0.761902,0.0023,0.236694,30.130,32
660,0.7811,0.742676,0.0022,0.256165,29.962,32
680,0.7759,0.748169,0.0020,0.250732,29.977,32
700,0.7806,0.734558,0.0018,0.264465,29.911,32
720,0.7814,0.741211,0.0018,0.257812,29.951,32
740,0.7793,0.723816,0.0015,0.274658,29.862,32
760,0.7795,0.715881,0.0015,0.282837,29.775,32
780,0.7769,0.722656,0.0019,0.276184,29.839,32
800,0.7783,0.724121,0.0018,0.275208,29.870,32
820,0.7823,0.719543,0.0017,0.279602,29.917,32
840,0.7767,0.705261,0.0020,0.293762,29.843,32
860,0.7826,0.715881,0.0020,0.283569,29.949,32
