epoch,selected_frac,func_repl_frac,zero_frac
21200,0.7822,0.998291,0.0033
21250,0.7789,0.997803,0.0024
21300,0.7738,0.998291,0.0021
21350,0.7803,0.998291,0.0018
21400,0.7789,0.994873,0.0017
21450,0.7798,0.997559,0.0015
21500,0.7844,0.999268,0.0014
21550,0.7806,0.996582,0.0011
21600,0.7771,0.997314,0.0012
21650,0.7793,0.997559,0.0012
21700,0.7784,0.996338,0.0013
21750,0.7773,0.996338,0.0014
21800,0.7789,0.997559,0.0015
21850,0.7791,0.997070,0.0012
21900,0.7816,0.998291,0.0013
21950,0.7778,0.998291,0.0016
22000,0.7825,0.997070,0.0009
22050,0.7836,0.998047,0.0012
22100,0.7780,0.997803,0.0012
22150,0.7783,0.998047,0.0014
22200,0.7787,0.997559,0.0014
22250,0.7803,0.998535,0.0016
22300,0.7772,0.997314,0.0018
22350,0.7805,0.999023,0.0024
22400,0.7802,0.998535,0.0025
22450,0.7797,0.998047,0.0023
22500,0.7799,0.998047,0.0022
22550,0.7821,0.998535,0.0020
22600,0.7793,0.998047,0.0017
22650,0.7842,0.998291,0.0016
22700,0.7791,0.997314,0.0013
22750,0.7782,0.997803,0.0010
22800,0.7836,0.998535,0.0019
22850,0.7775,0.996094,0.0020
22900,0.7830,0.997314,0.0022
22950,0.7823,0.997314,0.0024
23000,0.7831,0.997314,0.0023
23050,0.7784,0.998047,0.0025
23100,0.7758,0.997314,0.0025
23150,0.7764,0.996338,0.0025
23200,0.7809,0.998047,0.0023
23250,0.7776,0.997559,0.0021
23300,0.7777,0.998047,0.0020
23350,0.7831,0.996094,0.0020
23400,0.7804,0.998291,0.0017
23450,0.7804,0.999023,0.0019
23500,0.7804,0.998047,0.0026
23550,0.7815,0.997314,0.0026
23600,0.7783,0.997559,0.0026
23650,0.7778,0.997070,0.0023
23700,0.7827,0.998779,0.0023
23750,0.7739,0.996826,0.0027
23800,0.7822,0.999268,0.0026
23850,0.7825,0.997314,0.0025
23900,0.7810,0.998047,0.0031
23950,0.7781,0.997803,0.0037
24000,0.7806,0.997314,0.0035
24050,0.7783,0.998535,0.0036
24100,0.7800,0.998291,0.0035
24150,0.7833,0.997803,0.0036
24200,0.7777,0.999756,0.0044
24250,0.7787,0.996094,0.0034
24300,0.7802,0.997559,0.0029
24350,0.7798,0.997803,0.0030
24400,0.7742,0.998779,0.0026
24450,0.7827,0.998291,0.0030
24500,0.7838,0.997559,0.0031
24550,0.7799,0.996826,0.0024
24600,0.7803,0.997803,0.0025
24650,0.7766,0.998779,0.0036
24700,0.7781,0.996338,0.0030
24750,0.7797,0.998291,0.0033
24800,0.7828,0.999023,0.0039
24850,0.7758,0.998779,0.0037
24900,0.7762,0.995605,0.0039
24950,0.7765,0.996826,0.0039
25000,0.7810,0.997314,0.0042
25050,0.7756,0.998535,0.0037
25100,0.7767,0.996582,0.0037
25150,0.7787,0.998535,0.0034
25200,0.7836,0.998291,0.0037
25250,0.7799,0.998535,0.0035
25300,0.7788,0.998291,0.0034
25350,0.7791,0.997559,0.0028
25400,0.7802,0.997314,0.0039
25450,0.7805,0.997070,0.0033
25500,0.7781,0.997803,0.0033
25550,0.7734,0.999268,0.0033
25600,0.7791,0.999268,0.0029
25650,0.7776,0.999023,0.0030
25700,0.7841,0.995361,0.0028
25750,0.7770,0.998535,0.0025
25800,0.7729,0.998291,0.0023
25850,0.7786,0.998291,0.0029
25900,0.7737,0.998047,0.0026
25950,0.7795,0.996826,0.0017
26000,0.7772,0.998779,0.0016
26050,0.7753,0.996094,0.0019
26100,0.7736,0.998291,0.0017
26150,0.7816,0.999268,0.0017
26200,0.7826,0.998047,0.0015
26250,0.7793,0.999023,0.0013
26300,0.7800,0.996582,0.0015
26350,0.7833,0.997070,0.0016
26400,0.7776,0.998291,0.0010
26450,0.7780,0.997314,0.0011
26500,0.7762,0.995850,0.0018
26550,0.7764,0.997803,0.0018
26600,0.7782,0.998047,0.0018
26650,0.7822,0.996338,0.0022
26700,0.7784,0.996094,0.0023
26750,0.7777,0.998291,0.0015
26800,0.7767,0.997314,0.0015
26850,0.7772,0.998535,0.0017
26900,0.7825,0.996826,0.0015
26950,0.7795,0.996826,0.0018
27000,0.7776,0.997803,0.0017
27050,0.7804,0.997803,0.0017
27100,0.7750,0.999023,0.0016
27150,0.7792,0.998535,0.0024
27200,0.7811,0.997070,0.0026
27250,0.7762,0.997070,0.0033
27300,0.7794,0.998535,0.0037
27350,0.7828,0.996826,0.0043
27400,0.7819,0.998047,0.0043
27450,0.7814,0.998047,0.0037
27500,0.7782,0.997070,0.0037
27550,0.7770,0.998291,0.0040
27600,0.7772,0.997559,0.0040
27650,0.7789,0.997559,0.0035
27700,0.7816,0.996826,0.0037
27750,0.7797,0.998779,0.0032
27800,0.7791,0.999023,0.0034
27850,0.7759,0.998291,0.0033
27900,0.7805,0.998779,0.0036
27950,0.7784,0.998047,0.0034
28000,0.7830,0.998535,0.0026
28050,0.7792,0.997803,0.0026
28100,0.7781,0.998535,0.0021
28150,0.7799,0.998047,0.0021
28200,0.7803,0.996338,0.0024
28250,0.7754,0.998291,0.0026
28300,0.7759,0.997559,0.0024
28350,0.7820,0.998779,0.0026
28400,0.7786,0.996338,0.0018
28450,0.7780,0.996826,0.0013
28500,0.7809,0.996094,0.0014
28550,0.7823,0.997559,0.0014
28600,0.7841,0.998291,0.0012
28650,0.7764,0.997559,0.0015
28700,0.7844,0.996582,0.0011
28750,0.7816,0.998047,0.0011
28800,0.7769,0.996094,0.0007
28850,0.7797,0.996582,0.0008
28900,0.7797,0.997070,0.0009
28950,0.7872,0.998291,0.0010
29000,0.7799,0.996826,0.0010
29050,0.7749,0.998047,0.0012
29100,0.7764,0.997559,0.0014
29150,0.7806,0.996826,0.0012
29200,0.7751,0.996338,0.0017
29250,0.7815,0.995605,0.0026
29300,0.7782,0.996338,0.0022
29350,0.7762,0.997559,0.0024
29400,0.7792,0.996826,0.0024
29450,0.7784,0.998047,0.0019
29500,0.7766,0.997803,0.0021
29550,0.7816,0.999023,0.0020
29600,0.7809,0.999023,0.0021
29650,0.7814,0.998047,0.0025
29700,0.7772,0.997803,0.0022
29750,0.7743,0.997803,0.0020
29800,0.7784,0.997803,0.0022
29850,0.7771,0.997070,0.0020
29900,0.7802,0.998047,0.0030
29950,0.7759,0.996338,0.0029
30000,0.7784,0.998047,0.0021
