epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.000366,0.0039
10,0.7775,0.011414,0.0038
20,0.7783,0.073669,0.0035
30,0.7786,0.241211,0.0033
40,0.7805,0.454102,0.0028
50,0.7751,0.629578,0.0025
60,0.7827,0.707458,0.0029
70,0.7767,0.757019,0.0025
80,0.7822,0.776367,0.0024
90,0.7787,0.791931,0.0021
100,0.7770,0.794006,0.0021
110,0.7758,0.799622,0.0021
120,0.7765,0.802551,0.0020
130,0.7759,0.815979,0.0021
140,0.7782,0.813171,0.0019
150,0.7777,0.827576,0.0020
160,0.7775,0.847168,0.0020
170,0.7743,0.847778,0.0022
180,0.7792,0.854004,0.0021
190,0.7773,0.856628,0.0022
200,0.7777,0.854126,0.0023
210,0.7782,0.865173,0.0022
220,0.7833,0.880493,0.0021
230,0.7764,0.884399,0.0019
240,0.7789,0.896667,0.0018
250,0.7810,0.900146,0.0020
260,0.7777,0.900208,0.0021
270,0.7808,0.903259,0.0021
280,0.7836,0.901062,0.0020
290,0.7832,0.907654,0.0020
300,0.7803,0.910278,0.0018
310,0.7817,0.912903,0.0018
320,0.7795,0.918640,0.0021
330,0.7769,0.912537,0.0020
340,0.7777,0.915100,0.0022
350,0.7791,0.913879,0.0022
360,0.7822,0.914368,0.0021
370,0.7747,0.918396,0.0021
380,0.7778,0.916748,0.0020
390,0.7812,0.923096,0.0019
400,0.7811,0.922180,0.0020
410,0.7806,0.929626,0.0024
420,0.7770,0.930969,0.0024
430,0.7852,0.923340,0.0024
440,0.7738,0.927185,0.0025
450,0.7723,0.927368,0.0024
460,0.7777,0.933960,0.0023
470,0.7842,0.936340,0.0025
480,0.7821,0.941772,0.0026
490,0.7772,0.949097,0.0027
500,0.7815,0.951538,0.0031
510,0.7788,0.950989,0.0031
520,0.7792,0.950989,0.0033
530,0.7798,0.948486,0.0031
540,0.7819,0.951721,0.0031
550,0.7781,0.953369,0.0030
560,0.7780,0.952881,0.0027
570,0.7789,0.954590,0.0028
580,0.7761,0.954224,0.0027
590,0.7767,0.951294,0.0028
600,0.7754,0.949646,0.0028
610,0.7798,0.945312,0.0026
620,0.7799,0.949158,0.0026
630,0.7795,0.949219,0.0027
640,0.7791,0.949768,0.0028
650,0.7803,0.946228,0.0029
660,0.7778,0.945007,0.0028
670,0.7792,0.947876,0.0028
680,0.7832,0.952454,0.0028
690,0.7804,0.949341,0.0028
700,0.7731,0.952820,0.0029
710,0.7798,0.953613,0.0030
720,0.7793,0.955750,0.0028
730,0.7772,0.961548,0.0028
740,0.7766,0.956909,0.0030
750,0.7841,0.956421,0.0032
760,0.7810,0.959473,0.0034
770,0.7814,0.959900,0.0035
780,0.7786,0.962646,0.0036
790,0.7800,0.957581,0.0035
800,0.7762,0.957581,0.0034
810,0.7806,0.965454,0.0031
820,0.7767,0.964355,0.0031
