epoch,selected_frac,func_repl_frac,zero_frac
0,0.7806,0.000000,0.0039
10,0.7789,0.000061,0.0039
20,0.7819,0.002197,0.0039
30,0.7823,0.020569,0.0040
40,0.7799,0.098511,0.0039
50,0.7748,0.266296,0.0037
60,0.7760,0.471924,0.0036
70,0.7814,0.618408,0.0035
80,0.7812,0.696655,0.0036
90,0.7838,0.742798,0.0036
100,0.7834,0.776245,0.0036
110,0.7753,0.797485,0.0038
120,0.7765,0.809631,0.0038
130,0.7799,0.829956,0.0036
140,0.7789,0.843445,0.0036
150,0.7815,0.854370,0.0037
160,0.7809,0.864563,0.0036
170,0.7805,0.861206,0.0035
180,0.7767,0.856506,0.0037
190,0.7792,0.855774,0.0039
200,0.7754,0.857788,0.0037
210,0.7788,0.858093,0.0038
220,0.7789,0.858948,0.0038
230,0.7761,0.865540,0.0037
240,0.7788,0.855591,0.0035
250,0.7806,0.862549,0.0038
260,0.7797,0.861084,0.0037
270,0.7760,0.869324,0.0034
280,0.7842,0.873108,0.0035
290,0.7825,0.874023,0.0032
300,0.7809,0.876709,0.0031
310,0.7792,0.879883,0.0032
320,0.7864,0.889526,0.0033
330,0.7808,0.894165,0.0032
340,0.7747,0.894531,0.0033
350,0.7773,0.888245,0.0037
360,0.7784,0.890991,0.0038
370,0.7770,0.902954,0.0035
380,0.7830,0.908813,0.0037
390,0.7793,0.902344,0.0037
400,0.7806,0.894897,0.0038
410,0.7777,0.897583,0.0038
420,0.7852,0.904419,0.0035
430,0.7758,0.892334,0.0037
440,0.7822,0.903992,0.0036
450,0.7778,0.908142,0.0035
460,0.7733,0.909790,0.0034
470,0.7832,0.908813,0.0035
480,0.7781,0.911011,0.0034
490,0.7770,0.913940,0.0035
500,0.7795,0.915771,0.0038
510,0.7816,0.923218,0.0038
520,0.7837,0.924805,0.0035
530,0.7784,0.931030,0.0034
540,0.7838,0.935669,0.0034
550,0.7766,0.939331,0.0035
560,0.7847,0.947449,0.0033
570,0.7795,0.951965,0.0033
580,0.7820,0.949341,0.0034
590,0.7828,0.958252,0.0033
600,0.7827,0.959778,0.0035
610,0.7780,0.961121,0.0034
620,0.7806,0.957642,0.0031
630,0.7789,0.955688,0.0031
640,0.7797,0.958923,0.0030
650,0.7798,0.962463,0.0032
660,0.7821,0.957092,0.0033
670,0.7819,0.954224,0.0035
680,0.7756,0.952637,0.0035
690,0.7775,0.953186,0.0036
700,0.7827,0.951904,0.0037
710,0.7832,0.955200,0.0038
720,0.7783,0.952209,0.0039
730,0.7770,0.961914,0.0039
740,0.7775,0.960571,0.0038
750,0.7780,0.958618,0.0038
760,0.7832,0.963928,0.0039
770,0.7758,0.959595,0.0040
780,0.7797,0.963135,0.0038
790,0.7806,0.967651,0.0039
800,0.7767,0.969055,0.0041
810,0.7766,0.964722,0.0045
820,0.7814,0.972473,0.0045
830,0.7799,0.967224,0.0045
840,0.7784,0.966980,0.0045
