epoch,selected_frac,repl_sig_frac,ldir_frac,loadpush_frac,func_repl_frac,true_repl_frac,solve_frac,niches_solved,avg_steps,halt_frac,uniq_frac,zero_frac
850,0.7810,0.8242,0.0000,0.8242,0.0029,0.0000,0.0000,0,497.8,0.0312,0.9727,0.1070
875,0.7733,0.8286,0.0000,0.8286,0.0054,0.0000,0.0000,0,497.0,0.0352,0.9824,0.0965
900,0.7821,0.8276,0.0000,0.8276,0.0034,0.0000,0.0000,0,498.9,0.0291,0.9805,0.1026
925,0.7820,0.8354,0.0000,0.8354,0.0024,0.0000,0.0000,0,495.6,0.0354,0.9785,0.1091
950,0.7784,0.8301,0.0000,0.8301,0.0007,0.0000,0.0000,0,496.4,0.0349,0.9863,0.1140
975,0.7776,0.8196,0.0000,0.8196,0.0039,0.0000,0.0000,0,498.4,0.0303,0.9883,0.1168
1000,0.7749,0.8420,0.0000,0.8420,0.0022,0.0000,0.0000,0,497.4,0.0322,0.9863,0.1062
1025,0.7831,0.8398,0.0000,0.8398,0.0029,0.0000,0.0000,0,499.5,0.0276,0.9922,0.1127
1050,0.7804,0.8503,0.0000,0.8503,0.0032,0.0000,0.0000,0,496.6,0.0344,0.9922,0.1130
1075,0.7770,0.8347,0.0000,0.8347,0.0042,0.0000,0.0000,0,497.1,0.0327,0.9941,0.1130
1100,0.7842,0.8552,0.0000,0.8552,0.0049,0.0000,0.0000,0,499.2,0.0286,0.9902,0.1106
1125,0.7776,0.8459,0.0000,0.8459,0.0017,0.0000,0.0000,0,496.7,0.0349,0.9824,0.1113
1150,0.7855,0.8459,0.0000,0.8459,0.0020,0.0000,0.0000,0,496.9,0.0337,0.9922,0.1127
1175,0.7812,0.8423,0.0000,0.8423,0.0034,0.0000,0.0000,0,498.7,0.0295,0.9844,0.1140
1200,0.7758,0.8306,0.0000,0.8306,0.0017,0.0000,0.0000,0,495.0,0.0376,0.9902,0.1167
1225,0.7758,0.8384,0.0000,0.8384,0.0022,0.0000,0.0000,0,494.8,0.0371,0.9922,0.1183
1250,0.7792,0.8445,0.0000,0.8445,0.0032,0.0000,0.0000,0,499.3,0.0278,0.9922,0.1170
1275,0.7797,0.8337,0.0000,0.8337,0.0044,0.0000,0.0000,0,498.8,0.0295,0.9922,0.1178
1300,0.7781,0.8506,0.0000,0.8506,0.0020,0.0000,0.0000,0,497.0,0.0315,0.9883,0.1174
1325,0.7745,0.8374,0.0000,0.8374,0.0015,0.0000,0.0000,0,499.2,0.0286,0.9902,0.1168
1350,0.7803,0.8354,0.0000,0.8354,0.0037,0.0000,0.0000,0,499.1,0.0281,0.9902,0.1183
1375,0.7799,0.8423,0.0000,0.8423,0.0039,0.0000,0.0000,0,498.3,0.0300,0.9902,0.1133
1400,0.7825,0.8335,0.0000,0.8335,0.0032,0.0000,0.0000,0,501.0,0.0242,0.9961,0.1196
1425,0.7744,0.8276,0.0000,0.8276,0.0015,0.0000,0.0000,0,500.5,0.0254,0.9883,0.1261
1450,0.7786,0.8452,0.0000,0.8452,0.0037,0.0002,0.0000,0,498.1,0.0312,0.9941,0.1210
1475,0.7759,0.8342,0.0000,0.8342,0.0037,0.0000,0.0000,0,498.8,0.0298,1.0000,0.1255
1500,0.7817,0.8262,0.0000,0.8262,0.0020,0.0000,0.0000,0,498.8,0.0298,1.0000,0.1296
1525,0.7769,0.8157,0.0000,0.8157,0.0024,0.0000,0.0000,0,500.6,0.0254,0.9980,0.1283
1550,0.7820,0.8108,0.0000,0.8108,0.0017,0.0000,0.0000,0,502.1,0.0225,1.0000,0.1313
1575,0.7810,0.8137,0.0000,0.8137,0.0034,0.0000,0.0000,0,497.7,0.0317,0.9961,0.1392
1600,0.7803,0.8015,0.0000,0.8015,0.0012,0.0000,0.0000,0,501.6,0.0237,0.9980,0.1367
1625,0.7805,0.8083,0.0000,0.8083,0.0012,0.0000,0.0000,0,500.9,0.0251,0.9922,0.1401
1650,0.7811,0.7842,0.0000,0.7842,0.0020,0.0000,0.0000,0,501.5,0.0244,0.9980,0.1490
1675,0.7849,0.7839,0.0000,0.7839,0.0024,0.0000,0.0000,0,500.6,0.0259,0.9980,0.1495
1700,0.7802,0.7715,0.0000,0.7715,0.0027,0.0000,0.0000,0,499.7,0.0278,0.9961,0.1555
1725,0.7809,0.7856,0.0000,0.7856,0.0015,0.0000,0.0000,0,498.8,0.0298,0.9980,0.1468
1750,0.7792,0.7817,0.0000,0.7817,0.0020,0.0000,0.0000,0,497.9,0.0305,0.9922,0.1469
1775,0.7820,0.7852,0.0000,0.7852,0.0027,0.0000,0.0000,0,502.2,0.0220,0.9941,0.1432
1800,0.7806,0.7766,0.0000,0.7766,0.0032,0.0000,0.0000,0,500.0,0.0266,0.9922,0.1491
1825,0.7836,0.7705,0.0000,0.7705,0.0012,0.0002,0.0000,0,499.9,0.0273,0.9980,0.1543
1850,0.7758,0.7632,0.0000,0.7632,0.0015,0.0002,0.0000,0,501.2,0.0247,0.9902,0.1521
1875,0.7827,0.7805,0.0000,0.7805,0.0024,0.0005,0.0000,0,499.6,0.0276,0.9961,0.1478
1900,0.7839,0.7690,0.0000,0.7690,0.0039,0.0022,0.0000,0,500.8,0.0266,0.9922,0.1489
1925,0.7758,0.7883,0.0000,0.7883,0.0049,0.0007,0.0000,0,501.1,0.0247,0.9941,0.1521
1950,0.7812,0.7700,0.0000,0.7700,0.0027,0.0005,0.0000,0,502.1,0.0212,0.9941,0.1506
1975,0.7773,0.7693,0.0000,0.7693,0.0017,0.0005,0.0000,0,499.7,0.0276,0.9961,0.1514
2000,0.7750,0.7717,0.0000,0.7717,0.0034,0.0020,0.0000,0,501.6,0.0242,0.9941,0.1480
2025,0.7759,0.7634,0.0000,0.7634,0.0032,0.0015,0.0000,0,502.0,0.0239,0.9961,0.1582
2050,0.7832,0.7612,0.0000,0.7612,0.0027,0.0010,0.0000,0,501.3,0.0244,0.9980,0.1529
2075,0.7822,0.7590,0.0000,0.7590,0.0027,0.0015,0.0000,0,501.6,0.0244,0.9961,0.1549
2100,0.7825,0.7615,0.0000,0.7615,0.0027,0.0012,0.0000,0,503.1,0.0205,0.9941,0.1560
2125,0.7814,0.7622,0.0000,0.7622,0.0056,0.0034,0.0000,0,500.7,0.0247,0.9902,0.1534
2150,0.7792,0.7654,0.0000,0.7654,0.0049,0.0020,0.0000,0,500.2,0.0281,0.9961,0.1537
2175,0.7791,0.7649,0.0000,0.7649,0.0068,0.0046,0.0000,0,498.9,0.0295,0.9980,0.1566
2200,0.7744,0.7544,0.0000,0.7544,0.0073,0.0059,0.0000,0,500.9,0.0254,0.9961,0.1547
2225,0.7814,0.7637,0.0000,0.7637,0.0056,0.0037,0.0000,0,501.0,0.0251,0.9961,0.1565
2250,0.7749,0.7537,0.0000,0.7537,0.0078,0.0063,0.0000,0,500.2,0.0261,0.9961,0.1593
2275,0.7819,0.7529,0.0000,0.7529,0.0081,0.0059,0.0000,0,499.1,0.0281,0.9980,0.1633
2300,0.7811,0.7522,0.0000,0.7522,0.0117,0.0098,0.0000,0,500.8,0.0261,0.9941,0.1609
2325,0.7822,0.7288,0.0000,0.7288,0.0105,0.0093,0.0000,0,500.0,0.0276,1.0000,0.1712
2350,0.7800,0.7346,0.0000,0.7346,0.0161,0.0144,0.0000,0,501.5,0.0232,0.9961,0.1753
2375,0.7783,0.7346,0.0000,0.7346,0.0205,0.0164,0.0000,0,502.9,0.0210,0.9922,0.1765
2400,0.7771,0.7429,0.0000,0.7429,0.0212,0.0200,0.0000,0,501.4,0.0247,0.9980,0.1705
2425,0.7810,0.7373,0.0000,0.7373,0.0239,0.0220,0.0000,0,502.1,0.0227,0.9941,0.1796
2450,0.7734,0.7261,0.0000,0.7261,0.0273,0.0261,0.0000,0,500.1,0.0281,0.9980,0.1803
2475,0.7830,0.7375,0.0000,0.7375,0.0315,0.0300,0.0000,0,502.8,0.0210,0.9941,0.1806
2500,0.7756,0.7361,0.0000,0.7361,0.0361,0.0349,0.0000,0,500.8,0.0269,0.9941,0.1779
2525,0.7810,0.7395,0.0000,0.7395,0.0444,0.0425,0.0000,0,500.9,0.0251,0.9941,0.1803
2550,0.7778,0.7498,0.0000,0.7498,0.0513,0.0486,0.0000,0,502.6,0.0227,0.9902,0.1881
2575,0.7804,0.7483,0.0000,0.7483,0.0686,0.0669,0.0000,0,503.5,0.0195,0.9902,0.1817
2600,0.7805,0.7498,0.0000,0.7498,0.0667,0.0654,0.0000,0,503.4,0.0215,0.9922,0.1942
2625,0.7805,0.7454,0.0000,0.7454,0.0701,0.0684,0.0000,0,503.2,0.0205,0.9883,0.1924
2650,0.7832,0.7529,0.0000,0.7529,0.0906,0.0891,0.0000,0,503.2,0.0217,0.9863,0.1873
2675,0.7769,0.7527,0.0000,0.7527,0.1023,0.1003,0.0000,0,503.3,0.0195,0.9824,0.1891
2700,0.7742,0.7515,0.0000,0.7515,0.1118,0.1086,0.0000,0,503.8,0.0186,0.9824,0.1993
2725,0.7808,0.7554,0.0000,0.7554,0.1401,0.1370,0.0000,0,504.8,0.0166,0.9727,0.1939
2750,0.7780,0.7559,0.0000,0.7559,0.1477,0.1462,0.0000,0,503.7,0.0203,0.9785,0.1885
2775,0.7806,0.7717,0.0000,0.7717,0.1755,0.1736,0.0000,0,503.4,0.0205,0.9609,0.1798
2800,0.7823,0.7737,0.0000,0.7737,0.2065,0.2041,0.0000,0,504.4,0.0168,0.9551,0.1777
2825,0.7795,0.7676,0.0000,0.7676,0.2090,0.2065,0.0000,0,504.1,0.0173,0.9492,0.1833
2850,0.7794,0.7991,0.0000,0.7991,0.2297,0.2278,0.0000,0,503.2,0.0195,0.9492,0.1698
2875,0.7817,0.8091,0.0000,0.8091,0.2502,0.2485,0.0000,0,504.3,0.0171,0.9238,0.1569
2900,0.7776,0.8184,0.0000,0.8184,0.2676,0.2661,0.0000,0,505.0,0.0149,0.9180,0.1494
2925,0.7795,0.8135,0.0000,0.8135,0.2642,0.2617,0.0000,0,505.3,0.0156,0.8965,0.1536
2950,0.7761,0.8203,0.0000,0.8203,0.2959,0.2939,0.0000,0,504.0,0.0178,0.9180,0.1466
2975,0.7770,0.8386,0.0000,0.8386,0.3267,0.3245,0.0000,0,503.8,0.0178,0.9180,0.1314
3000,0.7770,0.8311,0.0000,0.8311,0.3110,0.3091,0.0000,0,504.9,0.0161,0.8828,0.1411
3025,0.7810,0.8403,0.0000,0.8403,0.3286,0.3269,0.0000,0,504.5,0.0173,0.8926,0.1299
3050,0.7799,0.8403,0.0000,0.8403,0.3328,0.3301,0.0000,0,505.1,0.0156,0.8828,0.1257
3075,0.7798,0.8506,0.0000,0.8506,0.3232,0.3223,0.0000,0,502.2,0.0210,0.8730,0.1200
3100,0.7775,0.8557,0.0000,0.8557,0.3210,0.3191,0.0000,0,505.5,0.0139,0.8555,0.1214
3125,0.7758,0.8396,0.0000,0.8396,0.3157,0.3137,0.0000,0,503.8,0.0168,0.8965,0.1265
3150,0.7751,0.8489,0.0000,0.8489,0.3157,0.3142,0.0000,0,504.0,0.0178,0.8633,0.1156
3175,0.7808,0.8506,0.0000,0.8506,0.3193,0.3171,0.0000,0,504.1,0.0176,0.8848,0.1144
3200,0.7776,0.8623,0.0000,0.8623,0.3157,0.3140,0.0000,0,501.6,0.0217,0.8867,0.1063
3225,0.7784,0.8604,0.0000,0.8604,0.3279,0.3252,0.0000,0,504.6,0.0164,0.8652,0.1169
3250,0.7798,0.8667,0.0000,0.8667,0.3345,0.3328,0.0000,0,501.2,0.0232,0.8867,0.1054
3275,0.7852,0.8682,0.0000,0.8682,0.2935,0.2917,0.0000,0,500.8,0.0244,0.9102,0.1089
3300,0.7823,0.8494,0.0000,0.8494,0.2812,0.2788,0.0000,0,502.1,0.0222,0.9062,0.1199
3325,0.7766,0.8589,0.0000,0.8589,0.2571,0.2563,0.0000,0,504.3,0.0171,0.9277,0.1166
3350,0.7783,0.8545,0.0000,0.8545,0.2334,0.2322,0.0000,0,501.3,0.0227,0.9629,0.1240
3375,0.7764,0.8398,0.0000,0.8398,0.2124,0.2112,0.0000,0,502.2,0.0212,0.9277,0.1335
3400,0.7728,0.8538,0.0000,0.8538,0.2014,0.2007,0.0000,0,501.0,0.0239,0.9609,0.1329
3425,0.7800,0.8252,0.0000,0.8252,0.1792,0.1780,0.0000,0,502.3,0.0215,0.9766,0.1467
3450,0.7786,0.8088,0.0000,0.8088,0.1606,0.1592,0.0000,0,502.0,0.0227,0.9785,0.1637
3475,0.7830,0.8171,0.0000,0.8171,0.1543,0.1511,0.0000,0,501.4,0.0227,0.9648,0.1527
3500,0.7750,0.8362,0.0000,0.8362,0.1538,0.1511,0.0000,0,501.0,0.0247,0.9785,0.1453
3525,0.7819,0.8188,0.0000,0.8188,0.1382,0.1365,0.0000,0,500.0,0.0273,0.9785,0.1578
3550,0.7795,0.8169,0.0000,0.8169,0.1282,0.1262,0.0002,0,500.8,0.0244,0.9805,0.1623
3575,0.7789,0.8262,0.0000,0.8262,0.1179,0.1165,0.0000,0,502.7,0.0220,0.9805,0.1578
3600,0.7769,0.8130,0.0000,0.8130,0.1140,0.1130,0.0000,0,500.0,0.0271,0.9941,0.1643
3625,0.7803,0.8086,0.0000,0.8086,0.1062,0.1050,0.0000,0,503.2,0.0203,0.9922,0.1616
3650,0.7781,0.8125,0.0000,0.8125,0.1099,0.1089,0.0000,0,501.3,0.0237,0.9980,0.1656
3675,0.7793,0.7993,0.0000,0.7993,0.1089,0.1077,0.0000,0,501.2,0.0244,0.9824,0.1713
3700,0.7858,0.8057,0.0000,0.8057,0.1099,0.1086,0.0000,0,500.4,0.0264,0.9824,0.1654
3725,0.7804,0.8008,0.0000,0.8008,0.1162,0.1145,0.0000,0,500.4,0.0254,0.9902,0.1691
3750,0.7765,0.8247,0.0000,0.8247,0.1099,0.1091,0.0000,0,500.1,0.0271,0.9922,0.1661
3775,0.7798,0.8005,0.0000,0.8005,0.1143,0.1121,0.0000,0,499.4,0.0286,0.9805,0.1727
3800,0.7788,0.7942,0.0000,0.7942,0.1047,0.1042,0.0000,0,501.7,0.0244,0.9883,0.1790
3825,0.7803,0.8110,0.0000,0.8110,0.1118,0.1101,0.0000,0,501.8,0.0232,0.9883,0.1730
3850,0.7828,0.8120,0.0000,0.8120,0.1130,0.1123,0.0000,0,502.1,0.0232,0.9922,0.1769
3875,0.7786,0.7942,0.0000,0.7942,0.1238,0.1218,0.0000,0,500.8,0.0266,0.9824,0.1751
3900,0.7788,0.7979,0.0000,0.7979,0.1296,0.1289,0.0000,0,504.1,0.0193,0.9668,0.1700
3925,0.7789,0.8125,0.0000,0.8125,0.1318,0.1299,0.0000,0,501.5,0.0232,0.9727,0.1644
3950,0.7781,0.8188,0.0000,0.8188,0.1279,0.1277,0.0000,0,500.9,0.0254,0.9844,0.1639
3975,0.7800,0.8179,0.0000,0.8179,0.1201,0.1187,0.0000,0,501.7,0.0222,0.9844,0.1656
4000,0.7765,0.8149,0.0000,0.8149,0.1216,0.1199,0.0000,0,500.9,0.0249,0.9785,0.1653
4025,0.7769,0.8035,0.0000,0.8035,0.1096,0.1074,0.0000,0,500.3,0.0259,0.9883,0.1715
4050,0.7815,0.7966,0.0000,0.7966,0.1072,0.1057,0.0000,0,503.5,0.0203,0.9844,0.1749
4075,0.7827,0.7920,0.0000,0.7920,0.1099,0.1099,0.0000,0,501.2,0.0242,0.9883,0.1796
4100,0.7809,0.7859,0.0000,0.7859,0.1023,0.1016,0.0000,0,503.4,0.0200,0.9805,0.1787
4125,0.7767,0.7937,0.0000,0.7937,0.1050,0.1038,0.0000,0,502.9,0.0232,0.9883,0.1792
4150,0.7847,0.7817,0.0000,0.7817,0.1064,0.1057,0.0000,0,503.0,0.0203,0.9902,0.1809
4175,0.7866,0.8042,0.0000,0.8042,0.1133,0.1128,0.0000,0,503.3,0.0208,0.9902,0.1690
4200,0.7811,0.7932,0.0000,0.7932,0.1028,0.1021,0.0000,0,502.0,0.0229,0.9922,0.1728
4225,0.7791,0.7808,0.0000,0.7808,0.1021,0.1021,0.0000,0,502.9,0.0210,0.9922,0.1834
4250,0.7781,0.7983,0.0000,0.7983,0.1128,0.1116,0.0000,0,501.1,0.0256,0.9902,0.1770
4275,0.7819,0.7991,0.0000,0.7991,0.1143,0.1130,0.0000,0,502.9,0.0205,0.9844,0.1763
4300,0.7820,0.8013,0.0000,0.8013,0.1187,0.1179,0.0000,0,504.2,0.0181,0.9805,0.1723
4325,0.7808,0.8030,0.0000,0.8030,0.1179,0.1162,0.0000,0,501.4,0.0234,0.9902,0.1702
4350,0.7758,0.8149,0.0002,0.8147,0.1311,0.1301,0.0000,0,502.1,0.0232,0.9824,0.1615
4375,0.7828,0.8103,0.0000,0.8103,0.1213,0.1196,0.0000,0,501.9,0.0237,0.9863,0.1604
4400,0.7815,0.8152,0.0000,0.8152,0.1240,0.1230,0.0000,0,503.2,0.0212,0.9824,0.1649
4425,0.7784,0.8240,0.0000,0.8240,0.1218,0.1213,0.0000,0,502.6,0.0220,0.9863,0.1626
4450,0.7815,0.8254,0.0000,0.8254,0.1221,0.1208,0.0000,0,500.5,0.0259,0.9863,0.1580
4475,0.7758,0.8091,0.0000,0.8091,0.1184,0.1174,0.0000,0,501.3,0.0247,0.9922,0.1689
4500,0.7815,0.8145,0.0000,0.8145,0.1213,0.1213,0.0000,0,501.4,0.0239,0.9863,0.1607
4525,0.7838,0.8171,0.0000,0.8171,0.1204,0.1189,0.0000,0,502.7,0.0222,0.9883,0.1689
4550,0.7788,0.8123,0.0000,0.8123,0.1206,0.1201,0.0000,0,501.7,0.0232,0.9863,0.1650
4575,0.7778,0.8054,0.0000,0.8054,0.1177,0.1169,0.0000,0,496.6,0.0352,0.9883,0.1691
4600,0.7769,0.8147,0.0000,0.8147,0.1306,0.1294,0.0000,0,497.5,0.0327,0.9766,0.1603
4625,0.7788,0.8235,0.0000,0.8235,0.1226,0.1216,0.0000,0,501.3,0.0242,0.9844,0.1562
4650,0.7806,0.8171,0.0000,0.8171,0.1182,0.1169,0.0000,0,501.5,0.0239,0.9883,0.1580
4675,0.7820,0.8059,0.0000,0.8059,0.1055,0.1047,0.0000,0,499.6,0.0300,0.9844,0.1656
4700,0.7811,0.8147,0.0000,0.8147,0.1177,0.1174,0.0000,0,501.5,0.0239,0.9922,0.1669
4725,0.7814,0.7996,0.0000,0.7996,0.1162,0.1157,0.0000,0,500.3,0.0273,0.9805,0.1663
4750,0.7792,0.8123,0.0000,0.8123,0.1172,0.1157,0.0000,0,501.0,0.0261,0.9941,0.1633
4775,0.7778,0.8074,0.0000,0.8074,0.1216,0.1194,0.0000,0,501.7,0.0244,0.9922,0.1609
4800,0.7762,0.8025,0.0000,0.8025,0.1167,0.1152,0.0000,0,501.0,0.0264,0.9844,0.1637
4825,0.7821,0.8037,0.0000,0.8037,0.1157,0.1150,0.0000,0,501.0,0.0264,0.9883,0.1726
4850,0.7812,0.8079,0.0000,0.8079,0.1133,0.1128,0.0002,0,501.8,0.0234,0.9941,0.1608
4875,0.7808,0.8105,0.0000,0.8105,0.1304,0.1282,0.0000,0,500.5,0.0261,0.9922,0.1643
4900,0.7797,0.8105,0.0000,0.8105,0.1238,0.1221,0.0000,0,501.7,0.0242,0.9824,0.1643
4925,0.7776,0.8250,0.0000,0.8250,0.1353,0.1345,0.0000,0,504.4,0.0195,0.9785,0.1600
4950,0.7806,0.8098,0.0000,0.8098,0.1235,0.1230,0.0000,0,502.9,0.0217,0.9785,0.1604
4975,0.7756,0.8066,0.0000,0.8066,0.1226,0.1221,0.0000,0,505.8,0.0151,0.9922,0.1659
5000,0.7792,0.8113,0.0000,0.8113,0.1318,0.1313,0.0000,0,503.5,0.0195,0.9883,0.1665
