epoch,selected_frac,func_repl_frac,zero_frac
0,0.7800,0.001099,0.0040
10,0.7826,0.023499,0.0039
20,0.7837,0.111389,0.0038
30,0.7798,0.304138,0.0035
40,0.7765,0.510742,0.0033
50,0.7806,0.626099,0.0033
60,0.7784,0.700623,0.0035
70,0.7825,0.745544,0.0034
80,0.7800,0.781067,0.0033
90,0.7744,0.792969,0.0033
100,0.7742,0.803772,0.0033
110,0.7832,0.798950,0.0032
120,0.7770,0.819458,0.0031
130,0.7817,0.841431,0.0031
140,0.7786,0.856873,0.0030
150,0.7781,0.870605,0.0030
160,0.7823,0.869446,0.0027
170,0.7787,0.865784,0.0027
180,0.7806,0.869446,0.0026
190,0.7891,0.876526,0.0028
200,0.7819,0.873901,0.0027
210,0.7711,0.877075,0.0031
220,0.7770,0.891785,0.0029
230,0.7762,0.891663,0.0027
240,0.7788,0.893494,0.0025
250,0.7781,0.892822,0.0026
260,0.7758,0.893677,0.0025
270,0.7761,0.896545,0.0023
280,0.7805,0.905029,0.0022
290,0.7791,0.903870,0.0021
300,0.7814,0.909363,0.0019
310,0.7744,0.915771,0.0019
320,0.7770,0.916687,0.0016
330,0.7823,0.917542,0.0018
340,0.7808,0.913269,0.0017
350,0.7794,0.918091,0.0016
360,0.7772,0.914490,0.0017
370,0.7814,0.913574,0.0016
380,0.7780,0.913269,0.0016
390,0.7780,0.918518,0.0017
400,0.7820,0.927307,0.0016
410,0.7761,0.924500,0.0017
420,0.7850,0.922974,0.0015
430,0.7794,0.924561,0.0017
440,0.7794,0.926025,0.0018
450,0.7814,0.925598,0.0016
460,0.7820,0.921875,0.0015
470,0.7781,0.923401,0.0014
480,0.7814,0.928894,0.0014
490,0.7798,0.926392,0.0014
500,0.7780,0.929077,0.0015
510,0.7778,0.929138,0.0014
520,0.7798,0.925903,0.0014
530,0.7767,0.919800,0.0012
540,0.7782,0.923462,0.0013
550,0.7787,0.922119,0.0012
560,0.7834,0.926392,0.0010
570,0.7739,0.919312,0.0010
580,0.7794,0.923157,0.0008
590,0.7798,0.926208,0.0010
600,0.7810,0.933350,0.0010
610,0.7809,0.933350,0.0011
620,0.7799,0.935791,0.0011
630,0.7756,0.935669,0.0011
640,0.7832,0.932068,0.0013
650,0.7830,0.927368,0.0014
660,0.7715,0.929504,0.0014
670,0.7786,0.933411,0.0013
680,0.7806,0.941589,0.0012
690,0.7804,0.940369,0.0013
700,0.7758,0.940430,0.0012
710,0.7784,0.939758,0.0011
720,0.7815,0.942200,0.0013
730,0.7781,0.943604,0.0012
740,0.7816,0.950867,0.0014
750,0.7754,0.950256,0.0013
760,0.7797,0.946838,0.0012
770,0.7817,0.945007,0.0013
780,0.7828,0.945801,0.0012
790,0.7753,0.948914,0.0011
800,0.7771,0.949036,0.0012
810,0.7799,0.948608,0.0014
820,0.7759,0.950806,0.0015
