epoch,selected_frac,func_repl_frac,zero_frac
0,0.7800,0.000244,0.0039
10,0.7826,0.011475,0.0036
20,0.7837,0.066650,0.0033
30,0.7798,0.209717,0.0030
40,0.7765,0.414124,0.0028
50,0.7806,0.576111,0.0027
60,0.7784,0.667603,0.0030
70,0.7825,0.724121,0.0028
80,0.7800,0.764343,0.0028
90,0.7744,0.797058,0.0028
100,0.7742,0.815979,0.0029
110,0.7832,0.824829,0.0028
120,0.7770,0.830750,0.0025
130,0.7817,0.842529,0.0023
140,0.7786,0.842773,0.0025
150,0.7781,0.869812,0.0022
160,0.7823,0.879150,0.0023
170,0.7787,0.886414,0.0023
180,0.7806,0.899231,0.0022
190,0.7891,0.907471,0.0022
200,0.7819,0.918091,0.0022
210,0.7711,0.920593,0.0024
220,0.7770,0.921509,0.0023
230,0.7762,0.920654,0.0024
240,0.7788,0.917480,0.0023
250,0.7781,0.919922,0.0024
260,0.7758,0.920227,0.0023
270,0.7761,0.922302,0.0021
280,0.7805,0.931213,0.0024
290,0.7791,0.934753,0.0026
300,0.7814,0.933289,0.0026
310,0.7744,0.937378,0.0024
320,0.7770,0.939941,0.0023
330,0.7823,0.942139,0.0024
340,0.7808,0.944153,0.0023
350,0.7794,0.947510,0.0022
360,0.7772,0.950134,0.0023
370,0.7814,0.948547,0.0024
380,0.7780,0.949219,0.0024
390,0.7780,0.947571,0.0024
400,0.7820,0.948669,0.0024
410,0.7761,0.943481,0.0024
420,0.7850,0.937805,0.0023
430,0.7794,0.939514,0.0024
440,0.7794,0.939575,0.0024
450,0.7814,0.943359,0.0023
460,0.7820,0.950806,0.0023
470,0.7781,0.948486,0.0022
480,0.7814,0.959900,0.0020
490,0.7798,0.959045,0.0019
500,0.7780,0.961365,0.0019
510,0.7778,0.958252,0.0017
520,0.7798,0.956177,0.0018
530,0.7767,0.962708,0.0019
540,0.7782,0.961243,0.0019
550,0.7787,0.957336,0.0018
560,0.7834,0.957214,0.0016
570,0.7739,0.956604,0.0015
580,0.7794,0.957458,0.0016
590,0.7798,0.955139,0.0016
600,0.7810,0.955933,0.0016
610,0.7809,0.956726,0.0017
620,0.7799,0.959412,0.0017
630,0.7756,0.958252,0.0018
640,0.7832,0.963928,0.0018
650,0.7830,0.960693,0.0019
660,0.7715,0.961731,0.0020
670,0.7786,0.959229,0.0018
680,0.7806,0.957581,0.0016
690,0.7804,0.960571,0.0014
700,0.7758,0.962036,0.0014
710,0.7784,0.959656,0.0012
720,0.7815,0.962524,0.0014
730,0.7781,0.957153,0.0012
740,0.7816,0.959106,0.0013
750,0.7754,0.960938,0.0012
760,0.7797,0.961609,0.0012
770,0.7817,0.961487,0.0013
780,0.7828,0.962280,0.0014
790,0.7753,0.962646,0.0015
800,0.7771,0.961609,0.0013
810,0.7799,0.963318,0.0013
820,0.7759,0.967163,0.0014
