epoch,selected_frac,func_repl_frac,zero_frac
0,0.7861,0.158936,0.0038
50,0.7751,0.955811,0.0034
100,0.7770,0.986816,0.0036
150,0.7777,0.990479,0.0042
200,0.7777,0.991699,0.0042
250,0.7810,0.992188,0.0052
300,0.7803,0.992920,0.0042
350,0.7791,0.992920,0.0038
400,0.7811,0.994141,0.0029
450,0.7723,0.995605,0.0029
500,0.7815,0.994141,0.0028
550,0.7781,0.996582,0.0029
600,0.7754,0.995361,0.0032
650,0.7803,0.992920,0.0035
700,0.7731,0.992676,0.0040
750,0.7841,0.993164,0.0035
800,0.7762,0.994385,0.0036
850,0.7810,0.993896,0.0031
900,0.7821,0.993164,0.0034
950,0.7784,0.995605,0.0039
1000,0.7749,0.996338,0.0040
1050,0.7804,0.995605,0.0034
1100,0.7842,0.994873,0.0032
1150,0.7855,0.995850,0.0030
1200,0.7758,0.994385,0.0032
1250,0.7792,0.996094,0.0032
1300,0.7781,0.996582,0.0025
1350,0.7803,0.992432,0.0019
1400,0.7825,0.994141,0.0021
1450,0.7786,0.994873,0.0025
1500,0.7817,0.996826,0.0025
1550,0.7820,0.996582,0.0026
1600,0.7803,0.995850,0.0019
1650,0.7811,0.997070,0.0025
1700,0.7802,0.996582,0.0027
1750,0.7792,0.995850,0.0027
1800,0.7806,0.996338,0.0031
1850,0.7758,0.992676,0.0029
1900,0.7839,0.994873,0.0032
1950,0.7812,0.993896,0.0035
2000,0.7750,0.995850,0.0039
2050,0.7832,0.998047,0.0036
2100,0.7825,0.995850,0.0043
2150,0.7792,0.994629,0.0037
2200,0.7744,0.995361,0.0030
2250,0.7749,0.997559,0.0026
2300,0.7811,0.995605,0.0026
2350,0.7800,0.995605,0.0020
2400,0.7771,0.997559,0.0026
2450,0.7734,0.994141,0.0030
2500,0.7756,0.996582,0.0029
2550,0.7778,0.997314,0.0030
2600,0.7805,0.994385,0.0035
2650,0.7832,0.995850,0.0029
2700,0.7742,0.995117,0.0028
2750,0.7780,0.996094,0.0023
2800,0.7823,0.995850,0.0020
2850,0.7794,0.994385,0.0020
2900,0.7776,0.996094,0.0018
2950,0.7761,0.996826,0.0015
3000,0.7770,0.996338,0.0011
3050,0.7799,0.995850,0.0013
3100,0.7775,0.994385,0.0015
3150,0.7751,0.997070,0.0021
3200,0.7776,0.998047,0.0016
3250,0.7798,0.994385,0.0014
3300,0.7823,0.996338,0.0014
3350,0.7783,0.995361,0.0017
3400,0.7728,0.996826,0.0019
3450,0.7786,0.994873,0.0018
3500,0.7750,0.996582,0.0018
3550,0.7795,0.996338,0.0015
3600,0.7769,0.996826,0.0014
3650,0.7781,0.996582,0.0017
3700,0.7858,0.995361,0.0017
3750,0.7765,0.993164,0.0017
3800,0.7788,0.995361,0.0020
3850,0.7828,0.994629,0.0022
3900,0.7788,0.996338,0.0019
3950,0.7781,0.996094,0.0026
4000,0.7765,0.995850,0.0022
4050,0.7815,0.996094,0.0024
4100,0.7809,0.997559,0.0018
4150,0.7847,0.996094,0.0015
4200,0.7811,0.995605,0.0015
4250,0.7781,0.996338,0.0014
4300,0.7820,0.996094,0.0017
4350,0.7758,0.996338,0.0015
4400,0.7815,0.993408,0.0012
4450,0.7815,0.996826,0.0011
4500,0.7815,0.995361,0.0015
4550,0.7788,0.997803,0.0012
4600,0.7769,0.996826,0.0018
4650,0.7806,0.998291,0.0022
4700,0.7811,0.996826,0.0025
4750,0.7792,0.997314,0.0022
4800,0.7762,0.995605,0.0022
4850,0.7812,0.994141,0.0018
4900,0.7797,0.995117,0.0025
4950,0.7806,0.995117,0.0028
5000,0.7792,0.996582,0.0025
5050,0.7814,0.997314,0.0030
5100,0.7821,0.996582,0.0030
5150,0.7802,0.999268,0.0024
5200,0.7843,0.998047,0.0027
5250,0.7891,0.996338,0.0026
5300,0.7816,0.997559,0.0028
5350,0.7783,0.995605,0.0031
5400,0.7764,0.996582,0.0029
5450,0.7832,0.998047,0.0031
5500,0.7773,0.996338,0.0032
5550,0.7809,0.997070,0.0031
5600,0.7836,0.996338,0.0027
5650,0.7822,0.997070,0.0033
5700,0.7733,0.994629,0.0037
5750,0.7844,0.997314,0.0039
5800,0.7766,0.996338,0.0042
5850,0.7719,0.995850,0.0034
5900,0.7798,0.996338,0.0033
5950,0.7777,0.997314,0.0035
6000,0.7802,0.995850,0.0036
6050,0.7751,0.996094,0.0033
6100,0.7834,0.997803,0.0025
6150,0.7776,0.995117,0.0019
6200,0.7815,0.998291,0.0022
6250,0.7789,0.995850,0.0033
6300,0.7782,0.992920,0.0026
6350,0.7777,0.998779,0.0019
6400,0.7808,0.997070,0.0023
6450,0.7821,0.997314,0.0023
6500,0.7754,0.995361,0.0027
6550,0.7764,0.997803,0.0028
6600,0.7834,0.997314,0.0030
6650,0.7754,0.998047,0.0028
6700,0.7791,0.997803,0.0026
6750,0.7777,0.995605,0.0026
6800,0.7773,0.996094,0.0021
6850,0.7804,0.996582,0.0022
6900,0.7793,0.998047,0.0022
6950,0.7803,0.995850,0.0029
7000,0.7753,0.997559,0.0023
7050,0.7814,0.997314,0.0020
7100,0.7848,0.996826,0.0024
7150,0.7791,0.996826,0.0030
7200,0.7803,0.996826,0.0033
7250,0.7826,0.995605,0.0033
7300,0.7820,0.996826,0.0038
7350,0.7810,0.995850,0.0039
7400,0.7802,0.998291,0.0040
7450,0.7821,0.993408,0.0043
7500,0.7811,0.997070,0.0037
7550,0.7804,0.994385,0.0041
7600,0.7771,0.998291,0.0047
7650,0.7825,0.998535,0.0044
7700,0.7762,0.996826,0.0049
7750,0.7822,0.996094,0.0043
7800,0.7826,0.997070,0.0045
7850,0.7777,0.995850,0.0044
7900,0.7838,0.996582,0.0040
7950,0.7777,0.997803,0.0041
8000,0.7753,0.997803,0.0041
8050,0.7754,0.997803,0.0042
8100,0.7826,0.996094,0.0040
8150,0.7782,0.998291,0.0039
8200,0.7765,0.997070,0.0038
8250,0.7745,0.998535,0.0041
8300,0.7795,0.994385,0.0045
8350,0.7864,0.998535,0.0048
8400,0.7812,0.995605,0.0045
8450,0.7803,0.994873,0.0045
8500,0.7820,0.997070,0.0048
8550,0.7787,0.997070,0.0049
8600,0.7819,0.997314,0.0051
8650,0.7791,0.998047,0.0053
8700,0.7760,0.997070,0.0051
8750,0.7789,0.997559,0.0044
8800,0.7866,0.997070,0.0049
8850,0.7744,0.997803,0.0053
8900,0.7788,0.998291,0.0060
8950,0.7799,0.997803,0.0051
9000,0.7804,0.996826,0.0046
9050,0.7775,0.997070,0.0049
9100,0.7812,0.998047,0.0050
9150,0.7863,0.997314,0.0042
9200,0.7723,0.998535,0.0037
9250,0.7834,0.997314,0.0036
9300,0.7806,0.997314,0.0037
9350,0.7788,0.996338,0.0037
9400,0.7782,0.996826,0.0042
9450,0.7805,0.996094,0.0044
9500,0.7822,0.997070,0.0045
9550,0.7783,0.996826,0.0045
9600,0.7808,0.998779,0.0055
9650,0.7841,0.996582,0.0053
9700,0.7754,0.997070,0.0050
9750,0.7788,0.998535,0.0043
9800,0.7837,0.994873,0.0049
9850,0.7810,0.995605,0.0049
9900,0.7809,0.997559,0.0060
9950,0.7769,0.998291,0.0058
10000,0.7754,0.998047,0.0057
10050,0.7791,0.995850,0.0051
10100,0.7805,0.995117,0.0062
10150,0.7788,0.996094,0.0057
10200,0.7819,0.996338,0.0056
10250,0.7767,0.995117,0.0066
10300,0.7742,0.995605,0.0076
10350,0.7714,0.997314,0.0070
10400,0.7826,0.995850,0.0066
10450,0.7787,0.997070,0.0071
10500,0.7816,0.996582,0.0073
10550,0.7832,0.994385,0.0067
10600,0.7767,0.995605,0.0069
10650,0.7794,0.994873,0.0070
10700,0.7826,0.998047,0.0067
10750,0.7848,0.996582,0.0060
10800,0.7777,0.995117,0.0073
10850,0.7832,0.996826,0.0064
10900,0.7823,0.997559,0.0064
10950,0.7793,0.997559,0.0072
11000,0.7805,0.997314,0.0064
11050,0.7811,0.997070,0.0059
11100,0.7720,0.997314,0.0054
11150,0.7767,0.996582,0.0053
11200,0.7800,0.997070,0.0053
11250,0.7747,0.996582,0.0046
11300,0.7793,0.995850,0.0055
11350,0.7765,0.997314,0.0052
11400,0.7789,0.997559,0.0053
11450,0.7777,0.997314,0.0049
11500,0.7808,0.996826,0.0057
11550,0.7830,0.996338,0.0058
11600,0.7808,0.998047,0.0052
11650,0.7767,0.995117,0.0053
11700,0.7795,0.998047,0.0045
11750,0.7819,0.997070,0.0048
11800,0.7799,0.995117,0.0054
11850,0.7817,0.996826,0.0053
11900,0.7819,0.996094,0.0056
11950,0.7815,0.997559,0.0056
12000,0.7816,0.997314,0.0052
12050,0.7838,0.997803,0.0050
12100,0.7767,0.998291,0.0048
12150,0.7780,0.996826,0.0045
12200,0.7780,0.995361,0.0047
12250,0.7819,0.996582,0.0048
12300,0.7820,0.997559,0.0041
12350,0.7836,0.998047,0.0034
12400,0.7797,0.996338,0.0032
12450,0.7804,0.995117,0.0033
12500,0.7767,0.998291,0.0031
12550,0.7765,0.994385,0.0033
12600,0.7827,0.996338,0.0032
12650,0.7825,0.996338,0.0039
12700,0.7756,0.994141,0.0038
12750,0.7804,0.996338,0.0043
12800,0.7791,0.998047,0.0037
12850,0.7777,0.998779,0.0040
12900,0.7810,0.997314,0.0046
12950,0.7767,0.997559,0.0040
13000,0.7833,0.998047,0.0042
13050,0.7804,0.994873,0.0044
13100,0.7778,0.997314,0.0050
13150,0.7804,0.997559,0.0043
13200,0.7770,0.997559,0.0040
13250,0.7839,0.996338,0.0042
13300,0.7776,0.994385,0.0040
13350,0.7806,0.995117,0.0032
13400,0.7794,0.996094,0.0028
13450,0.7797,0.996338,0.0029
13500,0.7802,0.996826,0.0030
13550,0.7804,0.998535,0.0027
13600,0.7822,0.996826,0.0022
13650,0.7794,0.997314,0.0022
13700,0.7847,0.997070,0.0023
13750,0.7748,0.995850,0.0021
13800,0.7761,0.994629,0.0020
13850,0.7823,0.996338,0.0017
13900,0.7805,0.996582,0.0018
13950,0.7780,0.997314,0.0025
14000,0.7795,0.996094,0.0024
14050,0.7814,0.997803,0.0024
14100,0.7784,0.996582,0.0032
14150,0.7819,0.996582,0.0030
14200,0.7812,0.997070,0.0029
14250,0.7800,0.997803,0.0033
14300,0.7786,0.998047,0.0030
14350,0.7802,0.995605,0.0035
14400,0.7805,0.997559,0.0040
14450,0.7766,0.997803,0.0043
14500,0.7782,0.998779,0.0036
14550,0.7806,0.997803,0.0031
14600,0.7788,0.997314,0.0025
14650,0.7800,0.995117,0.0032
14700,0.7793,0.995117,0.0031
14750,0.7809,0.996338,0.0031
14800,0.7819,0.997559,0.0029
14850,0.7804,0.997803,0.0033
14900,0.7841,0.996582,0.0028
14950,0.7775,0.995605,0.0036
15000,0.7771,0.994141,0.0039
15050,0.7837,0.997070,0.0038
15100,0.7814,0.997559,0.0042
15150,0.7784,0.998047,0.0043
15200,0.7850,0.998291,0.0044
15250,0.7782,0.995850,0.0045
15300,0.7743,0.997559,0.0033
15350,0.7783,0.996094,0.0033
15400,0.7821,0.995850,0.0035
15450,0.7777,0.995361,0.0033
15500,0.7805,0.994385,0.0037
15550,0.7802,0.998535,0.0045
15600,0.7782,0.997803,0.0038
15650,0.7787,0.997070,0.0038
15700,0.7793,0.997070,0.0037
15750,0.7810,0.998047,0.0034
15800,0.7808,0.997070,0.0031
15850,0.7825,0.998047,0.0028
15900,0.7852,0.998779,0.0030
15950,0.7792,0.997314,0.0030
16000,0.7784,0.999268,0.0029
16050,0.7817,0.997070,0.0028
16100,0.7841,0.998779,0.0027
16150,0.7833,0.997314,0.0029
16200,0.7772,0.997070,0.0025
16250,0.7805,0.998047,0.0027
16300,0.7778,0.995850,0.0025
16350,0.7772,0.996338,0.0025
16400,0.7761,0.997559,0.0033
16450,0.7767,0.998047,0.0033
16500,0.7766,0.997070,0.0028
16550,0.7811,0.996338,0.0023
16600,0.7816,0.997559,0.0026
16650,0.7795,0.996582,0.0025
16700,0.7792,0.998291,0.0022
16750,0.7815,0.996582,0.0019
16800,0.7808,0.996582,0.0018
16850,0.7847,0.997803,0.0023
16900,0.7756,0.995361,0.0025
16950,0.7795,0.996338,0.0020
17000,0.7844,0.997559,0.0022
17050,0.7833,0.995850,0.0024
17100,0.7798,0.998047,0.0024
17150,0.7729,0.997803,0.0023
17200,0.7833,0.997559,0.0031
17250,0.7822,0.998047,0.0028
17300,0.7789,0.994873,0.0029
17350,0.7832,0.996582,0.0027
17400,0.7800,0.996826,0.0031
17450,0.7804,0.995117,0.0031
17500,0.7773,0.997559,0.0034
17550,0.7798,0.997314,0.0032
17600,0.7751,0.999512,0.0034
17650,0.7773,0.996582,0.0046
17700,0.7784,0.997070,0.0036
17750,0.7795,0.998047,0.0040
17800,0.7795,0.998047,0.0038
17850,0.7775,0.997070,0.0037
17900,0.7780,0.996826,0.0032
17950,0.7802,0.997803,0.0042
18000,0.7760,0.997559,0.0041
18050,0.7820,0.996338,0.0042
18100,0.7778,0.996094,0.0038
18150,0.7841,0.997559,0.0034
18200,0.7760,0.998047,0.0039
18250,0.7808,0.998779,0.0038
18300,0.7816,0.998291,0.0036
18350,0.7722,0.998291,0.0030
18400,0.7770,0.996582,0.0021
18450,0.7850,0.998047,0.0019
18500,0.7784,0.998535,0.0022
18550,0.7778,0.997803,0.0020
18600,0.7775,0.997070,0.0023
18650,0.7758,0.997559,0.0015
18700,0.7806,0.997314,0.0016
18750,0.7766,0.997559,0.0020
18800,0.7789,0.996338,0.0020
18850,0.7778,0.996826,0.0016
18900,0.7821,0.997314,0.0023
18950,0.7806,0.998535,0.0026
19000,0.7780,0.995850,0.0027
19050,0.7786,0.997803,0.0029
19100,0.7770,0.997314,0.0031
19150,0.7792,0.997559,0.0033
19200,0.7793,0.997314,0.0034
19250,0.7834,0.997314,0.0036
19300,0.7792,0.996826,0.0029
19350,0.7776,0.997314,0.0031
19400,0.7832,0.996826,0.0031
19450,0.7767,0.997070,0.0033
19500,0.7784,0.997314,0.0039
19550,0.7766,0.994629,0.0038
19600,0.7788,0.998291,0.0039
19650,0.7797,0.997314,0.0036
19700,0.7789,0.994629,0.0042
19750,0.7754,0.996094,0.0037
19800,0.7814,0.994385,0.0038
19850,0.7809,0.996338,0.0041
19900,0.7781,0.997559,0.0037
19950,0.7791,0.997314,0.0031
20000,0.7805,0.997070,0.0034
20050,0.7758,0.997314,0.0040
20100,0.7764,0.998047,0.0037
20150,0.7819,0.998535,0.0033
20200,0.7784,0.997314,0.0033
20250,0.7761,0.996338,0.0035
20300,0.7802,0.997314,0.0032
20350,0.7748,0.996094,0.0024
20400,0.7762,0.997070,0.0022
20450,0.7754,0.998047,0.0021
20500,0.7771,0.997559,0.0017
20550,0.7803,0.997314,0.0015
20600,0.7787,0.996582,0.0015
20650,0.7809,0.998047,0.0021
20700,0.7814,0.996094,0.0019
20750,0.7776,0.997314,0.0015
20800,0.7837,0.999023,0.0018
20850,0.7744,0.997314,0.0019
20900,0.7776,0.997314,0.0019
