epoch,selected_frac,func_repl_frac,zero_frac
0,0.7767,0.261230,0.0040
50,0.7780,0.965332,0.0029
100,0.7791,0.994629,0.0030
150,0.7783,0.989990,0.0026
200,0.7793,0.993408,0.0036
250,0.7781,0.992920,0.0038
300,0.7764,0.992676,0.0037
350,0.7760,0.994141,0.0033
400,0.7792,0.996094,0.0036
450,0.7797,0.996094,0.0038
500,0.7784,0.997314,0.0035
550,0.7812,0.996094,0.0030
600,0.7804,0.993652,0.0035
650,0.7822,0.995117,0.0046
700,0.7781,0.993164,0.0044
750,0.7795,0.995850,0.0037
800,0.7810,0.997314,0.0037
850,0.7843,0.995605,0.0035
900,0.7809,0.995605,0.0033
950,0.7793,0.996826,0.0029
1000,0.7788,0.995361,0.0035
1050,0.7832,0.996582,0.0040
1100,0.7764,0.996582,0.0042
1150,0.7766,0.997803,0.0039
1200,0.7764,0.997314,0.0039
1250,0.7787,0.997070,0.0041
1300,0.7786,0.997559,0.0046
1350,0.7822,0.996582,0.0049
1400,0.7762,0.998047,0.0047
1450,0.7815,0.998779,0.0036
1500,0.7794,0.997803,0.0035
1550,0.7800,0.997803,0.0036
1600,0.7806,0.998291,0.0032
1650,0.7770,0.997803,0.0033
1700,0.7794,0.997559,0.0030
1750,0.7775,0.998291,0.0029
1800,0.7836,0.999756,0.0021
1850,0.7732,0.997314,0.0012
1900,0.7784,0.996826,0.0022
1950,0.7832,0.998047,0.0019
2000,0.7811,0.997314,0.0017
2050,0.7780,0.997559,0.0014
2100,0.7778,0.994873,0.0022
2150,0.7775,0.996582,0.0026
2200,0.7780,0.996338,0.0019
2250,0.7802,0.995361,0.0026
2300,0.7761,0.997559,0.0020
2350,0.7766,0.995850,0.0027
2400,0.7765,0.995850,0.0026
2450,0.7811,0.996826,0.0028
2500,0.7762,0.996826,0.0036
2550,0.7799,0.997803,0.0035
2600,0.7786,0.996094,0.0041
2650,0.7843,0.997559,0.0038
2700,0.7838,0.997070,0.0040
2750,0.7820,0.995605,0.0033
2800,0.7832,0.996826,0.0035
2850,0.7797,0.997314,0.0034
2900,0.7809,0.997070,0.0041
2950,0.7776,0.995361,0.0033
3000,0.7756,0.994141,0.0033
3050,0.7848,0.997314,0.0033
3100,0.7797,0.995850,0.0038
3150,0.7805,0.996826,0.0041
3200,0.7784,0.994629,0.0041
3250,0.7814,0.996826,0.0040
3300,0.7844,0.994385,0.0038
3350,0.7769,0.998291,0.0038
3400,0.7745,0.997314,0.0042
3450,0.7795,0.998047,0.0040
3500,0.7826,0.995605,0.0042
3550,0.7762,0.996338,0.0044
3600,0.7761,0.993652,0.0049
3650,0.7769,0.996094,0.0045
3700,0.7838,0.997070,0.0058
3750,0.7847,0.999268,0.0060
3800,0.7747,0.997803,0.0050
3850,0.7800,0.997070,0.0046
3900,0.7831,0.994629,0.0042
3950,0.7740,0.998047,0.0038
4000,0.7794,0.994873,0.0046
4050,0.7798,0.997314,0.0051
4100,0.7710,0.996094,0.0054
4150,0.7804,0.996582,0.0049
4200,0.7798,0.996338,0.0045
4250,0.7780,0.994629,0.0050
4300,0.7784,0.997559,0.0053
4350,0.7822,0.996338,0.0060
4400,0.7816,0.999023,0.0059
4450,0.7789,0.996338,0.0062
4500,0.7810,0.996582,0.0058
4550,0.7833,0.998291,0.0059
4600,0.7811,0.994629,0.0054
4650,0.7791,0.994629,0.0060
4700,0.7855,0.996826,0.0054
4750,0.7826,0.995850,0.0062
4800,0.7727,0.996582,0.0063
4850,0.7816,0.998535,0.0064
4900,0.7762,0.994141,0.0060
4950,0.7781,0.996094,0.0058
5000,0.7783,0.997559,0.0059
5050,0.7769,0.995850,0.0061
5100,0.7767,0.995117,0.0066
5150,0.7819,0.993896,0.0064
5200,0.7808,0.995361,0.0063
5250,0.7739,0.992676,0.0069
5300,0.7732,0.994629,0.0069
5350,0.7821,0.997070,0.0076
5400,0.7808,0.995850,0.0083
5450,0.7783,0.994141,0.0081
5500,0.7845,0.995117,0.0092
5550,0.7843,0.996826,0.0086
5600,0.7805,0.994629,0.0082
5650,0.7751,0.996094,0.0070
5700,0.7736,0.995361,0.0071
5750,0.7765,0.996094,0.0084
5800,0.7777,0.992676,0.0080
5850,0.7809,0.995117,0.0087
5900,0.7729,0.998047,0.0095
5950,0.7781,0.998047,0.0090
6000,0.7775,0.997070,0.0104
6050,0.7747,0.995361,0.0118
6100,0.7782,0.996826,0.0106
6150,0.7817,0.996094,0.0109
6200,0.7738,0.995850,0.0120
6250,0.7832,0.997803,0.0119
6300,0.7783,0.996582,0.0120
6350,0.7759,0.996338,0.0117
