epoch,selected_frac,func_repl_frac,zero_frac
0,0.7806,0.000000,0.0039
10,0.7789,0.000244,0.0039
20,0.7819,0.003967,0.0038
30,0.7823,0.020264,0.0036
40,0.7799,0.067383,0.0034
50,0.7748,0.180176,0.0030
60,0.7760,0.333862,0.0027
70,0.7814,0.503235,0.0025
80,0.7812,0.597168,0.0024
90,0.7838,0.657471,0.0024
100,0.7834,0.702026,0.0024
110,0.7753,0.732605,0.0024
120,0.7765,0.726318,0.0023
130,0.7799,0.738831,0.0022
140,0.7789,0.744324,0.0022
150,0.7815,0.752686,0.0026
160,0.7809,0.765198,0.0026
170,0.7805,0.774048,0.0028
180,0.7767,0.770081,0.0028
190,0.7792,0.767700,0.0027
200,0.7754,0.778748,0.0026
210,0.7788,0.780396,0.0026
220,0.7789,0.783875,0.0026
230,0.7761,0.781372,0.0024
240,0.7788,0.781372,0.0022
250,0.7806,0.785034,0.0019
260,0.7797,0.791748,0.0017
270,0.7760,0.799377,0.0015
280,0.7842,0.800049,0.0015
290,0.7825,0.803955,0.0015
300,0.7809,0.793274,0.0016
310,0.7792,0.783691,0.0017
320,0.7864,0.790344,0.0019
330,0.7808,0.797668,0.0018
340,0.7747,0.802490,0.0018
350,0.7773,0.797607,0.0019
360,0.7784,0.793945,0.0023
370,0.7770,0.794556,0.0026
380,0.7830,0.795166,0.0026
390,0.7793,0.793457,0.0026
400,0.7806,0.785889,0.0025
410,0.7777,0.791504,0.0024
420,0.7852,0.794495,0.0022
430,0.7758,0.798523,0.0023
440,0.7822,0.797668,0.0024
450,0.7778,0.803040,0.0024
460,0.7733,0.799255,0.0026
470,0.7832,0.795532,0.0028
480,0.7781,0.788330,0.0030
490,0.7770,0.770020,0.0032
500,0.7795,0.769409,0.0031
510,0.7816,0.768311,0.0030
520,0.7837,0.779724,0.0029
530,0.7784,0.777161,0.0028
540,0.7838,0.782959,0.0027
550,0.7766,0.789246,0.0027
560,0.7847,0.783936,0.0028
570,0.7795,0.779053,0.0030
580,0.7820,0.783936,0.0031
590,0.7828,0.776001,0.0028
600,0.7827,0.793701,0.0028
610,0.7780,0.783752,0.0026
620,0.7806,0.785889,0.0026
630,0.7789,0.779907,0.0023
640,0.7797,0.762268,0.0023
650,0.7798,0.768555,0.0025
660,0.7821,0.774231,0.0027
670,0.7819,0.774170,0.0030
680,0.7756,0.775452,0.0029
690,0.7775,0.762939,0.0029
700,0.7827,0.741821,0.0031
710,0.7832,0.736816,0.0032
720,0.7783,0.752319,0.0033
730,0.7770,0.756592,0.0032
740,0.7775,0.748108,0.0033
750,0.7780,0.760193,0.0031
760,0.7832,0.754272,0.0030
770,0.7758,0.747375,0.0027
780,0.7797,0.742371,0.0026
790,0.7806,0.728271,0.0026
800,0.7767,0.721619,0.0029
810,0.7766,0.715698,0.0033
820,0.7814,0.716125,0.0032
830,0.7799,0.718140,0.0030
840,0.7784,0.710266,0.0031
